Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
30206506,Community Wellbeing,Stock Materials,09/04/2024,£698.50,Eden Farm Hulleys Ltd
30204870,Community Wellbeing,Stock Materials,15/04/2024,£545.77,Eden Farm Hulleys Ltd
30204375,Community Wellbeing,Stock Materials,16/04/2024,"£1,146.37",Splash About International Ltd
30204850,Community Wellbeing,Stock Materials,19/04/2024,£590.00,Security Plus Ltd
30202040,Community Wellbeing,Subscriptions (non staff),08/04/2024,"£3,000.00",Libraries Connected
30202058,Community Wellbeing,Subscriptions (non staff),08/04/2024,£589.23,Libraries Connected
30202077,Community Wellbeing,Subscriptions (non staff),08/04/2024,"£5,680.00",Bibliographic Data Services Ltd
30203678,Community Wellbeing,Subscriptions (non staff),15/04/2024,"£4,900.00",Oxford University Press
30204434,Community Wellbeing,Vehicle Fuel,12/04/2024,"£1,522.36",Certas Energy
30202351,Community Wellbeing,Vehicles Repairs,09/04/2024,"£1,290.84",Ripon Farm Services
30204195,Community Wellbeing Capital,Other Capital Costs,29/02/2024,"£15,621.92",INSPACE FITNESS LIMITED
30204229,Community Wellbeing Capital,Other Capital Costs,29/02/2024,"£5,390.00",INSPACE FITNESS LIMITED
30204228,Community Wellbeing Capital,Other Capital Costs,01/03/2024,"£1,100.00",INSPACE FITNESS LIMITED
30202187,Culture & Enrichment,Other Establishments,08/04/2024,£800.00,Lee Waddingham (Acting Lincs)
30205070,Culture & Enrichment,Other Establishments,18/04/2024,"£3,300.00",Darren Johnson
30204653,Culture & Enrichment,Other Establishments,26/04/2024,£900.00,Noise Academy
30200535,Culture & Enrichment,Other Hired & Contracting Services,28/03/2024,£715.00,Karen Beer
30206102,Culture & Enrichment,Other Hired & Contracting Services,12/04/2024,"£1,338.87",White Fox Security LTD
30207053,Culture & Enrichment,Other Supplies & Services,27/03/2024,£899.90,R N I B
30204256,Culture & Enrichment,Other Supplies & Services,28/03/2024,£587.91,Redacted
30204380,Culture & Enrichment,Other Supplies & Services,31/03/2024,"£3,813.63",Vending Enterprises
30202854,Culture & Enrichment,Other Supplies & Services,02/04/2024,"£4,882.13",Live Nation (Music) UK Ltd
30204992,Culture & Enrichment,Other Supplies & Services,02/04/2024,£534.00,TUSK SHOWHIRE
30204601,Culture & Enrichment,Other Supplies & Services,03/04/2024,"£4,177.00",Angela Gravil Stage School
30202856,Culture & Enrichment,Other Supplies & Services,09/04/2024,"£1,598.27",Alan Bearman Music
30206552,Culture & Enrichment,Other Supplies & Services,11/04/2024,"£2,904.56",Nick Cope Music LTD
30204890,Culture & Enrichment,Other Supplies & Services,19/04/2024,"£1,750.00",TUSK SHOWHIRE
30206595,Culture & Enrichment,Other Supplies & Services,19/04/2024,"£11,750.11",A Way With Media Productions Limited
30206426,Culture & Enrichment,Other Supplies & Services,24/04/2024,"£9,102.01",Royal Philharmonic Orchestra Ltd
30206555,Culture & Enrichment,Other Supplies & Services,24/04/2024,"£10,729.69",David Michael Productions Ltd
30207045,Culture & Enrichment,Other Supplies & Services,24/04/2024,"£1,000.00",Colour Heroes LTD
30203168,Culture & Enrichment,Promotions and Events,26/02/2024,"£1,703.57",Whitewall Media GMBH
30206006,Culture & Enrichment,Promotions and Events,08/04/2024,£837.00,Tjs Hire Co (Humberside) Ltd
30202960,Culture & Enrichment,Provisions,09/04/2024,"£1,183.50",LWC Drinks Ltd
30204955,Culture & Enrichment,Provisions,10/04/2024,"£3,965.71",HEINEKEN UK LIMITED
30205258,Culture & Enrichment,Provisions,10/04/2024,"£1,037.83",JW LEES & CO LTD
30205079,Culture & Enrichment,Provisions,11/04/2024,£542.03,Pp Snack Foods Ltd
30205373,Culture & Enrichment,Provisions,17/04/2024,£685.26,JW LEES & CO LTD
30205765,Culture & Enrichment,Publicity Materials,22/03/2024,£615.60,CreateTVT
30201253,Culture & Enrichment,Purchase of Equipment,03/04/2024,£990.00,Normans (Burton Upon Trent) Ltd
30207055,Culture & Enrichment,Purchase of Equipment,29/04/2024,"£3,426.00",About Presentation Ltd
30200516,Culture & Enrichment,Subscriptions (non staff),28/03/2024,£700.00,Charanga Ltd
30202037,Democracy,General Office Expenses,08/04/2024,"£17,079.50",Idox Software Ltd
30206066,Democracy,General Office Expenses,23/04/2024,"£17,357.16",Royal Mail Group Plc
30207427,Democracy,General Office Expenses,25/04/2024,"£1,247.52",Print Image Network Ltd
30207811,Democracy,General Office Expenses,30/04/2024,"£8,353.52",Royal Mail Group Plc
30202234,Development,Building Rents,17/01/2024,"£6,496.23",Workman
30189679,Development,Building Rents,01/03/2024,"£4,075.00",The Hunt Group Ltd
30204015,Development,Building Rents,16/04/2024,"£1,250.00",Winterton Rangers F C
30200537,Development,Clothing & Uniforms & Laundry,28/03/2024,"£1,901.01",Apollo Site Services Limited
30203295,Development,Consultancy Services,28/03/2024,"£1,228.00",F W S Consultants Ltd
30202553,Development,Contract Cleaning,01/04/2024,"£1,749.00",Pure Water  Cleaning Contractors Ltd
42303859,Development,Electricity,08/03/2024,"£1,260.30",Npower Limited
42303853,Development,Electricity,12/03/2024,"£1,989.86",Npower Limited
42303857,Development,Electricity,12/03/2024,"£5,585.74",Npower Limited
42303858,Development,Electricity,23/03/2024,£691.16,Npower Limited
42303852,Development,Electricity,25/03/2024,"£3,357.20",Npower Limited
42303856,Development,Electricity,25/03/2024,"£2,064.61",Npower Limited
42303854,Development,Electricity,28/03/2024,£534.47,Npower Limited
42303855,Development,Electricity,28/03/2024,"£4,416.31",Npower Limited
42303841,Development,Electricity,05/04/2024,"£2,162.08",Npower Limited
42303842,Development,Electricity,05/04/2024,"£14,717.90",Npower Limited
42303843,Development,Electricity,05/04/2024,"£3,318.68",Npower Limited
42303844,Development,Electricity,05/04/2024,"£13,221.29",Npower Limited
42303840,Development,Electricity,06/04/2024,"£2,217.28",Npower Limited
42303814,Development,Electricity,09/04/2024,"£2,161.86",Npower Limited
42303815,Development,Electricity,09/04/2024,"£2,650.72",Npower Limited
42303818,Development,Electricity,09/04/2024,"£14,431.15",Npower Limited
42303819,Development,Electricity,09/04/2024,£861.55,Npower Limited
42303821,Development,Electricity,09/04/2024,"£6,540.55",Npower Limited
42303822,Development,Electricity,09/04/2024,"£2,372.42",Npower Limited
42303823,Development,Electricity,09/04/2024,"£3,250.78",Npower Limited
42303824,Development,Electricity,09/04/2024,"£5,056.24",Npower Limited
42303825,Development,Electricity,09/04/2024,"£5,936.45",Npower Limited
42303826,Development,Electricity,09/04/2024,"£6,186.73",Npower Limited
42303827,Development,Electricity,09/04/2024,"£2,259.49",Npower Limited
42303828,Development,Electricity,09/04/2024,"£1,992.13",Npower Limited
42303829,Development,Electricity,09/04/2024,"£9,707.53",Npower Limited
42303851,Development,Electricity,09/04/2024,£515.30,Npower Limited
42303637,Development,Electricity,18/04/2024,"£2,725.83",Npower Limited
42303639,Development,Electricity,18/04/2024,£558.79,Npower Limited
42303640,Development,Electricity,18/04/2024,"£4,084.75",Npower Limited
42303641,Development,Electricity,18/04/2024,"£1,074.90",Npower Limited
42303642,Development,Electricity,18/04/2024,"£28,145.12",Npower Limited
42303644,Development,Electricity,18/04/2024,"£4,233.17",Npower Limited
42303645,Development,Electricity,18/04/2024,"£10,996.93",Npower Limited
42303646,Development,Electricity,18/04/2024,"£19,396.14",Npower Limited
42303647,Development,Electricity,18/04/2024,"£2,709.02",Npower Limited
42303648,Development,Electricity,18/04/2024,"£24,498.04",Npower Limited
42303649,Development,Electricity,18/04/2024,"£3,252.79",Npower Limited
42303650,Development,Electricity,18/04/2024,"£5,273.25",Npower Limited
42303652,Development,Electricity,18/04/2024,£561.20,Npower Limited
42303681,Development,Electricity,18/04/2024,"£2,290.38",Npower Limited
42303683,Development,Electricity,18/04/2024,"£1,114.94",Npower Limited
42303691,Development,Electricity,18/04/2024,"£1,910.67",Npower Limited
42303692,Development,Electricity,18/04/2024,£926.29,Npower Limited
42303697,Development,Electricity,18/04/2024,"£1,093.22",Npower Limited
42303698,Development,Electricity,18/04/2024,"£5,861.45",Npower Limited
42303699,Development,Electricity,18/04/2024,£624.70,Npower Limited
42303703,Development,Electricity,18/04/2024,£600.14,Npower Limited
42303704,Development,Electricity,18/04/2024,"£1,531.67",Npower Limited
42303706,Development,Electricity,18/04/2024,"£1,289.41",Npower Limited
42303707,Development,Electricity,18/04/2024,"£2,169.35",Npower Limited
42303728,Development,Electricity,18/04/2024,"£1,113.10",Npower Limited
42303744,Development,Electricity,18/04/2024,£521.93,Npower Limited
42303769,Development,Electricity,18/04/2024,"£1,337.39",Npower Limited
42303773,Development,Electricity,18/04/2024,£607.94,Npower Limited
42303798,Development,Electricity,18/04/2024,"£1,033.25",Npower Limited
42303799,Development,Electricity,18/04/2024,"£1,221.63",Npower Limited
42303800,Development,Electricity,18/04/2024,"£1,112.12",Npower Limited
42303806,Development,Electricity,18/04/2024,£619.61,Npower Limited
42303807,Development,Electricity,18/04/2024,"£1,403.57",Npower Limited
42303809,Development,Electricity,18/04/2024,£509.47,Npower Limited
42303810,Development,Electricity,18/04/2024,£712.01,Npower Limited
42303811,Development,Electricity,18/04/2024,"£6,647.77",Npower Limited
42303812,Development,Electricity,18/04/2024,"£2,175.36",Npower Limited
42298721,Development,Gas,27/03/2024,£839.75,Corona Energy Retail 4 Ltd
42298722,Development,Gas,27/03/2024,"£1,085.85",Corona Energy Retail 4 Ltd
42298725,Development,Gas,27/03/2024,"£5,189.49",Corona Energy Retail 4 Ltd
42298732,Development,Gas,27/03/2024,"£1,418.39",Corona Energy Retail 4 Ltd
42298736,Development,Gas,27/03/2024,"£2,044.73",Corona Energy Retail 4 Ltd
42298737,Development,Gas,27/03/2024,"£6,131.52",Corona Energy Retail 4 Ltd
42298752,Development,Gas,27/03/2024,"£8,927.45",Corona Energy Retail 4 Ltd
42298754,Development,Gas,27/03/2024,"£6,895.67",Corona Energy Retail 4 Ltd
42298756,Development,Gas,27/03/2024,£603.95,Corona Energy Retail 4 Ltd
42298757,Development,Gas,27/03/2024,"£6,024.82",Corona Energy Retail 4 Ltd
42298758,Development,Gas,27/03/2024,£754.93,Corona Energy Retail 4 Ltd
42298759,Development,Gas,27/03/2024,£609.76,Corona Energy Retail 4 Ltd
42298772,Development,Gas,27/03/2024,"£4,054.05",Corona Energy Retail 4 Ltd
42298776,Development,Gas,27/03/2024,"£1,852.72",Corona Energy Retail 4 Ltd
42298779,Development,Gas,27/03/2024,"£1,106.85",Corona Energy Retail 4 Ltd
42298781,Development,Gas,27/03/2024,"£1,977.91",Corona Energy Retail 4 Ltd
42298782,Development,Gas,27/03/2024,"£2,410.53",Corona Energy Retail 4 Ltd
42298783,Development,Gas,27/03/2024,"£1,088.50",Corona Energy Retail 4 Ltd
42298785,Development,Gas,27/03/2024,"£1,431.27",Corona Energy Retail 4 Ltd
42298786,Development,Gas,27/03/2024,"£1,011.60",Corona Energy Retail 4 Ltd
42298787,Development,Gas,27/03/2024,"£2,137.16",Corona Energy Retail 4 Ltd
42298789,Development,Gas,27/03/2024,"£1,257.66",Corona Energy Retail 4 Ltd
42298790,Development,Gas,27/03/2024,"£1,432.16",Corona Energy Retail 4 Ltd
42298792,Development,Gas,27/03/2024,"£10,464.47",Corona Energy Retail 4 Ltd
42298793,Development,Gas,27/03/2024,"£1,389.94",Corona Energy Retail 4 Ltd
42298794,Development,Gas,27/03/2024,"£2,253.98",Corona Energy Retail 4 Ltd
42298797,Development,Gas,27/03/2024,£935.76,Corona Energy Retail 4 Ltd
42298811,Development,Gas,27/03/2024,"£1,779.22",Corona Energy Retail 4 Ltd
42298817,Development,Gas,27/03/2024,"£1,298.11",Corona Energy Retail 4 Ltd
42303377,Development,Gas,24/04/2024,£803.76,Corona Energy Retail 4 Ltd
42303378,Development,Gas,24/04/2024,"£16,330.78",Corona Energy Retail 4 Ltd
42303379,Development,Gas,24/04/2024,"£1,678.07",Corona Energy Retail 4 Ltd
42303380,Development,Gas,24/04/2024,£515.68,Corona Energy Retail 4 Ltd
42303387,Development,Gas,24/04/2024,£794.07,Corona Energy Retail 4 Ltd
42303388,Development,Gas,24/04/2024,"£1,134.72",Corona Energy Retail 4 Ltd
42303391,Development,Gas,24/04/2024,"£5,709.01",Corona Energy Retail 4 Ltd
42303398,Development,Gas,24/04/2024,"£1,518.78",Corona Energy Retail 4 Ltd
42303403,Development,Gas,24/04/2024,"£2,041.15",Corona Energy Retail 4 Ltd
42303404,Development,Gas,24/04/2024,"£7,570.61",Corona Energy Retail 4 Ltd
42303421,Development,Gas,24/04/2024,"£9,300.14",Corona Energy Retail 4 Ltd
42303423,Development,Gas,24/04/2024,"£6,552.25",Corona Energy Retail 4 Ltd
42303425,Development,Gas,24/04/2024,"£2,831.62",Corona Energy Retail 4 Ltd
42303427,Development,Gas,24/04/2024,£538.46,Corona Energy Retail 4 Ltd
42303428,Development,Gas,24/04/2024,"£6,079.61",Corona Energy Retail 4 Ltd
42303429,Development,Gas,24/04/2024,£713.57,Corona Energy Retail 4 Ltd
42303430,Development,Gas,24/04/2024,£543.99,Corona Energy Retail 4 Ltd
42303443,Development,Gas,24/04/2024,"£4,094.53",Corona Energy Retail 4 Ltd
42303447,Development,Gas,24/04/2024,"£1,895.21",Corona Energy Retail 4 Ltd
42303448,Development,Gas,24/04/2024,"£1,065.20",Corona Energy Retail 4 Ltd
42303453,Development,Gas,24/04/2024,"£1,897.56",Corona Energy Retail 4 Ltd
42303454,Development,Gas,24/04/2024,"£2,422.75",Corona Energy Retail 4 Ltd
42303455,Development,Gas,24/04/2024,"£1,266.13",Corona Energy Retail 4 Ltd
42303457,Development,Gas,24/04/2024,"£2,508.90",Corona Energy Retail 4 Ltd
42303458,Development,Gas,24/04/2024,£936.64,Corona Energy Retail 4 Ltd
42303459,Development,Gas,24/04/2024,£992.69,Corona Energy Retail 4 Ltd
42303460,Development,Gas,24/04/2024,"£2,276.17",Corona Energy Retail 4 Ltd
42303462,Development,Gas,24/04/2024,"£1,247.12",Corona Energy Retail 4 Ltd
42303463,Development,Gas,24/04/2024,"£1,621.15",Corona Energy Retail 4 Ltd
42303465,Development,Gas,24/04/2024,"£14,422.09",Corona Energy Retail 4 Ltd
42303466,Development,Gas,24/04/2024,"£1,439.57",Corona Energy Retail 4 Ltd
42303467,Development,Gas,24/04/2024,"£1,852.77",Corona Energy Retail 4 Ltd
42303471,Development,Gas,24/04/2024,£928.96,Corona Energy Retail 4 Ltd
42303485,Development,Gas,24/04/2024,"£2,088.06",Corona Energy Retail 4 Ltd
42303488,Development,Gas,24/04/2024,£805.43,Corona Energy Retail 4 Ltd
42303493,Development,Gas,24/04/2024,"£1,343.93",Corona Energy Retail 4 Ltd
30202886,Development,General Office Expenses,26/01/2024,"£5,000.00",Security Plus Ltd
30206770,Development,General Office Expenses,18/03/2024,"£5,214.00",Royal Mail Group Plc
30200928,Development,General Office Expenses,02/04/2024,"£4,000.00",Security Plus Ltd
30201802,Development,General Office Expenses,03/04/2024,"£2,909.22",Quadient Uk Limited
30201817,Development,General Office Expenses,03/04/2024,"£5,051.86",Quadient Uk Limited
30201825,Development,General Office Expenses,03/04/2024,£933.26,Quadient Uk Limited
30201880,Development,General Office Expenses,03/04/2024,£607.90,Quadient Uk Limited
30201903,Development,General Office Expenses,03/04/2024,"£5,482.83",Quadient Uk Limited
30201896,Development,General Office Expenses,08/04/2024,"£4,130.39",Quadient Uk Limited
30202863,Development,General Office Expenses,11/04/2024,"£20,000.00",Quadient Uk Limited
30202227,Development,Heating Oil,01/03/2024,"£2,217.74",Certas Energy
30202225,Development,Heating Oil,27/03/2024,£582.60,Certas Energy
30206391,Development,Heating Oil,10/04/2024,"£5,846.40",Verdenergy (Yorkshire) Ltd
30208012,Development,Heating Oil,12/04/2024,"£4,317.90",Amp Biomass Fuels Ltd
30201069,Development,Hire of Transport - Non Staff,28/03/2024,"£2,200.00",Leeds Commercial Ltd
30207180,Development,Hire of Transport - Non Staff,29/04/2024,"£2,310.00",Leeds Commercial Ltd
30207415,Development,Hire of Transport - Non Staff,30/04/2024,"£1,071.30",Tjs Hire Co (Humberside) Ltd
30200557,Development,Hire of Transport - Staff,31/03/2024,"£28,937.37",Click Travel Limited
30190916,Development,IT Software Maintenance,29/02/2024,"£3,700.00",Transoft Solutions (Uk) Ltd
30200942,Development,IT Software Maintenance,29/03/2024,"£5,100.00",Miso (Dotted Eyes Ltd)
30205248,Development,IT Software Purchase,15/02/2024,"£23,986.80",Civica Uk Ltd
30202370,Development,Legal & Conveyancing Charges,29/02/2024,"£4,703.00",KNIGHTS PROFESSIONAL SERVICES LTD
30207787,Development,Legal & Conveyancing Charges,18/04/2024,£957.95,Gunnercooke LLP Client Account
30202790,Development,Other Establishments,10/04/2024,"£13,000.00",Redacted
30202991,Development,Other Premises Costs,15/04/2024,"£3,996.45",The Essential Partnership Ltd
30206442,Development,Other Premises Costs,25/04/2024,"£3,090.25",Ask4 Solutions Ltd
30201016,Development,Other Supplies & Services,19/03/2024,£872.00,Lincolnshire Processing Services Ltd
30202215,Development,Other Supplies & Services,19/03/2024,£741.00,Weightmans  Llp
30200513,Development,Other Supplies & Services,28/03/2024,"£2,156.28",Urbis Schreder Ltd
30201997,Development,Other Supplies & Services,28/03/2024,"£11,920.00",First Step Sports Ltd
30200524,Development,Other Supplies & Services,28/03/2024,"£1,950.00",Redacted
30202793,Development,Other Supplies & Services,11/04/2024,"£9,999.19",PAVEMENT TESTING SERVICES LTD
30204262,Development,Other Supplies & Services,17/04/2024,£980.00,Room 9 Media Ltd
30206521,Development,Other Supplies & Services,22/04/2024,"£44,152.00",First Step Sports Ltd
30206059,Development,Other Supplies & Services,23/04/2024,£872.00,Lincolnshire Processing Services Ltd
30206093,Development,Other Supplies & Services,23/04/2024,£600.00,Enforcement Specialists Limited
30208015,Development,"Property Repairs, Maintenance & Alterations",10/01/2024,"£1,394.98",Chubb Fire Limited
30204255,Development,"Property Repairs, Maintenance & Alterations",18/01/2024,£567.55,Pickerings Europe Ltd
30200834,Development,"Property Repairs, Maintenance & Alterations",28/03/2024,"£3,481.63",MONODRAUGHT LTD
30201594,Development,"Property Repairs, Maintenance & Alterations",29/03/2024,"£1,844.18",Poolside Leisure
30207058,Development,"Property Repairs, Maintenance & Alterations",31/03/2024,"£2,335.42",Pickerings Europe Ltd
30201814,Development,"Property Repairs, Maintenance & Alterations",04/04/2024,£750.02,Barrier Security
30201794,Development,"Property Repairs, Maintenance & Alterations",05/04/2024,£845.85,Barrier Security
30204221,Development,"Property Repairs, Maintenance & Alterations",05/04/2024,£610.69,Barrier Security
30201816,Development,"Property Repairs, Maintenance & Alterations",05/04/2024,£764.50,Protec Camerfield Limited
30202229,Development,"Property Repairs, Maintenance & Alterations",05/04/2024,"£3,476.19",Amp Biomass Fuels Ltd
30201986,Development,"Property Repairs, Maintenance & Alterations",08/04/2024,£704.20,Lewis Removals
30202248,Development,"Property Repairs, Maintenance & Alterations",08/04/2024,"£2,898.48",Amp Biomass Fuels Ltd
30202195,Development,"Property Repairs, Maintenance & Alterations",09/04/2024,"£1,200.62",Townsend Electrical Services
30202887,Development,"Property Repairs, Maintenance & Alterations",11/04/2024,"£1,305.00",Phil Jarratt
30206062,Development,"Property Repairs, Maintenance & Alterations",14/04/2024,"£1,160.00",Hydrainer Pump Hire Ltd
30204330,Development,"Property Repairs, Maintenance & Alterations",16/04/2024,"£2,537.26",Hill Builders (Humberside) Ltd
30204260,Development,"Property Repairs, Maintenance & Alterations",17/04/2024,"£1,975.00",MD Holmes Decorating Services Ltd
30204770,Development,"Property Repairs, Maintenance & Alterations",19/04/2024,"£1,100.35",Poolside Leisure
30204786,Development,"Property Repairs, Maintenance & Alterations",19/04/2024,"£1,030.59",Poolside Leisure
30204784,Development,"Property Repairs, Maintenance & Alterations",20/04/2024,"£1,403.53",Poolside Leisure
30206195,Development,"Property Repairs, Maintenance & Alterations",23/04/2024,£620.24,Townsend Electrical Services
30206195,Development,"Property Repairs, Maintenance & Alterations",23/04/2024,£736.09,Townsend Electrical Services
30206209,Development,"Property Repairs, Maintenance & Alterations",24/04/2024,"£1,031.80",Hill Builders (Humberside) Ltd
30197471,Development,Security / Surveillance Equipment Maintenance,19/03/2024,£582.00,Eye Watch Security Ltd
30201390,Development,Security / Surveillance Equipment Maintenance,31/03/2024,£763.68,Shield Security (Yorkshire) Ltd
30206344,Development,Security / Surveillance Equipment Maintenance,19/04/2024,£580.75,Eye Watch Security Ltd
30204253,Development,Staff Training Expenses,26/02/2024,"£1,920.00",Cipfa Business Ltd
30201696,Development,Traffic Maintenance,05/04/2024,"£15,830.00",BUILDING SOFTWARE LTD
30207026,Development,Water Services,06/10/2023,"£9,303.67",Water Plus
30186428,Development Capital,External Professional Fees,12/02/2024,£779.00,Mason Clark Associates
30206208,Development Capital,External Professional Fees,26/03/2024,£889.50,Weightmans  Llp
30203199,Development Capital,External Professional Fees,15/04/2024,£593.00,Mason Clark Associates
30206278,Development Capital,External Professional Fees,15/04/2024,"£11,182.00",Mason Clark Associates
30200435,Development Capital,"New Construction, conversion & renovation",29/06/2023,£750.00,Nationwide Traffic Solutions Ltd
30203150,Development Capital,"New Construction, conversion & renovation",15/02/2024,"£2,215.00",Humberside Materials Laboratory Ltd
30202723,Development Capital,"New Construction, conversion & renovation",29/02/2024,"£1,140.00",Russell Groundcare
30202747,Development Capital,"New Construction, conversion & renovation",29/02/2024,"£1,140.00",Russell Groundcare
30202871,Development Capital,"New Construction, conversion & renovation",25/03/2024,"£6,347.00",Humberside Materials Laboratory Ltd
30200396,Development Capital,"New Construction, conversion & renovation",27/03/2024,"£207,551.49",UK Restoration Services
30200967,Development Capital,"New Construction, conversion & renovation",27/03/2024,"£4,425.00",Linden Nurseries
30203587,Development Capital,"New Construction, conversion & renovation",29/03/2024,"£3,401.76",E C Surfacing Ltd
30202556,Development Capital,"New Construction, conversion & renovation",29/03/2024,"£19,856.65",Eric Carnaby and Son Ltd
30201635,Development Capital,"New Construction, conversion & renovation",31/03/2024,"£22,431.30",Hill Builders (Humberside) Ltd
30202715,Development Capital,"New Construction, conversion & renovation",31/03/2024,"£1,260.00",Russell Groundcare
30202726,Development Capital,"New Construction, conversion & renovation",31/03/2024,"£1,260.00",Russell Groundcare
30200988,Development Capital,"New Construction, conversion & renovation",03/04/2024,"£415,904.36",G S Kelsey Construction Ltd
30201822,Development Capital,"New Construction, conversion & renovation",04/04/2024,"£1,577.00",Barrier Security
30207400,Development Capital,"New Construction, conversion & renovation",05/04/2024,"£58,160.61",E C Surfacing Ltd
30204783,Development Capital,"New Construction, conversion & renovation",05/04/2024,£633.30,Toolstation Ltd
30204587,Development Capital,"New Construction, conversion & renovation",06/04/2024,£775.00,D Roberts
30202182,Development Capital,"New Construction, conversion & renovation",08/04/2024,"£1,140.00",Grove Groundwork Services
30203897,Development Capital,"New Construction, conversion & renovation",10/04/2024,"£286,114.05",Galliford Try Construction Limited
30203159,Development Capital,"New Construction, conversion & renovation",15/04/2024,£543.72,Humberside Glazing Ltd
30204769,Development Capital,"New Construction, conversion & renovation",17/04/2024,"£3,769.52",SWARCO UK & Ireland Ltd
30206212,Development Capital,"New Construction, conversion & renovation",18/04/2024,"£1,242.22",J Mccann & Co Ltd
30206541,Development Capital,"New Construction, conversion & renovation",22/04/2024,£668.50,J Mccann & Co Ltd
30206543,Development Capital,"New Construction, conversion & renovation",22/04/2024,"£5,088.31",J Mccann & Co Ltd
30206545,Development Capital,"New Construction, conversion & renovation",22/04/2024,£666.49,J Mccann & Co Ltd
30206558,Development Capital,"New Construction, conversion & renovation",22/04/2024,"£2,077.47",J Mccann & Co Ltd
30206576,Development Capital,"New Construction, conversion & renovation",22/04/2024,"£1,384.32",J Mccann & Co Ltd
30202996,Development Capital,"New Construction, conversion & renovation",26/04/2024,"£15,199.60",E C Surfacing Ltd
30207056,Development Capital,"New Construction, conversion & renovation",29/04/2024,"£5,413.68",Cadent Gas Ltd
30200846,Development Capital,Payment of Grants/Advances,28/03/2024,"£103,550.00",North Lincolnshire Community Energy Ltd
30205780,Development Capital,Payment of Grants/Advances,23/04/2024,"£136,975.00",North Lincolnshire Community Energy Ltd
30198715,Development Capital,Purchase of Furniture & Equipment,21/03/2024,"£1,907.08",Chubb  Fire & Security Ltd
30201984,Development Capital,Purchase of Furniture & Equipment,08/04/2024,"£2,718.05",dlinexsign Ltd
30201062,Economy,Agency Supply Staff,03/04/2024,"£1,800.00",Vivid Resourcing
30204342,Economy,Agency Supply Staff,17/04/2024,"£1,892.00",Vivid Resourcing
30204344,Economy,Agency Supply Staff,17/04/2024,"£1,896.00",Vivid Resourcing
30202149,Economy,Bus Services,05/04/2024,"£106,416.00",East Yorkshire Motor Services Ltd
30207862,Economy,Bus Services,27/04/2024,"£1,702.00",Stagecoach Services Ltd
30207869,Economy,Bus Services,27/04/2024,£665.00,Stagecoach Services Ltd
30207872,Economy,Bus Services,27/04/2024,"£3,916.00",Stagecoach Services Ltd
30207903,Economy,Bus Services,27/04/2024,"£1,595.86",Stagecoach Services Ltd
30207910,Economy,Bus Services,27/04/2024,"£1,623.57",Stagecoach Services Ltd
30207734,Economy,Bus Services,30/04/2024,"£1,975.00",Hornsby Travel Services Ltd
30199815,Economy,Childrens Social Care Transport,30/06/2023,"£2,114.00",Actsure Ltd
30203656,Economy,Childrens Social Care Transport,01/03/2024,"£50,025.00",One 2 One Taxis
30202011,Economy,Childrens Social Care Transport,29/03/2024,"£2,081.00",Actsure Ltd
30202012,Economy,Childrens Social Care Transport,29/03/2024,"£2,411.40",Actsure Ltd
30202013,Economy,Childrens Social Care Transport,29/03/2024,"£1,870.00",Actsure Ltd
30202014,Economy,Childrens Social Care Transport,29/03/2024,£604.00,Actsure Ltd
30202016,Economy,Childrens Social Care Transport,29/03/2024,£939.00,Actsure Ltd
30202519,Economy,Childrens Social Care Transport,31/03/2024,"£1,488.29",Redacted
30202528,Economy,Childrens Social Care Transport,31/03/2024,£732.00,Redacted
30202060,Economy,Clothing & Uniforms & Laundry,31/03/2024,£532.71,PHS BESAFE
30201225,Economy,Concessionary Fares,25/03/2024,"£4,078.00",East Yorkshire Motor Services Ltd
30201227,Economy,Concessionary Fares,25/03/2024,"£79,185.00",Stagecoach Services Limited
30201232,Economy,Concessionary Fares,25/03/2024,"£29,696.00",Hornsby Travel Services Ltd
30203208,Economy,Consultancy Services,13/03/2024,"£1,500.00",Redacted
30204037,Economy,Consultancy Services,05/04/2024,"£10,546.80",Mason Clark Associates
30203074,Economy,Direct Payments,10/05/2023,£655.54,Vmoto Uk
30203029,Economy,Direct Payments,05/06/2023,£585.06,Vmoto Uk
30202373,Economy,Direct Payments,08/04/2024,"£1,113.00",Crystal Carwash
30202448,Economy,Direct Payments,08/04/2024,"£1,113.00",Crystal Carwash
42303638,Economy,Electricity,18/04/2024,"£3,460.47",Npower Limited
30202820,Economy,Equipment Maintenance and Repair,07/03/2024,£778.00,Eastwick Engineering Services
30207498,Economy,Equipment Maintenance and Repair,15/04/2024,"£1,100.00",Transtec Garage Equipment Services Ltd
30203495,Economy,"Grants, Contributions & Donations Paid Out",09/04/2024,"£1,654.97",Oikos Brigg
30205107,Economy,"Grants, Contributions & Donations Paid Out",19/04/2024,"£17,598.73",The Ropewalk
30206772,Economy,"Grants, Contributions & Donations Paid Out",26/04/2024,"£13,546.80",Broughton Community and Sports Association
30206686,Economy,Heating Oil,08/04/2024,"£3,566.69",Certas Energy
30203681,Economy,Hire of Transport - Non Staff,31/05/2023,"£4,206.30",Riverside Truck Rental Ltd
30203676,Economy,Hire of Transport - Non Staff,07/06/2023,"£4,206.30",Riverside Truck Rental Ltd
30203824,Economy,Hire of Transport - Non Staff,28/03/2024,"£4,491.48",Riverside Truck Rental Ltd
