Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
30201067,Assets,"Property Repairs, Maintenance & Alterations",03/04/2024,£550.00,Hill Builders (Humberside) Ltd
30203042,Assets,"Property Repairs, Maintenance & Alterations",05/04/2024,"£1,024.48",Xylem Water Solutions Ltd
30214410,Assets,"Property Repairs, Maintenance & Alterations",05/04/2024,"£1,024.48",Xylem Water Solutions Ltd
30202065,Assets,"Property Repairs, Maintenance & Alterations",08/04/2024,£603.67,Poolside Leisure
30205348,Assets,"Property Repairs, Maintenance & Alterations",10/04/2024,£842.00,Md Signs Limited
30203947,Assets,"Property Repairs, Maintenance & Alterations",17/04/2024,£795.19,Kompan Ltd
30204855,Assets,"Property Repairs, Maintenance & Alterations",21/04/2024,"£1,677.50",Phil Jarratt
30207684,Assets,"Property Repairs, Maintenance & Alterations",29/04/2024,"£5,289.20",Trent Valley Refrigeration Ltd
30207939,Assets,"Property Repairs, Maintenance & Alterations",30/04/2024,£680.39,Townsend Electrical Services
30209029,Assets,"Property Repairs, Maintenance & Alterations",30/04/2024,£522.04,Holls Electrical Ltd
30208125,Assets,"Property Repairs, Maintenance & Alterations",30/04/2024,"£1,392.00",Hydrainer Pump Hire Ltd
30213004,Assets,"Property Repairs, Maintenance & Alterations",30/04/2024,"£2,766.00",AUDITORIA SERVICES LIMITED
30211002,Assets,"Property Repairs, Maintenance & Alterations",01/05/2024,£898.60,Barrier Security
30212561,Assets,"Property Repairs, Maintenance & Alterations",01/05/2024,"£2,075.00",C S L (Dualcom) Ltd
30209192,Assets,"Property Repairs, Maintenance & Alterations",06/05/2024,£779.16,Acumen Solutions Ltd
30210278,Assets,"Property Repairs, Maintenance & Alterations",08/05/2024,"£1,494.00",Phil Jarratt
30212714,Assets,"Property Repairs, Maintenance & Alterations",09/05/2024,£706.66,Barrier Security
30212175,Assets,"Property Repairs, Maintenance & Alterations",14/05/2024,"£1,084.82",Townsend Electrical Services
30212384,Assets,"Property Repairs, Maintenance & Alterations",14/05/2024,£989.19,Brook & Mayo Ltd
30212182,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£1,132.15",Hill Builders (Humberside) Ltd
30212182,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£2,297.48",Hill Builders (Humberside) Ltd
30212182,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£2,746.55",Hill Builders (Humberside) Ltd
30212182,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£3,814.53",Hill Builders (Humberside) Ltd
30212208,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£622.50,Steve Ball Joinery Ltd
30212208,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£824.23,Steve Ball Joinery Ltd
30212208,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£1,262.44",Steve Ball Joinery Ltd
30212208,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£2,089.04",Steve Ball Joinery Ltd
30212353,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£1,040.72",Holls Electrical Ltd
30212353,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,"£2,644.83",Holls Electrical Ltd
30212513,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£519.38,Acumen Solutions Ltd
30212513,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£552.68,Acumen Solutions Ltd
30212195,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£965.00,MD Holmes Decorating Services Ltd
30214609,Assets,"Property Repairs, Maintenance & Alterations",15/05/2024,£773.62,Chubb Fire Limited
30212793,Assets,"Property Repairs, Maintenance & Alterations",17/05/2024,"£1,584.00",Phil Jarratt
30214249,Assets,"Property Repairs, Maintenance & Alterations",19/05/2024,"£1,508.00",Hydrainer Pump Hire Ltd
30214993,Assets,"Property Repairs, Maintenance & Alterations",24/05/2024,"£4,091.38",Poolside Leisure
30214240,Assets,Security / Surveillance Equipment Maintenance,19/05/2024,£631.25,Eye Watch Security Ltd
30212494,Assets,Staff Training Expenses,23/03/2024,"£1,025.00",The University of Northumbria at Newcastle
42305144,Assets,Water Services,15/03/2024,"£1,120.28",Wave - Anglian Water Business
42305173,Assets,Water Services,15/03/2024,"£1,346.44",Wave - Anglian Water Business
42305177,Assets,Water Services,15/03/2024,£865.48,Wave - Anglian Water Business
42305181,Assets,Water Services,15/03/2024,"£1,358.96",Wave - Anglian Water Business
42305182,Assets,Water Services,15/03/2024,£548.85,Wave - Anglian Water Business
42305190,Assets,Water Services,15/03/2024,£795.08,Wave - Anglian Water Business
42305255,Assets,Water Services,15/03/2024,£545.24,Wave - Anglian Water Business
42305295,Assets,Water Services,15/03/2024,£784.59,Wave - Anglian Water Business
42305297,Assets,Water Services,15/03/2024,£700.85,Wave - Anglian Water Business
42306606,Assets,Water Services,15/04/2024,£667.84,Wave - Anglian Water Business
42306632,Assets,Water Services,15/04/2024,"£1,209.29",Wave - Anglian Water Business
42306664,Assets,Water Services,15/04/2024,"£1,467.33",Wave - Anglian Water Business
42306668,Assets,Water Services,15/04/2024,£943.23,Wave - Anglian Water Business
42306672,Assets,Water Services,15/04/2024,"£1,844.70",Wave - Anglian Water Business
42306673,Assets,Water Services,15/04/2024,£588.41,Wave - Anglian Water Business
42306680,Assets,Water Services,15/04/2024,£863.97,Wave - Anglian Water Business
42306683,Assets,Water Services,15/04/2024,£657.22,Wave - Anglian Water Business
42306745,Assets,Water Services,15/04/2024,£588.41,Wave - Anglian Water Business
42306766,Assets,Water Services,15/04/2024,£706.74,Wave - Anglian Water Business
42306785,Assets,Water Services,15/04/2024,£851.89,Wave - Anglian Water Business
42306786,Assets,Water Services,15/04/2024,"£1,672.04",Wave - Anglian Water Business
42311401,Assets,Water Services,15/05/2024,£575.09,Wave - Anglian Water Business
42311429,Assets,Water Services,15/05/2024,"£1,216.43",Wave - Anglian Water Business
42311460,Assets,Water Services,15/05/2024,"£1,531.25",Wave - Anglian Water Business
42311464,Assets,Water Services,15/05/2024,£985.63,Wave - Anglian Water Business
42311468,Assets,Water Services,15/05/2024,"£1,507.71",Wave - Anglian Water Business
42311469,Assets,Water Services,15/05/2024,£600.20,Wave - Anglian Water Business
42311477,Assets,Water Services,15/05/2024,£894.86,Wave - Anglian Water Business
42311480,Assets,Water Services,15/05/2024,£673.31,Wave - Anglian Water Business
42311539,Assets,Water Services,15/05/2024,£592.67,Wave - Anglian Water Business
42311560,Assets,Water Services,15/05/2024,£541.22,Wave - Anglian Water Business
42311581,Assets,Water Services,15/05/2024,£880.39,Wave - Anglian Water Business
42311582,Assets,Water Services,15/05/2024,£529.73,Wave - Anglian Water Business
42311583,Assets,Water Services,15/05/2024,£569.07,Wave - Anglian Water Business
30210179,Assets Capital,External Professional Fees,26/03/2024,"£12,380.35",Mace Limited
30209575,Assets Capital,External Professional Fees,07/05/2024,£593.00,Mason Clark Associates
30209583,Assets Capital,External Professional Fees,07/05/2024,"£11,182.00",Mason Clark Associates
30214005,Assets Capital,"New Construction, conversion & renovation",26/01/2024,"£2,500.00",Waterman Infrastucture & Env. Ltd
30207945,Assets Capital,"New Construction, conversion & renovation",30/04/2024,"£13,900.00",Steve Ball Joinery Ltd
30215375,Assets Capital,"New Construction, conversion & renovation",30/04/2024,"£1,320.00",Russell Groundcare
30215393,Assets Capital,"New Construction, conversion & renovation",30/04/2024,"£1,320.00",Russell Groundcare
30210768,Assets Capital,"New Construction, conversion & renovation",03/05/2024,"£301,855.50",G S Kelsey Construction Ltd
30209405,Assets Capital,"New Construction, conversion & renovation",03/05/2024,"£200,840.97",UK Restoration Services
30214008,Assets Capital,"New Construction, conversion & renovation",03/05/2024,"£2,672.00",Iag Developments Ltd
30211352,Assets Capital,"New Construction, conversion & renovation",10/05/2024,"£509,756.27",Galliford Try Construction Limited
30214843,Assets Capital,"New Construction, conversion & renovation",24/05/2024,"£23,415.00",Acumen Solutions Ltd
30211324,Assets Capital,Payment of Grants/Advances,13/05/2024,"£25,000.00",Nexus Property Management and Development Ltd
30216300,Assets Capital,Purchase of IT Equipment,30/05/2024,"£2,220.00",Total Computer Networks Ltd
30209303,Audit & Assurance,General Insurance,04/01/2024,£992.89,Gallagher Insurance Brokers Ltd
30208833,Audit & Assurance,General Insurance,22/04/2024,"£1,250.00",Gallagher Insurance Brokers Ltd
30212177,Audit & Assurance,IT Software Maintenance,01/04/2024,"£2,146.00",J C APPLICATIONS DEVELOPMENT LTD
30208745,Audit & Assurance,IT Software Maintenance,12/04/2024,"£6,995.00",ESPHERA SOLUTIONS LTD
30209396,Audit & Assurance,IT Software Maintenance,23/04/2024,"£16,164.00",ideagen mk ltd
30198556,Audit & Assurance,Other Supplies & Services,21/03/2024,"£1,347.00",Cyber Security Partners Limited
30215871,Balance Sheet,Short Term Creditor - Other creditors,29/05/2024,"£17,036.36",Barnetby Village Hall
30211815,Children's Practice & Assurance,IT Hardware Maintenance,15/05/2024,"£3,171.38",Professional Telecom Installations Ltd
30214346,Children's Practice & Assurance,"Property Repairs, Maintenance & Alterations",30/04/2024,£765.00,Barrier Security
30207729,Children's Practice & Assurance,Purchase of Equipment,23/02/2024,£674.10,Hope Education
30212702,Children's Practice & Assurance,Staff Training Expenses,18/04/2024,£550.00,Redacted
30212069,Children's Practice & Assurance,Staff Training Expenses,24/04/2024,"£2,163.90",BUSS Model Limited
30214462,Children's Practice & Assurance,Staff Training Expenses,30/04/2024,£612.08,Ruth Pearson Independent Training
30212055,Children's Practice & Assurance,Staff Training Expenses,09/05/2024,£900.00,Forefront Training Ltd
30213919,Children's Practice & Assurance,Staff Training Expenses,15/05/2024,"£41,667.00",Community VISION (Voluntary Infrastructure Support Involving Organisations and Networks)
30214010,Children's Practice & Assurance,Staff Training Expenses,15/05/2024,£550.00,Redacted
30213922,Children's Practice & Assurance,Staff Training Expenses,20/05/2024,£911.00,ADCS
30214481,Children's Practice & Assurance,Staff Training Expenses,20/05/2024,"£1,135.08",Ruth Pearson Independent Training
30213923,Children's Practice & Assurance,Staff Training Expenses,24/05/2024,"£1,000.00",Calder Training And Consultancy Limited
30216230,Children's Practice & Assurance,Staff Training Expenses,27/05/2024,£751.00,Michael Murphy
30208367,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",12/03/2024,£790.00,Ashby Carpets & Vinyls
30208408,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",26/03/2024,"£6,713.91",TRENT NURSING LTD
30208409,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",02/04/2024,"£5,480.68",TRENT NURSING LTD
30208413,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",09/04/2024,"£5,525.30",TRENT NURSING LTD
30208360,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",11/04/2024,£718.48,Ongo
30208418,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",16/04/2024,"£5,100.48",TRENT NURSING LTD
30208431,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",23/04/2024,"£5,100.48",TRENT NURSING LTD
30212630,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",01/05/2024,"£5,100.48",TRENT NURSING LTD
42305001,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",02/05/2024,"£2,000.00",Redacted
30211355,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",07/05/2024,£853.33,AMAZON PAYMENTS UK LIMITED (corporate business account only)
30216037,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",07/05/2024,"£5,100.48",TRENT NURSING LTD
30212264,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",08/05/2024,"£3,212.04",Park Lodge Project
30216029,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",14/05/2024,£810.00,Ashby Baby Centre
30216032,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",14/05/2024,"£5,525.30",TRENT NURSING LTD
30215169,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",16/05/2024,£858.33,Johns Electrical  Ltd
30215178,Children's Safeguarding,"Fostering, Adoption, CIC, Asylum",16/05/2024,£758.33,Johns Electrical  Ltd
30214109,Children's Safeguarding,Housing Advice Payments,10/01/2024,"£1,655.00",Gibala & Son Ltd
30212199,Children's Safeguarding,Housing Advice Payments,13/05/2024,£816.67,Johns Electrical  Ltd
30213953,Children's Safeguarding,Housing Advice Payments,13/05/2024,"£9,233.84",Longhurst & Havelok Homes Ltd
30214000,Children's Safeguarding,Housing Advice Payments,13/05/2024,"£1,379.74",Longhurst & Havelok Homes Ltd
30214017,Children's Safeguarding,Housing Advice Payments,13/05/2024,"£3,726.25",Longhurst & Havelok Homes Ltd
30214058,Children's Safeguarding,Housing Advice Payments,13/05/2024,"£1,335.00",Factory Direct Furniture Co
30214056,Children's Safeguarding,Housing Advice Payments,16/05/2024,£550.00,Johns Electrical  Ltd
30214094,Children's Safeguarding,Housing Advice Payments,21/05/2024,"£3,225.00",Johns Electrical  Ltd
30214976,Children's Safeguarding,Legal Expenses,08/04/2024,"£2,059.20",Foresight Clinical Services Ltd
30215386,Children's Safeguarding,Legal Expenses,23/05/2024,"£1,086.11",Lextox
30209678,Children's Safeguarding,Other Supplies & Services,26/04/2024,"£1,693.00",Factory Direct Furniture Co
30208068,Children's Safeguarding,Other Supplies & Services,29/04/2024,£816.67,Johns Electrical  Ltd
30209805,Children's Safeguarding,Other Supplies & Services,07/05/2024,£516.67,Johns Electrical  Ltd
30202924,Children's Safeguarding,"Property Repairs, Maintenance & Alterations",12/04/2024,£931.45,New County Glazing Ltd
30214474,Children's Safeguarding,Section 17,10/04/2024,"£1,239.68",I Choose Freedom
30214403,Children's Safeguarding,Section 17,07/05/2024,"£1,335.04",I Choose Freedom
30213988,Children's Safeguarding,Stock Materials,21/05/2024,£800.00,Security Plus Ltd
30215736,Community Resilience,Conference Expenses,23/05/2024,"£1,750.00",Hebb&Griff
42310069,Community Resilience,Electricity,09/05/2024,£711.47,Npower Limited
30215982,Community Resilience,Equipment Maintenance and Repair,23/05/2024,"£1,654.15",JC Accident Repair
30215884,Community Resilience,Equipment Maintenance and Repair,29/05/2024,"£2,048.34",Videcom Security Ltd
30213996,Community Resilience,Hire of Transport - Non Staff,31/01/2024,"£1,533.97",AA Radio Card Ltd - Cleethorpe Cars
30213962,Community Resilience,Hire of Transport - Non Staff,07/05/2024,£756.25,AA Radio Card Ltd - Cleethorpe Cars
30214095,Community Resilience,Hire of Transport - Non Staff,21/05/2024,"£1,020.00",Crosby Cabz
30208278,Community Resilience,Other Hired & Contracting Services,30/04/2024,"£22,816.00",Ongo Homes
30208284,Community Resilience,Other Hired & Contracting Services,30/04/2024,"£17,720.00",Ongo Homes
30209169,Community Resilience,Other Hired & Contracting Services,03/05/2024,"£4,387.50",Ongo Homes
30210491,Community Resilience,Other Hired & Contracting Services,07/05/2024,"£17,387.50",Ongo Homes
30215772,Community Resilience,Other Supplies & Services,26/02/2024,"£2,764.20",Humber Security Services Limited
30208483,Community Resilience,Other Supplies & Services,26/04/2024,"£3,500.00",Hebb&Griff
30215781,Community Resilience,Other Supplies & Services,30/04/2024,"£4,636.80",Humber Security Services Limited
30214532,Community Resilience,Other Supplies & Services,01/05/2024,£700.00,Scunthorpe Signs
30209464,Community Resilience,Other Supplies & Services,07/05/2024,"£15,000.00",Humber & Wolds Rural Community Council
30215904,Community Resilience,Other Supplies & Services,08/05/2024,£840.00,Solon Security Ltd
30215902,Community Resilience,Other Supplies & Services,29/05/2024,"£2,440.00",Videcom Security Ltd
30216401,Community Resilience,Promotions and Events,28/05/2024,£850.00,N Lincs District Scout Council
30213852,Community Resilience,Purchase of Equipment,20/05/2024,£935.27,WEL MEDICAL LTD
30210894,Community Resilience,Stock Materials,10/05/2024,"£2,000.00",Security Plus Ltd
30210913,Community Resilience,Stock Materials,10/05/2024,"£2,000.00",Security Plus Ltd
30215252,Community Resilience Capital,Other Capital Costs,25/03/2024,"£50,000.00",Tunstall Healthcare (Uk) Ltd
30210736,Community Wellbeing,Books,01/04/2024,"£1,218.83",Bolinda Uk Ltd
30209324,Community Wellbeing,Books,02/05/2024,"£4,091.07",Bolinda Uk Ltd
30215759,Community Wellbeing,Conference Expenses,29/04/2024,£695.00,Student of Life Ltd
30215831,Community Wellbeing,Equipment Maintenance and Repair,30/04/2024,£993.92,Isle Education Trust Enterprises Limited
30210591,Community Wellbeing,Equipment Maintenance and Repair,08/05/2024,£535.00,COVERGOLD LTD
30208423,Community Wellbeing,Non-Teaching Materials,22/04/2024,"£1,742.90",Growing Solutions Ltd
30209398,Community Wellbeing,Non-Teaching Materials,01/05/2024,£805.00,Univar Limited
30210660,Community Wellbeing,Non-Teaching Materials,06/05/2024,£690.00,Univar Limited
30210623,Community Wellbeing,Non-Teaching Materials,09/05/2024,"£1,371.80",Aitkens Sportsturf Ltd
30214227,Community Wellbeing,Non-Teaching Materials,09/05/2024,"£3,605.00",Aitkens Sportsturf Ltd
30215672,Community Wellbeing,Non-Teaching Materials,20/05/2024,"£1,150.00",Aitkens Sportsturf Ltd
30216306,Community Wellbeing,Non-Teaching Materials,28/05/2024,£920.00,Univar Limited
30216109,Community Wellbeing,Non-Teaching Materials,01/06/2024,"£17,643.24",The Dollywood Foundation Of The Uk
30211606,Community Wellbeing,Other Establishments,08/05/2024,"£1,239.60",Sigma Pharmaceuticals Plc
30212506,Community Wellbeing,Other Hired & Contracting Services,15/05/2024,£561.92,Culligan (UK) Limited
30213956,Community Wellbeing,Other Supplies & Services,29/02/2024,"£8,500.00",Scunthorpe United Com Sports & Edu Trust
30204384,Community Wellbeing,Other Supplies & Services,15/04/2024,"£1,080.00",SportsCool Doncaster
30210766,Community Wellbeing,Other Supplies & Services,16/04/2024,£556.09,Culligan (UK) Limited
30210891,Community Wellbeing,Other Supplies & Services,30/04/2024,"£1,314.00",Ian Bland Ltd
30208416,Community Wellbeing,Other Supplies & Services,01/05/2024,"£2,437.50",Ld Golf Ltd
30210762,Community Wellbeing,Other Supplies & Services,03/05/2024,"£1,484.15",Bnp Paribas Lease Group (Rentals)
30211134,Community Wellbeing,Other Supplies & Services,07/05/2024,£662.50,Josie Deno
30215019,Community Wellbeing,Other Supplies & Services,07/05/2024,"£2,207.04",Xn Leisure Systems Ltd
30212866,Community Wellbeing,Other Supplies & Services,10/05/2024,"£58,150.69",Ppl Prs Ltd
30213845,Community Wellbeing,Other Supplies & Services,20/05/2024,£605.00,Dales Sports Surfaces Limited
30213884,Community Wellbeing,Other Supplies & Services,21/05/2024,"£1,561.45",Townsend Electrical Services
30214406,Community Wellbeing,Other Supplies & Services,22/05/2024,"£4,160.00",Axiomatic Technology Ltd
30214424,Community Wellbeing,Other Supplies & Services,22/05/2024,£693.00,Education With A Cic
30214441,Community Wellbeing,Other Supplies & Services,22/05/2024,"£1,134.00",The Dancing Tiger Scrapstore CIC
30214693,Community Wellbeing,Other Supplies & Services,22/05/2024,"£2,780.40",Safe Tuition
30215734,Community Wellbeing,Other Supplies & Services,29/05/2024,"£1,225.00",Sam De Freitas
30211710,Community Wellbeing,"Property Repairs, Maintenance & Alterations",15/05/2024,"£3,040.00",Poolside Leisure
30215780,Community Wellbeing,"Property Repairs, Maintenance & Alterations",29/05/2024,£583.47,Poolside Leisure
30208415,Community Wellbeing,Provisions,30/04/2024,£585.74,Turner Price Ltd
30211043,Community Wellbeing,Provisions,06/05/2024,£521.50,Turner Price Ltd
30212723,Community Wellbeing,Provisions,08/05/2024,"£1,223.00",HEINEKEN UK LIMITED
30213214,Community Wellbeing,Provisions,14/05/2024,£523.50,Vending Enterprises
30213236,Community Wellbeing,Provisions,14/05/2024,£745.50,Vending Enterprises
30215002,Community Wellbeing,Provisions,20/05/2024,£534.78,Turner Price Ltd
30214463,Community Wellbeing,Provisions,21/05/2024,£501.87,Turner Price Ltd
30214996,Community Wellbeing,Provisions,23/05/2024,£659.00,Turner Price Ltd
30215059,Community Wellbeing,Provisions,23/05/2024,£672.69,Hopwells Limited
30211748,Community Wellbeing,Purchase of Equipment,10/04/2024,£563.98,Nisbets
30211759,Community Wellbeing,Purchase of Equipment,10/04/2024,£551.98,Nisbets
30212390,Community Wellbeing,Purchase of Equipment,11/05/2024,£905.00,LIQUID MIST
30216082,Community Wellbeing,Purchase of Equipment,29/05/2024,£560.95,Arco Ltd
30210906,Community Wellbeing,Staff Training Expenses,10/05/2024,£560.00,James Baldwin
30214116,Community Wellbeing,Staff Training Expenses,15/05/2024,£576.00,St John Ambulance
30207751,Community Wellbeing,Stock Materials,29/04/2024,"£1,165.01",Splash About International Ltd
30210528,Community Wellbeing,Stock Materials,09/05/2024,£694.69,Eden Farm Hulleys Ltd
30211129,Community Wellbeing,Stock Materials,13/05/2024,£730.00,Security Plus Ltd
30213838,Community Wellbeing,Stock Materials,16/05/2024,£615.53,Eden Farm Hulleys Ltd
30214180,Community Wellbeing,Stock Materials,21/05/2024,£801.42,Eden Farm Hulleys Ltd
30215578,Community Wellbeing,Stock Materials,28/05/2024,£690.00,Security Plus Ltd
30209406,Community Wellbeing,Subscriptions (non staff),03/05/2024,"£2,690.78",Oclc (Uk) Ltd
30210831,Community Wellbeing,Subscriptions (non staff),10/05/2024,"£1,311.18",Ppl Prs Ltd
30215845,Community Wellbeing,Subscriptions (non staff),20/05/2024,"£12,299.01",Normanby Hall Golf Club
30214978,Community Wellbeing,Subscriptions (non staff),23/05/2024,£600.00,PHOTOSYMBOLS LIMITED
30208727,Community Wellbeing,Vehicles Repairs,09/04/2024,"£1,290.84",Ripon Farm Services
30214399,Community Wellbeing Capital,Other Capital Costs,21/05/2024,"£1,180.00",Life Fitness (Uk) Ltd
30214412,Community Wellbeing Capital,Other Capital Costs,21/05/2024,"£1,259.50",Life Fitness (Uk) Ltd
30211124,Community Wellbeing Capital,Purchase of IT Equipment,10/05/2024,"£6,958.00",Specialist Computer Centres Plc
30212217,Culture & Enrichment,IT Hardware Maintenance,03/05/2024,"£1,170.09",Digital Devices Ltd
30212203,Culture & Enrichment,IT Software Purchase,13/03/2024,£664.00,Widgit Software
30210374,Culture & Enrichment,Other Establishments,01/04/2024,"£1,050.00",Noise Academy
30211220,Culture & Enrichment,Other Establishments,13/05/2024,"£1,980.00",Lee Waddingham (Acting Lincs)
30211062,Culture & Enrichment,Other Hired & Contracting Services,11/04/2024,"£2,250.00",Paul Slater T/A Fabric Lenny
30204985,Culture & Enrichment,Other Hired & Contracting Services,22/04/2024,£525.00,THE AUDIENCE AGENCY
30212470,Culture & Enrichment,Other Hired & Contracting Services,22/04/2024,£700.00,THE AUDIENCE AGENCY
30212200,Culture & Enrichment,Other Hired & Contracting Services,14/05/2024,£531.40,Turntable Gallery
30214411,Culture & Enrichment,Other Hired & Contracting Services,22/05/2024,"£1,329.00",Playful Anywhere CIC
30213955,Culture & Enrichment,Other Supplies & Services,29/02/2024,"£16,500.00",Scunthorpe United Com Sports & Edu Trust
30215600,Culture & Enrichment,Other Supplies & Services,28/03/2024,"£16,750.00",Wild in Art Limited
30208285,Culture & Enrichment,Other Supplies & Services,01/04/2024,"£8,925.31",Fidelity Sy Ltd
30213926,Culture & Enrichment,Other Supplies & Services,22/04/2024,£653.00,Formidable Media Ltd
30208564,Culture & Enrichment,Other Supplies & Services,29/04/2024,"£9,750.40",Pure Records (Yorkshire) Ltd
30208510,Culture & Enrichment,Other Supplies & Services,30/04/2024,"£5,775.00",Richard Bucknall Management LTD
30209410,Culture & Enrichment,Other Supplies & Services,30/04/2024,"£10,302.50",ASP Events Ltd T/as Edge Street Live
30208222,Culture & Enrichment,Other Supplies & Services,01/05/2024,£570.00,HPSS Ltd
30210187,Culture & Enrichment,Other Supplies & Services,01/05/2024,"£21,068.65",Europa Concerts Ltd
30209439,Culture & Enrichment,Other Supplies & Services,03/05/2024,"£8,000.00",AspireMedia Productions Ltd
30210861,Culture & Enrichment,Other Supplies & Services,09/05/2024,£764.50,Solid Entertainments
30211281,Culture & Enrichment,Other Supplies & Services,13/05/2024,"£6,316.00",AspireMedia Productions Ltd
30213209,Culture & Enrichment,Other Supplies & Services,15/05/2024,"£1,500.00",Blue Rose Code
30214035,Culture & Enrichment,Other Supplies & Services,15/05/2024,"£1,685.00",The Hospital Players
30214244,Culture & Enrichment,Other Supplies & Services,20/05/2024,£618.43,York Archaeological Trust
30214970,Culture & Enrichment,Other Supplies & Services,20/05/2024,£950.00,TUSK SHOWHIRE
30214473,Culture & Enrichment,Other Supplies & Services,21/05/2024,£780.00,Stage Miracles Ltd
30216277,Culture & Enrichment,Other Supplies & Services,22/05/2024,"£1,262.88",Marvellous Security Services Limited
30216318,Culture & Enrichment,Other Supplies & Services,22/05/2024,"£1,626.88",Marvellous Security Services Limited
30215085,Culture & Enrichment,Other Supplies & Services,23/05/2024,"£6,200.00",Francis W Downing LTD
30216192,Culture & Enrichment,Other Supplies & Services,25/05/2024,£570.00,HPSS Ltd
30216012,Culture & Enrichment,Other Supplies & Services,29/05/2024,"£5,717.00",MTD Productions Ltd
30215822,Culture & Enrichment,Promotions and Events,22/04/2024,"£1,760.00",Bee3d Ltd
30208127,Culture & Enrichment,Promotions and Events,29/04/2024,£900.00,Lucy Casson
30211248,Culture & Enrichment,Promotions and Events,01/05/2024,"£3,000.00",Kathryn Bullen
30208785,Culture & Enrichment,Promotions and Events,03/05/2024,£820.50,Nitelights Hire
30210885,Culture & Enrichment,Promotions and Events,03/05/2024,£661.44,John Espin Signs Ltd
30214127,Culture & Enrichment,Promotions and Events,07/05/2024,"£2,500.00",Turntable Gallery
30212794,Culture & Enrichment,Promotions and Events,19/05/2024,"£1,173.75",John Espin Signs Ltd
30214298,Culture & Enrichment,Promotions and Events,22/05/2024,£669.72,Whitewall Media GMBH
30208608,Culture & Enrichment,"Property Repairs, Maintenance & Alterations",29/04/2024,"£1,140.00",Idea Showcase
30209576,Culture & Enrichment,Provisions,24/04/2024,"£5,057.04",HEINEKEN UK LIMITED
30209581,Culture & Enrichment,Provisions,24/04/2024,"£1,294.76",JW LEES & CO LTD
30208066,Culture & Enrichment,Provisions,30/04/2024,£965.68,LWC Drinks Ltd
30210753,Culture & Enrichment,Provisions,01/05/2024,£979.14,JW LEES & CO LTD
30211049,Culture & Enrichment,Provisions,01/05/2024,"£1,528.13",HEINEKEN UK LIMITED
30212569,Culture & Enrichment,Provisions,15/05/2024,"£1,394.61",JW LEES & CO LTD
30212578,Culture & Enrichment,Provisions,15/05/2024,"£2,888.83",HEINEKEN UK LIMITED
30213910,Culture & Enrichment,Provisions,16/05/2024,£573.34,LWC Drinks Ltd
30211625,Culture & Enrichment,Purchase of Equipment,14/05/2024,£987.00,Normans (Burton Upon Trent) Ltd
30213865,Culture & Enrichment,Stock Materials,21/05/2024,£700.00,Security Plus Ltd
30212812,Democracy,Catering,16/05/2024,"£1,000.00",The Wortley House Hotel
30212508,Democracy,General Office Expenses,31/03/2024,"£5,880.78",Reids Pakflatt Care
30210991,Democracy,General Office Expenses,29/04/2024,£515.00,Idox Software Ltd
30210639,Democracy,General Office Expenses,30/04/2024,"£10,033.34",Print Image Network Ltd
30208996,Democracy,General Office Expenses,03/05/2024,"£3,081.31",Holls Electrical Ltd
30211203,Democracy,General Office Expenses,07/05/2024,"£2,376.79",Universal Live Ltd
30211764,Democracy,General Office Expenses,07/05/2024,"£2,430.12",Royal Mail Group Plc
30212260,Democracy,General Office Expenses,13/05/2024,"£8,012.74",Print Image Network Ltd
30214450,Democracy,General Office Expenses,15/05/2024,"£3,048.66",Print Image Network Ltd
30214402,Democracy,General Office Expenses,21/05/2024,"£23,710.32",Print Image Network Ltd
30214408,Democracy,General Office Expenses,21/05/2024,"£27,179.51",Print Image Network Ltd
30215841,Democracy,General Office Expenses,25/05/2024,"£1,288.16",Algeco UK Ltd
