Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
42325695,Adult Social Care - Localities,Other Establishments,30/07/2024,"£42,593.82",Norwood House Care Home
42325699,Adult Social Care - Localities,Other Establishments,30/07/2024,"£41,577.15",Jasmine Health Care
42325700,Adult Social Care - Localities,Other Establishments,30/07/2024,"£67,845.15",Richden Park Residential Home
42325702,Adult Social Care - Localities,Other Establishments,30/07/2024,"£9,384.40",Prime Life Ltd
42325703,Adult Social Care - Localities,Other Establishments,30/07/2024,"£5,406.00",Prime Life Ltd
42325707,Adult Social Care - Localities,Other Establishments,30/07/2024,"£6,538.40",Prime Life Ltd
42325708,Adult Social Care - Localities,Other Establishments,30/07/2024,"£98,474.06",Prime Life Ltd
42325709,Adult Social Care - Localities,Other Establishments,30/07/2024,"£44,348.29",Prime Life Ltd
42325714,Adult Social Care - Localities,Other Establishments,30/07/2024,"£104,172.14",Randolph House
42325716,Adult Social Care - Localities,Other Establishments,30/07/2024,"£41,115.46",Abbey Village Ltd
42325717,Adult Social Care - Localities,Other Establishments,30/07/2024,"£3,657.00",The Rowan'S Lodge
42325718,Adult Social Care - Localities,Other Establishments,30/07/2024,"£58,671.20",Sandhills Court - Bupa
42325719,Adult Social Care - Localities,Other Establishments,30/07/2024,"£20,418.51",Cumberworth Lodge
42325720,Adult Social Care - Localities,Other Establishments,30/07/2024,"£3,160.00",The Society Of Christ
42325721,Adult Social Care - Localities,Other Establishments,30/07/2024,"£5,197.44",STALLINGBOROUGH LODGE
42325722,Adult Social Care - Localities,Other Establishments,30/07/2024,"£31,834.31",St Lawrence Residential Home
42325723,Adult Social Care - Localities,Other Establishments,30/07/2024,"£68,787.65",St Mary'S (Visionary Care Ltd)
42325724,Adult Social Care - Localities,Other Establishments,30/07/2024,"£84,579.96",Sycamore Lodge Care Home
42325729,Adult Social Care - Localities,Other Establishments,30/07/2024,"£38,423.94",The Holmes Care (Group) Ltd
42325730,Adult Social Care - Localities,Other Establishments,30/07/2024,"£8,316.00",Holly Tree Lodge Nursing Home
42325733,Adult Social Care - Localities,Other Establishments,30/07/2024,"£112,727.04",The Valleys Care Home
42325734,Adult Social Care - Localities,Other Establishments,30/07/2024,"£50,025.36",Warley House
42325735,Adult Social Care - Localities,Other Establishments,30/07/2024,"£3,178.40",Prime Life Ltd
42325739,Adult Social Care - Localities,Other Establishments,30/07/2024,"£30,256.53",The Willows
42325742,Adult Social Care - Localities,Other Establishments,30/07/2024,"£43,850.13",Wrawby Hall Care Home
42325744,Adult Social Care - Localities,Other Establishments,30/07/2024,"£2,659.16",Yarborough House Residential Care Home
42325748,Adult Social Care - Localities,Other Establishments,30/07/2024,"£3,905.97",Havenmere
30225760,Adult Strategy & Assurance,Staff Training Expenses,02/07/2024,£875.00,Edge Training & Consultancy Ltd
30225771,Assets,Building Rents,11/04/2024,"£12,992.46",Workman
30231164,Assets,Building Rents,01/06/2024,"£4,075.00",The Hunt Group Ltd
30226820,Assets,Clothing & Uniforms & Laundry,04/07/2024,£591.60,Apollo Site Services Limited
30228660,Assets,Clothing & Uniforms & Laundry,10/07/2024,"£3,594.05",Apollo Site Services Limited
30233851,Assets,Clothing & Uniforms & Laundry,19/07/2024,£525.00,Healthy Bean Ltd
30228126,Assets,Consultancy Services,29/05/2024,£758.00,F W S Consultants Ltd
30224901,Assets,Contract Cleaning,01/07/2024,"£1,749.00",Pure Water  Cleaning Contractors Ltd
30230762,Assets,Electricity,15/11/2022,"£10,312.80",Npower Limited
30230525,Assets,Electricity,16/11/2022,"£1,766.57",Npower Limited
30226639,Assets,Electricity,15/07/2023,"£2,499.32",Npower Limited
30226640,Assets,Electricity,15/07/2023,"£1,607.97",Npower Limited
30228378,Assets,Electricity,15/07/2023,"£1,234.89",Npower Limited
30233356,Assets,Electricity,15/07/2023,"£1,151.89",Npower Limited
30226863,Assets,Electricity,15/08/2023,"£1,907.23",Npower Limited
30230526,Assets,Electricity,15/08/2023,"£2,341.68",Npower Limited
30232517,Assets,Electricity,08/01/2024,"£2,222.99",SSE Energy Solutions
30232527,Assets,Electricity,10/01/2024,"£2,411.21",SSE Energy Solutions
30202989,Assets,Electricity,13/03/2024,"£1,686.96",Redacted
30225681,Assets,Electricity,04/04/2024,"£2,401.42",Scottish Hydro Electric
30225680,Assets,Electricity,08/05/2024,"£1,831.21",Scottish Hydro Electric
30229910,Assets,Electricity,30/06/2024,"£1,856.55",North Lincolnshire Community Energy Ltd
42324330,Assets,Electricity,03/07/2024,£683.10,Npower Limited
42324331,Assets,Electricity,03/07/2024,"£1,050.24",Npower Limited
42324260,Assets,Electricity,04/07/2024,£538.29,Npower Limited
42324262,Assets,Electricity,04/07/2024,£948.83,Npower Limited
42324263,Assets,Electricity,04/07/2024,£822.81,Npower Limited
42324266,Assets,Electricity,04/07/2024,"£1,277.63",Npower Limited
42324268,Assets,Electricity,04/07/2024,£861.51,Npower Limited
42324269,Assets,Electricity,04/07/2024,"£3,135.27",Npower Limited
42324270,Assets,Electricity,04/07/2024,"£2,461.78",Npower Limited
42324271,Assets,Electricity,04/07/2024,"£8,714.34",Npower Limited
42324272,Assets,Electricity,04/07/2024,£657.58,Npower Limited
42324273,Assets,Electricity,04/07/2024,"£1,863.79",Npower Limited
42324274,Assets,Electricity,04/07/2024,"£2,384.79",Npower Limited
42324277,Assets,Electricity,04/07/2024,"£2,541.48",Npower Limited
42324278,Assets,Electricity,04/07/2024,"£1,208.21",Npower Limited
42324280,Assets,Electricity,04/07/2024,"£1,877.79",Npower Limited
42324282,Assets,Electricity,04/07/2024,"£1,922.60",Npower Limited
42324283,Assets,Electricity,04/07/2024,"£1,908.43",Npower Limited
42324285,Assets,Electricity,04/07/2024,"£6,932.31",Npower Limited
42324286,Assets,Electricity,04/07/2024,"£15,894.40",Npower Limited
42324287,Assets,Electricity,04/07/2024,"£18,455.82",Npower Limited
42324289,Assets,Electricity,04/07/2024,"£3,870.34",Npower Limited
42324290,Assets,Electricity,04/07/2024,"£6,360.26",Npower Limited
42324292,Assets,Electricity,04/07/2024,"£7,717.51",Npower Limited
42324293,Assets,Electricity,04/07/2024,£721.43,Npower Limited
42324294,Assets,Electricity,04/07/2024,"£4,988.14",Npower Limited
42324325,Assets,Electricity,04/07/2024,£855.40,Npower Limited
42324329,Assets,Electricity,04/07/2024,"£1,334.11",Npower Limited
42324129,Assets,Electricity,05/07/2024,"£2,728.73",Npower Limited
42324130,Assets,Electricity,05/07/2024,£739.45,Npower Limited
42324131,Assets,Electricity,05/07/2024,"£1,210.39",Npower Limited
42324164,Assets,Electricity,05/07/2024,£587.62,Npower Limited
42324240,Assets,Electricity,05/07/2024,£758.54,Npower Limited
42324241,Assets,Electricity,05/07/2024,£651.39,Npower Limited
42324251,Assets,Electricity,05/07/2024,"£1,045.25",Npower Limited
42324252,Assets,Electricity,05/07/2024,"£1,061.01",Npower Limited
42324258,Assets,Electricity,05/07/2024,"£2,710.31",Npower Limited
42324259,Assets,Electricity,05/07/2024,"£2,042.81",Npower Limited
30232475,Assets,Equipment Maintenance and Repair,22/07/2024,£841.40,Pulsar Instruments PLC
30229070,Assets,Gas,26/03/2024,"£2,920.08",Corona Energy Retail 4 Ltd
30229093,Assets,Gas,26/03/2024,£928.04,Corona Energy Retail 4 Ltd
42321080,Assets,Gas,27/03/2024,£852.18,Corona Energy Retail 4 Ltd
42321081,Assets,Gas,27/03/2024,"£15,098.64",Corona Energy Retail 4 Ltd
42321082,Assets,Gas,27/03/2024,"£1,819.90",Corona Energy Retail 4 Ltd
42321083,Assets,Gas,27/03/2024,£528.70,Corona Energy Retail 4 Ltd
42324495,Assets,Gas,25/07/2024,"£2,674.66",Corona Energy Retail 4 Ltd
42324508,Assets,Gas,25/07/2024,"£1,056.33",Corona Energy Retail 4 Ltd
42324521,Assets,Gas,25/07/2024,"£3,166.29",Corona Energy Retail 4 Ltd
42324537,Assets,Gas,25/07/2024,"£1,678.81",Corona Energy Retail 4 Ltd
42324539,Assets,Gas,25/07/2024,"£1,011.28",Corona Energy Retail 4 Ltd
42324544,Assets,Gas,25/07/2024,£503.47,Corona Energy Retail 4 Ltd
42324559,Assets,Gas,25/07/2024,£711.36,Corona Energy Retail 4 Ltd
42324573,Assets,Gas,25/07/2024,"£3,022.44",Corona Energy Retail 4 Ltd
42324581,Assets,Gas,25/07/2024,"£2,881.83",Corona Energy Retail 4 Ltd
42324583,Assets,Gas,25/07/2024,£510.51,Corona Energy Retail 4 Ltd
30229218,Assets,General Office Expenses,26/06/2024,"£4,000.00",Security Plus Ltd
30227925,Assets,General Office Expenses,09/07/2024,"£4,130.39",Quadient Uk Limited
30233250,Assets,General Office Expenses,24/07/2024,"£5,000.00",Security Plus Ltd
30225722,Assets,Heating Oil,25/06/2024,"£5,256.00",Verdenergy (Yorkshire) Ltd
30225607,Assets,Heating Oil,27/06/2024,"£4,197.38",Amp Biomass Fuels Ltd
30232183,Assets,Heating Oil,04/07/2024,"£2,747.56",Amp Biomass Fuels Ltd
30234183,Assets,Heating Oil,17/07/2024,"£1,462.78",Amp Biomass Fuels Ltd
30234159,Assets,Heating Oil,24/07/2024,"£3,541.06",Amp Biomass Fuels Ltd
30224739,Assets,Hire of Transport - Staff,30/06/2024,"£26,099.63",Click Travel Limited
30225012,Assets,Other Premises Costs,08/03/2024,"£8,750.00",Humberside International Airport
30225020,Assets,Other Premises Costs,08/03/2024,"£5,625.00",Humberside International Airport
30228526,Assets,Other Premises Costs,15/07/2024,"£4,409.44",The Essential Partnership Ltd
30225633,Assets,Postages,02/07/2024,"£1,232.65",Quadient Uk Limited
30225635,Assets,Postages,02/07/2024,£663.98,Quadient Uk Limited
30225642,Assets,Postages,02/07/2024,"£3,552.51",Quadient Uk Limited
30225804,Assets,Postages,02/07/2024,"£3,544.94",Quadient Uk Limited
30225875,Assets,Postages,02/07/2024,"£1,232.65",Quadient Uk Limited
30225886,Assets,Postages,02/07/2024,"£3,552.51",Quadient Uk Limited
30225900,Assets,Postages,02/07/2024,£663.98,Quadient Uk Limited
30226022,Assets,Postages,02/07/2024,"£3,544.94",Quadient Uk Limited
30233888,Assets,Premises External Maintenance,15/04/2024,"£19,395.20",Redacted
30193365,Assets,"Property Repairs, Maintenance & Alterations",31/01/2024,"£1,040.00",E.On Control Solutions Ltd
30232713,Assets,"Property Repairs, Maintenance & Alterations",15/03/2024,£567.44,Pickerings Europe Ltd
30233538,Assets,"Property Repairs, Maintenance & Alterations",22/04/2024,£590.30,Pickerings Europe Ltd
30205640,Assets,"Property Repairs, Maintenance & Alterations",23/04/2024,£602.36,Townsend Electrical Services
30227932,Assets,"Property Repairs, Maintenance & Alterations",24/04/2024,£890.00,Redacted
30210279,Assets,"Property Repairs, Maintenance & Alterations",08/05/2024,"£2,898.27",KINGSPAN WATER & ENERGY LTD
30211565,Assets,"Property Repairs, Maintenance & Alterations",13/05/2024,"£1,244.60",Holls Electrical Ltd
30232241,Assets,"Property Repairs, Maintenance & Alterations",22/05/2024,"£1,117.85",Pickerings Europe Ltd
30232266,Assets,"Property Repairs, Maintenance & Alterations",22/05/2024,£922.50,Pickerings Europe Ltd
30220542,Assets,"Property Repairs, Maintenance & Alterations",01/06/2024,"£2,707.00",C S L (Dualcom) Ltd
30224014,Assets,"Property Repairs, Maintenance & Alterations",12/06/2024,£590.30,Pickerings Europe Ltd
30221047,Assets,"Property Repairs, Maintenance & Alterations",13/06/2024,"£1,226.00",POWER CONTROL LTD
30222692,Assets,"Property Repairs, Maintenance & Alterations",19/06/2024,"£1,025.00",MD Holmes Decorating Services Ltd
30226826,Assets,"Property Repairs, Maintenance & Alterations",24/06/2024,"£1,615.00",Trent Valley Refrigeration Ltd
30224257,Assets,"Property Repairs, Maintenance & Alterations",26/06/2024,£560.00,Harrison Lightning Protection &Earthing Ltd
30224325,Assets,"Property Repairs, Maintenance & Alterations",26/06/2024,£600.00,Harrison Lightning Protection &Earthing Ltd
30228001,Assets,"Property Repairs, Maintenance & Alterations",26/06/2024,"£1,529.20",Mist-Air Environmental
30227126,Assets,"Property Repairs, Maintenance & Alterations",27/06/2024,"£3,196.80",Verdenergy (Yorkshire) Ltd
30228004,Assets,"Property Repairs, Maintenance & Alterations",28/06/2024,"£4,453.40",Pickerings Europe Ltd
30229706,Assets,"Property Repairs, Maintenance & Alterations",28/06/2024,£846.68,Pickerings Europe Ltd
30224718,Assets,"Property Repairs, Maintenance & Alterations",28/06/2024,"£1,477.00",Flow Mech Products Ltd
30226405,Assets,"Property Repairs, Maintenance & Alterations",28/06/2024,£672.00,Premier Technical Services Group
30234164,Assets,"Property Repairs, Maintenance & Alterations",28/06/2024,"£1,696.00",AUDITORIA SERVICES LIMITED
30226466,Assets,"Property Repairs, Maintenance & Alterations",30/06/2024,£502.79,Townsend Electrical Services
30224825,Assets,"Property Repairs, Maintenance & Alterations",30/06/2024,"£1,747.00",Phil Jarratt
30225435,Assets,"Property Repairs, Maintenance & Alterations",30/06/2024,"£4,421.00",Rex Group Services Ltd
30225511,Assets,"Property Repairs, Maintenance & Alterations",30/06/2024,"£1,068.00",Rex Group Services Ltd
30225525,Assets,"Property Repairs, Maintenance & Alterations",30/06/2024,"£6,275.00",Rex Group Services Ltd
30224844,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,"£3,941.05",Steve Ball Joinery Ltd
30224872,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,"£2,700.00",Acumen Solutions Ltd
30224916,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,£540.00,Acumen Solutions Ltd
30233296,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,£662.10,Barrier Security
30224919,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,"£1,818.50",Rex Group Services Ltd
30228835,Assets,"Property Repairs, Maintenance & Alterations",01/07/2024,"£1,768.00",C S L (Dualcom) Ltd
30229020,Assets,"Property Repairs, Maintenance & Alterations",02/07/2024,£795.00,Skyview Systems Ltd
30226292,Assets,"Property Repairs, Maintenance & Alterations",03/07/2024,£620.06,Poolside Leisure
30226692,Assets,"Property Repairs, Maintenance & Alterations",04/07/2024,£720.00,Boon Edam Limited
30228047,Assets,"Property Repairs, Maintenance & Alterations",04/07/2024,"£1,067.29",Peel Pumps (Parker Electrical Environment Limited)
30227931,Assets,"Property Repairs, Maintenance & Alterations",08/07/2024,"£1,055.09",Hill Builders (Humberside) Ltd
30227671,Assets,"Property Repairs, Maintenance & Alterations",08/07/2024,"£3,646.52",Brook & Mayo Ltd
30228389,Assets,"Property Repairs, Maintenance & Alterations",10/07/2024,"£1,858.96",Holls Electrical Ltd
30233525,Assets,"Property Repairs, Maintenance & Alterations",10/07/2024,"£1,623.22",Pickerings Europe Ltd
30229754,Assets,"Property Repairs, Maintenance & Alterations",15/07/2024,"£2,520.00",Acumen Solutions Ltd
30233540,Assets,"Property Repairs, Maintenance & Alterations",15/07/2024,£590.30,Pickerings Europe Ltd
30229522,Assets,"Property Repairs, Maintenance & Alterations",15/07/2024,"£1,347.50",Phil Jarratt
30229716,Assets,"Property Repairs, Maintenance & Alterations",15/07/2024,£553.78,Videcom Security Ltd
30229739,Assets,"Property Repairs, Maintenance & Alterations",15/07/2024,"£5,519.56",Videcom Security Ltd
30231298,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,£541.97,Townsend Electrical Services
30231298,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,"£1,016.70",Townsend Electrical Services
30231298,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,"£1,825.43",Townsend Electrical Services
30231322,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,£797.00,Townsend Electrical Services
30231190,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,£816.27,Brook & Mayo Ltd
30231190,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,"£1,437.89",Brook & Mayo Ltd
30231190,Assets,"Property Repairs, Maintenance & Alterations",16/07/2024,"£2,264.65",Brook & Mayo Ltd
30230918,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,"£11,934.16",Pickerings Europe Ltd
30231284,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£585.50,Acumen Solutions Ltd
30231284,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£601.26,Acumen Solutions Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£517.07,Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£614.20,Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£705.75,Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,£783.67,Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,"£1,019.04",Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,"£1,460.69",Hill Builders (Humberside) Ltd
30231310,Assets,"Property Repairs, Maintenance & Alterations",17/07/2024,"£1,978.68",Hill Builders (Humberside) Ltd
30233592,Assets,"Property Repairs, Maintenance & Alterations",18/07/2024,"£1,027.41",Barrier Security
30232002,Assets,"Property Repairs, Maintenance & Alterations",19/07/2024,£960.00,E.On Control Solutions Ltd
30232338,Assets,"Property Repairs, Maintenance & Alterations",19/07/2024,"£1,685.74",Scutum North Ltd
30232190,Assets,"Property Repairs, Maintenance & Alterations",22/07/2024,£825.00,Sky Garden Ltd
30234235,Assets,"Property Repairs, Maintenance & Alterations",24/07/2024,£580.00,Newby Leisure Ltd
30232842,Assets,"Property Repairs, Maintenance & Alterations",24/07/2024,£645.00,Harroquip
30233964,Assets,"Property Repairs, Maintenance & Alterations",24/07/2024,"£5,882.40",Verdenergy (Yorkshire) Ltd
30234170,Assets,"Property Repairs, Maintenance & Alterations",24/07/2024,"£2,752.00",Protec Camerfield Limited
30234174,Assets,"Property Repairs, Maintenance & Alterations",24/07/2024,"£1,699.00",Protec Camerfield Limited
30233904,Assets,"Property Repairs, Maintenance & Alterations",27/07/2024,£608.25,Barrier Security
30233800,Assets,"Property Repairs, Maintenance & Alterations",28/07/2024,"£1,242.50",Phil Jarratt
42318873,Assets,Provisions,24/06/2024,£859.13,Turner Price Ltd
42320568,Assets,Provisions,01/07/2024,£892.97,Turner Price Ltd
42320551,Assets,Provisions,02/07/2024,£601.03,Hopwells Limited
42322640,Assets,Provisions,02/07/2024,£500.74,Turner Price Ltd
42322613,Assets,Provisions,08/07/2024,£565.06,Turner Price Ltd
42322620,Assets,Provisions,08/07/2024,£986.18,Turner Price Ltd
42324017,Assets,Provisions,15/07/2024,£854.71,Turner Price Ltd
30233068,Assets,Security / Surveillance Equipment Maintenance,19/07/2024,£580.75,Eye Watch Security Ltd
30226497,Assets,Staff Training Expenses,21/05/2024,"£1,025.00",The University of Northumbria at Newcastle
30225781,Assets,Water Services,03/11/2021,"£1,091.88",Npower Limited
30225782,Assets,Water Services,04/02/2022,"£1,348.83",Npower Limited
30225784,Assets,Water Services,15/08/2023,"£1,661.55",Npower Limited
30233569,Assets,Water Services,12/05/2024,£528.95,Wave - Anglian Water Business
42320360,Assets,Water Services,15/06/2024,£556.53,Wave - Anglian Water Business
42320388,Assets,Water Services,15/06/2024,"£1,257.48",Wave - Anglian Water Business
42320419,Assets,Water Services,15/06/2024,"£1,582.49",Wave - Anglian Water Business
42320423,Assets,Water Services,15/06/2024,"£1,015.27",Wave - Anglian Water Business
42320427,Assets,Water Services,15/06/2024,"£1,560.91",Wave - Anglian Water Business
42320428,Assets,Water Services,15/06/2024,£619.58,Wave - Anglian Water Business
42320436,Assets,Water Services,15/06/2024,£923.06,Wave - Anglian Water Business
42320439,Assets,Water Services,15/06/2024,"£1,298.71",Wave - Anglian Water Business
42320503,Assets,Water Services,15/06/2024,£615.81,Wave - Anglian Water Business
42320523,Assets,Water Services,15/06/2024,£665.28,Wave - Anglian Water Business
42320543,Assets,Water Services,15/06/2024,£931.23,Wave - Anglian Water Business
42320544,Assets,Water Services,15/06/2024,£545.11,Wave - Anglian Water Business
42320545,Assets,Water Services,15/06/2024,£591.04,Wave - Anglian Water Business
42322887,Assets,Water Services,15/07/2024,£575.09,Wave - Anglian Water Business
42322916,Assets,Water Services,15/07/2024,"£1,216.43",Wave - Anglian Water Business
42322930,Assets,Water Services,15/07/2024,"£1,175.62",Wave - Anglian Water Business
42322948,Assets,Water Services,15/07/2024,£772.50,Wave - Anglian Water Business
42322952,Assets,Water Services,15/07/2024,"£1,507.71",Wave - Anglian Water Business
42322961,Assets,Water Services,15/07/2024,£891.77,Wave - Anglian Water Business
42322964,Assets,Water Services,15/07/2024,£654.74,Wave - Anglian Water Business
42323026,Assets,Water Services,15/07/2024,£592.67,Wave - Anglian Water Business
42323047,Assets,Water Services,15/07/2024,£643.32,Wave - Anglian Water Business
42323054,Assets,Water Services,15/07/2024,£629.46,Wave - Anglian Water Business
42323066,Assets,Water Services,15/07/2024,£880.39,Wave - Anglian Water Business
42323067,Assets,Water Services,15/07/2024,£525.99,Wave - Anglian Water Business
42323068,Assets,Water Services,15/07/2024,£569.07,Wave - Anglian Water Business
30226717,Assets Capital,External Professional Fees,29/04/2024,"£12,148.84",Mace Limited
30209916,Assets Capital,External Professional Fees,30/04/2024,"£2,000.00",Pstax
30219781,Assets Capital,External Professional Fees,11/06/2024,£593.00,Mason Clark Associates
30226553,Assets Capital,External Professional Fees,21/06/2024,"£5,980.00",Alan Wood Partnership
30227915,Assets Capital,External Professional Fees,24/06/2024,"£41,945.00",Ove Arup & Partners Limited
30227472,Assets Capital,External Professional Fees,08/07/2024,"£4,711.00",Mason Clark Associates
30229222,Assets Capital,External Professional Fees,12/07/2024,"£6,484.00",Mason Clark Associates
30229225,Assets Capital,External Professional Fees,12/07/2024,"£11,182.00",Mason Clark Associates
30226322,Assets Capital,"New Construction, conversion & renovation",05/06/2024,"£210,274.58",G S Kelsey Construction Ltd
30221479,Assets Capital,"New Construction, conversion & renovation",17/06/2024,"£22,369.39",Holls Electrical Ltd
30232656,Assets Capital,"New Construction, conversion & renovation",18/06/2024,"£3,504.50",Md Signs Limited
30227591,Assets Capital,"New Construction, conversion & renovation",30/06/2024,"£103,480.10",Esh Construction Ltd
30226001,Assets Capital,"New Construction, conversion & renovation",03/07/2024,£637.17,Holls Electrical Ltd
30227235,Assets Capital,"New Construction, conversion & renovation",05/07/2024,"£253,881.72",UK Restoration Services
30229127,Assets Capital,"New Construction, conversion & renovation",09/07/2024,"£133,326.08",Galliford Try Construction Limited
30231493,Assets Capital,"New Construction, conversion & renovation",11/07/2024,"£157,500.04",G S Kelsey Construction Ltd
30229906,Assets Capital,"New Construction, conversion & renovation",15/07/2024,"£11,720.00",Grade 3 Limited
30231980,Assets Capital,Payment of Grants/Advances,20/07/2024,"£50,000.00",Nexus Property Management and Development Ltd
30227253,Assets Capital,Purchase of Furniture & Equipment,05/07/2024,"£3,631.14",Banner Business Solutions Ltd
30227927,Assets Capital,Purchase of Furniture & Equipment,08/07/2024,"£1,473.06",Banner Business Solutions Ltd
30233105,Assets Capital,Purchase of Furniture & Equipment,23/07/2024,"£1,194.44",Joju Solar
30233109,Assets Capital,Purchase of Furniture & Equipment,23/07/2024,"£3,694.39",Joju Solar
30232882,Assets Capital,Purchase of IT Equipment,24/07/2024,"£2,240.00",Daisy Corporate Services Ltd
30233759,Assets Capital,Purchase of IT Equipment,26/07/2024,"£1,509.36",Total Computer Networks Ltd
30228042,Assets Capital,Purchase of Software & Licences,21/06/2024,"£1,426.52",Swarco Smart Charging Ltd
30225687,Audit & Assurance,Other Supplies & Services,02/07/2024,"£2,020.50",Cyber Security Partners Limited
30234276,Audit & Assurance,Payments to Other Local Authorities,01/04/2024,"£2,000.00",Tameside Mbc
30231114,Carers Services,Direct Payments,18/07/2024,"£1,050.00",Redacted
30231551,Carers Services,Direct Payments,18/07/2024,£920.00,Redacted
30217354,Carers Services,Other Supplies & Services,31/05/2024,"£1,168.97",Prepaid Financial Services
30223564,Carers Services,Provisions,25/06/2024,£700.00,British Dyslexia Association
30225379,Children's Practice & Assurance,Staff Training Expenses,25/06/2024,£550.00,Redacted
30226387,Children's Practice & Assurance,Staff Training Expenses,27/06/2024,"£1,500.00",Islington Council
30228453,Children's Practice & Assurance,Staff Training Expenses,04/07/2024,£765.00,New Life Church
30233844,Children's Practice & Assurance,Staff Training Expenses,22/07/2024,£550.00,Redacted
30232552,Children's Practice & Assurance,Staff Training Expenses,23/07/2024,"£3,280.08",University of Hull
30230964,Children's Safeguarding,Legal Expenses,17/04/2024,£713.20,Dr Grange & Associates Limited
30225764,Children's Safeguarding,Legal Expenses,20/05/2024,£500.30,Lextox
30226316,Children's Safeguarding,Legal Expenses,03/07/2024,"£2,465.90",Reflective Minds Ltd
30228724,Children's Safeguarding,Legal Expenses,04/07/2024,£841.20,Lextox
30229018,Children's Safeguarding,Legal Expenses,10/07/2024,£939.60,Lextox
30234102,Children's Safeguarding,Legal Expenses,23/07/2024,£557.47,Forensic Testing Services
30230516,Children's Safeguarding,Section 17,30/04/2024,£545.00,DNA Legal
30230433,Community First Transformation,Direct Payments,15/07/2024,"£1,288.76",Age UK Lindsey
30226735,Community Resilience,Conference Expenses,04/07/2024,£750.00,University of Hull
30226606,Community Resilience,Consultancy Services,12/06/2024,"£2,125.00",Perse Perspective Consultancy Ltd
30226612,Community Resilience,Consultancy Services,12/06/2024,"£2,125.00",Perse Perspective Consultancy Ltd
30234055,Community Resilience,Equipment Maintenance and Repair,29/07/2024,"£21,125.00",Tunstall Healthcare (Uk) Ltd
30231941,Community Resilience,Home to School Transport,30/06/2024,£988.40,Actsure Ltd
30231582,Community Resilience,Other Supplies & Services,06/05/2024,"£6,870.00",Littoralis Ltd
30232559,Community Resilience,Other Supplies & Services,18/05/2024,"£5,000.00",Football In The Community
30231648,Community Resilience,Other Supplies & Services,31/05/2024,"£5,980.80",Humber Security Services Limited
30232551,Community Resilience,Other Supplies & Services,21/06/2024,"£3,736.00",Football In The Community
30228735,Community Resilience,Other Supplies & Services,26/06/2024,"£18,982.15",Heras Perimeter Protection Ltd
30224837,Community Resilience,Other Supplies & Services,30/06/2024,£670.00,Lincolnshire Office Friends Ltd
30224839,Community Resilience,Other Supplies & Services,30/06/2024,"£3,940.00",Lincolnshire Office Friends Ltd
30227183,Community Resilience,Other Supplies & Services,30/06/2024,"£1,236.98",Shield Security Services(Yorkshire)Ltd
30227189,Community Resilience,Other Supplies & Services,30/06/2024,£584.40,Shield Security Services(Yorkshire)Ltd
30228466,Community Resilience,Other Supplies & Services,30/06/2024,"£5,325.60",Humber Security Services Limited
30226647,Community Resilience,Other Supplies & Services,04/07/2024,£750.00,University of Hull
30228471,Community Resilience,Other Supplies & Services,04/07/2024,"£1,000.00",Hebb&Griff
30228873,Community Resilience,Other Supplies & Services,11/07/2024,"£1,420.00",Hubbub Foundation Enterprise Ltd
30228934,Community Resilience,Other Supplies & Services,11/07/2024,"£14,954.00",Ongo Homes
30229292,Community Resilience,Other Supplies & Services,12/07/2024,"£8,808.00",Ongo Homes
30230682,Community Resilience,Other Supplies & Services,16/07/2024,"£5,000.00",Security Plus Ltd
30232518,Community Resilience,Other Supplies & Services,18/07/2024,£766.42,Ongo
30234236,Community Resilience,Other Supplies & Services,25/07/2024,"£18,982.15",Heras Perimeter Protection Ltd
30234651,Community Resilience,Other Supplies & Services,31/07/2024,"£17,720.00",Ongo Homes
30234653,Community Resilience,Other Supplies & Services,31/07/2024,"£25,153.50",Ongo Homes
30234655,Community Resilience,Other Supplies & Services,31/07/2024,"£14,332.75",Ongo Homes
30227587,Community Wellbeing,Books,05/07/2024,£600.00,Bolinda Uk Ltd
