Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Supplier Name
30245570,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£799.26,Acumen Solutions Ltd
30245791,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£993.13,Townsend Electrical Services
30245798,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£545.94,Acumen Solutions Ltd
30245798,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£908.42,Acumen Solutions Ltd
30245798,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,"£1,163.76",Acumen Solutions Ltd
30245798,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,"£1,305.48",Acumen Solutions Ltd
30245288,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£544.29,Brook & Mayo Ltd
30245288,Assets,"Property Repairs, Maintenance & Alterations",17/09/2024,£648.75,Brook & Mayo Ltd
30245797,Assets,"Property Repairs, Maintenance & Alterations",18/09/2024,"£1,089.39",Hill Builders (Humberside) Ltd
30245802,Assets,"Property Repairs, Maintenance & Alterations",18/09/2024,"£2,990.00",Steve Ball Joinery Ltd
30245807,Assets,"Property Repairs, Maintenance & Alterations",18/09/2024,"£1,512.37",Premier Roofing And Services Ltd
30246051,Assets,"Property Repairs, Maintenance & Alterations",18/09/2024,"£2,065.45",Acumen Solutions Ltd
30246495,Assets,"Property Repairs, Maintenance & Alterations",19/09/2024,£997.50,Phil Jarratt
30246750,Assets,"Property Repairs, Maintenance & Alterations",20/09/2024,"£1,067.22",Poolside Leisure
30246760,Assets,"Property Repairs, Maintenance & Alterations",20/09/2024,"£1,015.00",Phil Jarratt
30247332,Assets,"Property Repairs, Maintenance & Alterations",24/09/2024,"£1,216.95",Holls Electrical Ltd
30247690,Assets,"Property Repairs, Maintenance & Alterations",25/09/2024,"£2,336.47",Hill Builders (Humberside) Ltd
30247676,Assets,"Property Repairs, Maintenance & Alterations",25/09/2024,"£1,315.17",Videcom Security Ltd
42332262,Assets,Provisions,11/09/2023,£759.00,Turner Price Ltd
42332247,Assets,Provisions,08/07/2024,£500.29,Turner Price Ltd
42334782,Assets,Provisions,02/09/2024,£535.21,Turner Price Ltd
42334846,Assets,Provisions,06/09/2024,£571.02,Turner Price Ltd
42335989,Assets,Provisions,09/09/2024,£817.65,Turner Price Ltd
42337743,Assets,Provisions,16/09/2024,£776.25,Turner Price Ltd
42334163,Assets,Purchase of Equipment,01/07/2024,"£1,355.57",Wilkes Catering Supplies Ltd
42335330,Assets,Purchase of Equipment,02/07/2024,£931.08,G T Cleaning Machines Ltd
42336459,Assets,Purchase of Equipment,18/07/2024,"£1,562.76",Nilfisk Ltd
42334165,Assets,Purchase of Equipment,29/07/2024,£696.51,Wilkes Catering Supplies Ltd
30246469,Assets,Security / Surveillance Equipment Maintenance,19/09/2024,£530.25,Eye Watch Security Ltd
42336187,Assets,Water Services,15/09/2024,£556.53,Wave - Anglian Water Business
42336218,Assets,Water Services,15/09/2024,"£1,257.48",Wave - Anglian Water Business
42336250,Assets,Water Services,15/09/2024,"£1,272.04",Wave - Anglian Water Business
42336254,Assets,Water Services,15/09/2024,£976.84,Wave - Anglian Water Business
42336258,Assets,Water Services,15/09/2024,"£1,559.11",Wave - Anglian Water Business
42336259,Assets,Water Services,15/09/2024,£604.53,Wave - Anglian Water Business
42336267,Assets,Water Services,15/09/2024,£923.06,Wave - Anglian Water Business
42336270,Assets,Water Services,15/09/2024,£692.35,Wave - Anglian Water Business
42336334,Assets,Water Services,15/09/2024,£619.58,Wave - Anglian Water Business
42336354,Assets,Water Services,15/09/2024,"£2,994.87",Wave - Anglian Water Business
42336374,Assets,Water Services,15/09/2024,£912.31,Wave - Anglian Water Business
42336375,Assets,Water Services,15/09/2024,£545.11,Wave - Anglian Water Business
42336376,Assets,Water Services,15/09/2024,"£3,406.89",Wave - Anglian Water Business
30247256,Assets Capital,External Professional Fees,28/06/2024,"£11,222.83",Mace Limited
30237816,Assets Capital,External Professional Fees,14/08/2024,"£8,104.00",Mason Clark Associates
30240764,Assets Capital,External Professional Fees,30/08/2024,"£11,570.08",Mace Limited
30240926,Assets Capital,External Professional Fees,02/09/2024,"£8,104.00",Mason Clark Associates
30244992,Assets Capital,External Professional Fees,02/09/2024,"£12,786.25",Mason Clark Associates
30245266,Assets Capital,External Professional Fees,13/09/2024,"£5,595.00",Alan Wood Partnership
30242916,Assets Capital,"New Construction, conversion & renovation",23/07/2024,"£3,300.00",Hill Builders (Humberside) Ltd
30238339,Assets Capital,"New Construction, conversion & renovation",19/08/2024,"£5,465.30",Hill Builders (Humberside) Ltd
30242046,Assets Capital,"New Construction, conversion & renovation",30/08/2024,"£919,292.71",Esh Construction Ltd
30242843,Assets Capital,"New Construction, conversion & renovation",31/08/2024,"£3,966.25",The Creative Core
30241742,Assets Capital,"New Construction, conversion & renovation",04/09/2024,"£223,248.72",UK Restoration Services
30245849,Assets Capital,"New Construction, conversion & renovation",10/09/2024,"£264,650.66",Galliford Try Construction Limited
30245733,Assets Capital,"New Construction, conversion & renovation",11/09/2024,"£6,750.00",G S Kelsey Construction Ltd
30245802,Assets Capital,"New Construction, conversion & renovation",18/09/2024,£639.89,Steve Ball Joinery Ltd
30247007,Assets Capital,"New Construction, conversion & renovation",23/09/2024,"£1,667.89",Skuma Timba Limited
30241456,Assets Capital,Other Capital Costs,15/07/2024,£660.00,Northern Powergrid (Yorkshire) Plc
30242491,Assets Capital,Other Capital Costs,04/08/2024,£840.00,Northern Powergrid (Yorkshire) Plc
30240850,Assets Capital,Other Capital Costs,29/08/2024,"£2,597.10",Md Signs Limited
30241404,Assets Capital,Other Capital Costs,29/08/2024,"£1,750.00",Ubitricity
30246449,Assets Capital,Other Capital Costs,06/09/2024,"£16,104.14",Banner Business Solutions Ltd
30245429,Assets Capital,Payment of Grants/Advances,16/09/2024,"£5,000.00",JSS & KKS Housing Ltd
30237240,Assets Capital,Purchase of Furniture & Equipment,12/08/2024,"£5,753.00",Bespoke Blinds (Lincolnshire) Limited
30237706,Assets Capital,Purchase of IT Equipment,14/08/2024,"£4,480.00",Daisy Corporate Services Trading Ltd
30246759,Assets Capital,Purchase of IT Equipment,19/09/2024,"£1,933.33",Joju Solar
30248345,Assets Capital,Purchase of IT Equipment,27/09/2024,"£17,558.07",Daisy Corporate Services Trading Ltd
30242693,Audit & Assurance,Other Supplies & Services,31/08/2024,"£1,122.50",Cyber Security Partners Limited
30241750,Audit & Assurance,Other Supplies & Services,04/09/2024,"£11,321.74",Civica Uk Ltd
30246237,Carers Services,Direct Payments,04/07/2024,£648.00,Redacted
30239173,Carers Services,Direct Payments,20/08/2024,"£1,000.00",Redacted
30241844,Carers Services,Furniture,28/08/2024,£907.00,Marmax Products Ltd
30246504,Carers Services,Furniture,19/09/2024,"£2,051.00",Huddle Furniture Ltd
30245980,Carers Services,Health & Safety Equipment,18/09/2024,£725.00,Selles Medical Limited
30247175,Carers Services,Hire of Transport - Non Staff,23/09/2024,£900.00,Winterton Taxis
30245719,Children's Practice & Assurance,Staff Training Expenses,09/09/2024,"£3,358.40",Professional Development Group
30246688,Children's Practice & Assurance,Staff Training Expenses,16/09/2024,£550.00,Redacted
30247961,Children's Practice & Assurance,Staff Training Expenses,25/09/2024,"£1,140.00",Mini First Aid Lincolnshire North & Doncaster
30242235,Children's Safeguarding,Legal Expenses,12/07/2024,"£1,831.20",Lextox
30242397,Children's Safeguarding,Legal Expenses,30/07/2024,"£3,960.00",Mewa Llp
30241041,Children's Safeguarding,Legal Expenses,23/08/2024,£867.10,Lextox
30240945,Children's Safeguarding,Legal Expenses,28/08/2024,"£3,510.00",Mewa Llp
30241074,Children's Safeguarding,Legal Expenses,28/08/2024,£676.70,Lextox
30244865,Children's Safeguarding,Legal Expenses,09/09/2024,"£4,456.40",Lextox
30244870,Children's Safeguarding,Legal Expenses,12/09/2024,"£1,549.60",Lextox
30245715,Children's Safeguarding,Legal Expenses,16/09/2024,"£1,424.40",Lextox
30247502,Children's Safeguarding,Legal Expenses,19/09/2024,"£2,075.20",Lextox
30247500,Children's Safeguarding,Legal Expenses,20/09/2024,"£1,714.56",Lextox
30247716,Children's Safeguarding,Legal Expenses,23/09/2024,£804.00,Lextox
30247901,Children's Safeguarding,Legal Expenses,25/09/2024,"£3,375.60",Lextox
30246324,Community Resilience,Communications,30/08/2024,"£6,593.61",The Yahoo Company
30241798,Community Resilience,Equipment Maintenance and Repair,05/09/2024,"£2,412.23",Facultatieve Technologies Ltd
30241514,Community Resilience,Funeral Expenses,30/08/2024,"£1,575.00",Dr T Mahmood Anwar
30240808,Community Resilience,General Office Expenses,31/08/2024,"£2,232.00",Lincolnshire Office Friends Ltd
30243849,Community Resilience,Other Hired & Contracting Services,30/08/2024,£667.00,The Yahoo Company
30243715,Community Resilience,Other Supplies & Services,31/07/2024,"£3,427.20",Humber Security Services Limited
30243708,Community Resilience,Other Supplies & Services,31/08/2024,"£5,831.62",Humber Security Services Limited
30243421,Community Resilience,Other Supplies & Services,10/09/2024,"£5,629.85",Hill Builders (Humberside) Ltd
30244600,Community Resilience,Other Supplies & Services,13/09/2024,£875.68,Hilton Studio
30247661,Community Resilience,Other Supplies & Services,25/09/2024,"£4,197.53",Videcom Security Ltd
30244348,Community Resilience Capital,"New Construction, conversion & renovation",26/07/2024,"£101,174.40",Orbility Ltd
30243610,Community Resilience Capital,"New Construction, conversion & renovation",30/08/2024,"£8,431.20",Orbility Ltd
30245713,Community Resilience Capital,"New Construction, conversion & renovation",13/09/2024,"£2,786.00",Orbility Ltd
30245853,Community Wellbeing,Books,09/09/2024,"£1,000.00",Bolinda Uk Ltd
30249054,Community Wellbeing,Books,30/09/2024,"£1,000.00",Bolinda Uk Ltd
30249075,Community Wellbeing,Books,30/09/2024,£700.00,Bolinda Uk Ltd
30243097,Community Wellbeing,Equipment & Materials Learning,16/08/2024,£720.00,CPA Horticulture Ltd
30244010,Community Wellbeing,Equipment Maintenance and Repair,26/06/2024,£595.00,ANAPOS
30248364,Community Wellbeing,Equipment Maintenance and Repair,04/07/2024,"£1,677.15",Burdens Group Ltd
30246450,Community Wellbeing,Equipment Maintenance and Repair,31/07/2024,£993.92,Isle Education Trust Enterprises Limited
30240652,Community Wellbeing,Equipment Maintenance and Repair,30/08/2024,£993.92,Isle Education Trust Enterprises Limited
30243752,Community Wellbeing,Equipment Maintenance and Repair,11/09/2024,£614.00,Tear-Away Leisure Ltd
30243386,Community Wellbeing,IT Software Maintenance,10/09/2024,"£4,500.00",INSIGHT MEDIA LTD
30243142,Community Wellbeing,Licences - General,25/08/2024,£523.97,Ppl Prs Ltd
30241884,Community Wellbeing,Non-Teaching Materials,01/09/2024,"£15,688.61",The Dollywood Foundation Of The Uk
30244568,Community Wellbeing,Non-Teaching Materials,10/09/2024,£690.00,Univar Limited
30244589,Community Wellbeing,Non-Teaching Materials,10/09/2024,£690.00,Univar Limited
30244207,Community Wellbeing,Non-Teaching Materials,01/10/2024,"£17,225.47",The Dollywood Foundation Of The Uk
30246729,Community Wellbeing,Other Hired & Contracting Services,05/06/2024,"£32,781.00",Les Mills Fitness Uk Ltd
30240916,Community Wellbeing,Other Hired & Contracting Services,27/08/2024,£675.00,Roadcone Ltd
30241684,Community Wellbeing,Other Hired & Contracting Services,02/09/2024,"£2,460.00",South Axholme Community Swimming Pool Association
30247899,Community Wellbeing,Other Hired & Contracting Services,17/09/2024,"£1,440.00",RUBICON INDUSTRIES LTD
30243916,Community Wellbeing,Other Supplies & Services,24/07/2024,"£1,080.00",FANTASTIC FACES
30242023,Community Wellbeing,Other Supplies & Services,25/07/2024,"£2,160.00",Premier Education Group
30240813,Community Wellbeing,Other Supplies & Services,01/08/2024,£650.00,Sam De Freitas
30241005,Community Wellbeing,Other Supplies & Services,01/08/2024,£525.00,Katie M Fitness Ltd
30246089,Community Wellbeing,Other Supplies & Services,20/08/2024,"£1,150.00",PK Cleaning Security Ltd
30242010,Community Wellbeing,Other Supplies & Services,22/08/2024,£813.60,Creative Kids Scunthorpe
30241249,Community Wellbeing,Other Supplies & Services,28/08/2024,£750.00,Reflex Sports Ltd
30242723,Community Wellbeing,Other Supplies & Services,28/08/2024,"£2,512.00",Your Wellbeing
30242008,Community Wellbeing,Other Supplies & Services,29/08/2024,"£6,240.00",Scunthorpe United Com Sports & Edu Trust
30242882,Community Wellbeing,Other Supplies & Services,29/08/2024,£940.05,Md Signs Limited
30242022,Community Wellbeing,Other Supplies & Services,31/08/2024,"£6,033.00",Safe Tuition
30242017,Community Wellbeing,Other Supplies & Services,31/08/2024,"£3,600.00",Redacted
30242015,Community Wellbeing,Other Supplies & Services,01/09/2024,"£1,690.20",STEMpunx Lincs CIC
30242187,Community Wellbeing,Other Supplies & Services,01/09/2024,"£2,437.50",Ld Golf Ltd
30241834,Community Wellbeing,Other Supplies & Services,02/09/2024,"£1,680.00",Connect Church (North Lincs)
30241852,Community Wellbeing,Other Supplies & Services,02/09/2024,"£1,680.00",Broughton Primary Academy
30242013,Community Wellbeing,Other Supplies & Services,02/09/2024,"£2,874.00",Coritani Creative
30241237,Community Wellbeing,Other Supplies & Services,03/09/2024,"£2,900.00",Steve Ball Joinery Ltd
30241998,Community Wellbeing,Other Supplies & Services,03/09/2024,"£4,260.00",SportsCool Doncaster
30242028,Community Wellbeing,Other Supplies & Services,03/09/2024,"£1,134.00",First Step Sports Ltd
30247467,Community Wellbeing,Other Supplies & Services,03/09/2024,£693.66,Westcliff Community Works
30242002,Community Wellbeing,Other Supplies & Services,04/09/2024,"£25,828.15",GENIUS TUITION
30242020,Community Wellbeing,Other Supplies & Services,04/09/2024,"£2,397.75",Ongo Communities Ltd
30244171,Community Wellbeing,Other Supplies & Services,12/09/2024,"£1,152.00",780 Coaching Ltd
30246848,Community Wellbeing,Other Supplies & Services,23/09/2024,"£5,600.00",Westcliff Community Works
30242204,Community Wellbeing,Promotions and Events,31/07/2024,£525.38,Enterprise Flex E Rent
30241753,Community Wellbeing,Promotions and Events,04/09/2024,"£2,030.50",The Reading Agency Ltd
30243600,Community Wellbeing,Promotions and Events,04/09/2024,"£1,200.00",Kazbah Theatre
30246098,Community Wellbeing,Promotions and Events,19/09/2024,£550.00,Feet First Entertainment
30249459,Community Wellbeing,Promotions and Events,19/09/2024,"£1,845.83",Hunt Leisure Ltd
30249355,Community Wellbeing,Promotions and Events,24/09/2024,"£1,750.00",George Mudford & Sons Ltd
30240360,Community Wellbeing,"Property Repairs, Maintenance & Alterations",28/08/2024,"£3,884.00",Sterling Hydrotech Ltd
30239634,Community Wellbeing,Provisions,29/07/2024,£780.08,Turner Price Ltd
30246839,Community Wellbeing,Provisions,28/08/2024,"£1,120.05",HEINEKEN UK LIMITED
30246855,Community Wellbeing,Provisions,04/09/2024,£551.57,HEINEKEN UK LIMITED
30246823,Community Wellbeing,Provisions,11/09/2024,£673.91,HEINEKEN UK LIMITED
30246600,Community Wellbeing,Provisions,16/09/2024,£620.80,Vending Enterprises
30246082,Community Wellbeing,Provisions,18/09/2024,£510.96,Turner Price Ltd
30246691,Community Wellbeing,Provisions,19/09/2024,£527.57,Turner Price Ltd
30246949,Community Wellbeing,Provisions,19/09/2024,£660.14,Hopwells Limited
30247591,Community Wellbeing,Provisions,24/09/2024,£548.81,Turner Price Ltd
30248659,Community Wellbeing,Provisions,24/09/2024,£661.72,Hopwells Limited
30248691,Community Wellbeing,Provisions,24/09/2024,£522.00,Vending Enterprises
30248173,Community Wellbeing,Provisions,26/09/2024,£772.85,Vending Enterprises
30237360,Community Wellbeing,Purchase of Equipment,12/08/2024,£622.50,Juliana Greenhouses Ltd
30241505,Community Wellbeing,Purchase of Equipment,16/08/2024,£555.00,Nettl Of Scunthorpe
30241515,Community Wellbeing,Purchase of Equipment,30/08/2024,£695.00,Aitkens Sportsturf Ltd
30244127,Community Wellbeing,Purchase of Equipment,30/08/2024,£667.98,Redacted
30244981,Community Wellbeing,Purchase of Equipment,16/09/2024,"£2,358.00",Harlequin Office Furniture Limited
30246086,Community Wellbeing,Security / Surveillance Equipment Maintenance,06/09/2024,"£1,364.00",Upload Security Ltd
30244209,Community Wellbeing,Stock Materials,22/08/2024,"£1,080.92",Eden Farm Hulleys Ltd
30241248,Community Wellbeing,Stock Materials,29/08/2024,£960.00,Security Plus Ltd
30242508,Community Wellbeing,Stock Materials,06/09/2024,£510.00,Security Plus Ltd
30245801,Community Wellbeing,Stock Materials,17/09/2024,"£1,537.80",Splash About International Ltd
30248660,Community Wellbeing,Stock Materials,24/09/2024,£624.17,Eden Farm Hulleys Ltd
30243957,Community Wellbeing,Subscriptions (non staff),07/09/2024,"£1,646.00",Normanby Hall Golf Club
30248621,Community Wellbeing,Vehicles Repairs,27/09/2024,£537.12,Ripon Farm Services
30248818,Culture & Enrichment,Other Establishments,31/08/2024,£700.00,Elizabeth Welch
30248813,Culture & Enrichment,Other Establishments,03/09/2024,"£1,225.00",Symphony Singing Studio
30248821,Culture & Enrichment,Other Establishments,03/09/2024,"£3,500.00",Darren Johnson
30248812,Culture & Enrichment,Other Establishments,16/09/2024,"£3,080.00",Lee Waddingham (Acting Lincs)
30241054,Culture & Enrichment,Other Hired & Contracting Services,11/07/2024,£740.00,Street Beat College
30247971,Culture & Enrichment,Other Hired & Contracting Services,26/07/2024,"£9,030.00",Redacted
30244747,Culture & Enrichment,Other Hired & Contracting Services,10/08/2024,£750.00,Colleen Town
30244218,Culture & Enrichment,Other Hired & Contracting Services,12/08/2024,"£4,000.00",Crow's Eye Productions
30242237,Culture & Enrichment,Other Hired & Contracting Services,19/08/2024,"£1,000.00",Neil Ward
30245718,Culture & Enrichment,Other Hired & Contracting Services,28/08/2024,"£1,620.00",Counterculture Partnership LLP
30243029,Culture & Enrichment,Other Hired & Contracting Services,09/09/2024,£700.00,Robin Stones
30247646,Culture & Enrichment,Other Hired & Contracting Services,27/09/2024,£577.50,Karen Beer
30243553,Culture & Enrichment,Other Supplies & Services,31/05/2024,"£5,000.00",Tricolor Ltd
30241679,Culture & Enrichment,Other Supplies & Services,29/08/2024,£595.00,National Autistic Society
30241680,Culture & Enrichment,Other Supplies & Services,29/08/2024,£595.00,National Autistic Society
30242296,Culture & Enrichment,Other Supplies & Services,30/08/2024,"£3,250.00",Wafer Hadley Ltd
30244327,Culture & Enrichment,Other Supplies & Services,09/09/2024,"£2,502.00",Four Communications Limited
30245773,Culture & Enrichment,Other Supplies & Services,17/09/2024,"£21,150.00",Artistes International Management Ltd
30245774,Culture & Enrichment,Other Supplies & Services,17/09/2024,"£4,130.00",Entertainers Show Providers Ltd
30246055,Culture & Enrichment,Other Supplies & Services,18/09/2024,"£15,387.00",Phil Aldridge Productions Limited
30247064,Culture & Enrichment,Other Supplies & Services,23/09/2024,£590.00,HPSS Ltd
30247177,Culture & Enrichment,Other Supplies & Services,23/09/2024,£650.00,Off The Kerb Productions Limited
30247494,Culture & Enrichment,Other Supplies & Services,23/09/2024,"£2,412.00",Premier Rolls South
30248080,Culture & Enrichment,Other Supplies & Services,24/09/2024,"£39,065.00",Chambers Touring Ltd
30241876,Culture & Enrichment,Promotions and Events,05/09/2024,£645.00,Fool's Paradise Ltd
30241259,Culture & Enrichment,Provisions,03/09/2024,£584.65,Vending Enterprises
30243745,Culture & Enrichment,Provisions,04/09/2024,"£1,416.75",HEINEKEN UK LIMITED
30243756,Culture & Enrichment,Provisions,10/09/2024,£605.22,LWC Drinks Ltd
30244973,Culture & Enrichment,Provisions,11/09/2024,"£2,052.20",JW LEES & CO LTD
30245870,Culture & Enrichment,Provisions,11/09/2024,"£4,733.72",HEINEKEN UK LIMITED
30246418,Culture & Enrichment,Publicity Materials,18/09/2024,"£1,231.20",CreateTVT
30241506,Culture & Enrichment,Purchase of Equipment,04/09/2024,"£2,201.50",Bb-Interpretive Products Ltd
30243682,Culture & Enrichment,Purchase of Equipment,09/09/2024,"£1,249.17",Andertons Music Co.
30247645,Culture & Enrichment,Purchase of Equipment,25/09/2024,"£3,239.00",Humberside Sunblinds Ltd
30244881,Culture & Enrichment,Staff Training Expenses,03/09/2024,£750.00,Aluminium Access Products Ltd
30243956,Democracy,General Office Expenses,21/08/2024,"£13,636.54",Fcs Laser Mail
30245613,Democracy,General Office Expenses,31/08/2024,"£28,740.92",Fcs Laser Mail
30245618,Democracy,General Office Expenses,02/09/2024,"£1,870.82",Royal Mail Group Plc
30243358,Democracy,General Office Expenses,04/09/2024,£781.33,DAVID LEE PHOTOGRAPHY LTD
30245699,Democracy,General Office Expenses,06/09/2024,"£1,206.00",Signet Signs
30245707,Democracy,General Office Expenses,09/09/2024,£517.92,Royal Mail Group Plc
30241003,Democracy,IT Software Purchase,22/08/2024,"£18,487.39",Civica Uk Ltd
30249389,Development,Consultancy Services,02/09/2024,£946.25,Mason Clark Associates
30244896,Development,Consultancy Services,06/09/2024,"£9,940.00",Capita Property & Infrastructure Ltd
30247451,Development,Consultancy Services,23/09/2024,"£9,000.00",Ove Arup & Partners Limited
42337571,Development,Electricity,06/09/2024,£780.74,Npower Limited
42337436,Development,Electricity,07/09/2024,£556.19,Npower Limited
30241281,Development,Legal & Conveyancing Charges,27/08/2024,£813.00,WEIGHTMANS LLP CLIENTS ACCOUNT
30239159,Development,Other Supplies & Services,22/07/2024,"£1,420.00",Rightmove Group Limited
30239332,Development,Other Supplies & Services,20/08/2024,"£1,420.00",Rightmove Group Limited
30241258,Development,Other Supplies & Services,27/08/2024,"£2,301.67",Premier Polytunnels Ltd
30242322,Development,Other Supplies & Services,06/09/2024,"£1,293.78",Acumen Solutions Ltd
30247077,Development,Other Supplies & Services,19/09/2024,"£1,420.00",Rightmove Group Limited
30247698,Development,"Property Repairs, Maintenance & Alterations",25/09/2024,"£2,063.95",Hill Builders (Humberside) Ltd
30248432,Development,Staff Training Expenses,27/08/2024,£776.00,Thomas Telford Ltd
30242205,Economy,Building Rents,05/09/2024,£582.50,Transport UK East Midlands Ltd  *Rents*
30242609,Economy,Bus Services,25/05/2024,"£1,072.00",Stagecoach Services Ltd
30242558,Economy,Bus Services,17/08/2024,£876.00,Stagecoach Services Ltd
30242579,Economy,Bus Services,17/08/2024,£548.00,Stagecoach Services Ltd
30242586,Economy,Bus Services,17/08/2024,"£1,240.00",Stagecoach Services Ltd
30242588,Economy,Bus Services,17/08/2024,£936.00,Stagecoach Services Ltd
30242593,Economy,Bus Services,17/08/2024,£760.00,Stagecoach Services Ltd
30242596,Economy,Bus Services,17/08/2024,"£11,496.00",Stagecoach Services Ltd
30242597,Economy,Bus Services,17/08/2024,£800.00,Stagecoach Services Ltd
30242605,Economy,Bus Services,17/08/2024,"£1,776.00",Stagecoach Services Ltd
30242617,Economy,Bus Services,17/08/2024,"£1,072.00",Stagecoach Services Ltd
30242619,Economy,Bus Services,17/08/2024,"£1,800.00",Stagecoach Services Ltd
30242620,Economy,Bus Services,17/08/2024,£780.00,Stagecoach Services Ltd
30242622,Economy,Bus Services,17/08/2024,"£4,776.00",Stagecoach Services Ltd
30242626,Economy,Bus Services,17/08/2024,£920.00,Stagecoach Services Ltd
30242631,Economy,Bus Services,17/08/2024,"£8,040.00",Stagecoach Services Ltd
30244801,Economy,Bus Services,17/08/2024,"£4,440.00",Stagecoach Services Ltd
30242559,Economy,Bus Services,23/08/2024,"£1,072.00",Stagecoach Services Ltd
30242567,Economy,Bus Services,23/08/2024,"£11,496.00",Stagecoach Services Ltd
30242578,Economy,Bus Services,23/08/2024,£780.00,Stagecoach Services Ltd
30242581,Economy,Bus Services,23/08/2024,"£1,800.00",Stagecoach Services Ltd
30242584,Economy,Bus Services,23/08/2024,"£3,916.00",Stagecoach Services Ltd
30242592,Economy,Bus Services,23/08/2024,"£8,040.00",Stagecoach Services Ltd
30242598,Economy,Bus Services,23/08/2024,£876.00,Stagecoach Services Ltd
30242600,Economy,Bus Services,23/08/2024,£800.00,Stagecoach Services Ltd
30242602,Economy,Bus Services,23/08/2024,£920.00,Stagecoach Services Ltd
30242606,Economy,Bus Services,23/08/2024,£760.00,Stagecoach Services Ltd
30242612,Economy,Bus Services,23/08/2024,"£10,440.00",Stagecoach Services Ltd
30242613,Economy,Bus Services,23/08/2024,£992.00,Stagecoach Services Ltd
30242616,Economy,Bus Services,23/08/2024,£936.00,Stagecoach Services Ltd
30242627,Economy,Bus Services,23/08/2024,"£1,240.00",Stagecoach Services Ltd
30242629,Economy,Bus Services,23/08/2024,"£1,776.00",Stagecoach Services Ltd
30242637,Economy,Bus Services,23/08/2024,"£4,776.00",Stagecoach Services Ltd
30242561,Economy,Bus Services,28/08/2024,"£6,426.00",Stagecoach Services Ltd
30241800,Economy,Bus Services,31/08/2024,"£22,699.86",Hornsby Travel Services Ltd
30241008,Economy,Bus Services,01/09/2024,"£1,397.76",First South Yorkshire Ltd
30241015,Economy,Bus Services,01/09/2024,"£1,527.76",First South Yorkshire Ltd
30241782,Economy,Bus Services,05/09/2024,£975.00,Hornsby Travel Services Ltd
30241784,Economy,Bus Services,05/09/2024,"£1,975.00",Hornsby Travel Services Ltd
30242117,Economy,Bus Services,05/09/2024,"£4,449.00",Hornsby Travel Services Ltd
30245396,Economy,Bus Services,14/09/2024,£560.00,Stagecoach Services Ltd
30245506,Economy,Bus Services,14/09/2024,"£2,375.00",Stagecoach Services Ltd
30245524,Economy,Bus Services,14/09/2024,"£2,195.00",Stagecoach Services Ltd
30246058,Economy,Concessionary Fares,06/09/2024,"£29,692.00",Hornsby Travel Services Ltd
30246061,Economy,Concessionary Fares,06/09/2024,"£79,176.00",Stagecoach Services Limited
30246062,Economy,Concessionary Fares,06/09/2024,"£4,078.00",East Yorkshire Motor Services Ltd
30244188,Economy,Consultancy Services,12/09/2024,"£5,252.97",Redacted
30245541,Economy,Consultancy Services,17/09/2024,"£1,175.90",CGC Ecology
42337580,Economy,Electricity,05/09/2024,"£1,820.86",Npower Limited
30240952,Economy,"Grants, Contributions & Donations Paid Out",02/09/2024,"£1,042.06",Kirton Lindsey Town Council
30241242,Economy,IT Software Maintenance,31/08/2024,£794.88,Euclid Limited
30243443,Economy,Other Supplies & Services,09/09/2024,"£1,619.00",Multi Waste Recycling limited
30245282,Economy,Other Supplies & Services,17/09/2024,"£2,745.60",R-Evolution
30243083,Economy,Payments to Voluntary Organisations,10/09/2024,"£1,594.38",Crosby Together
30247721,Economy,Promotions and Events,13/09/2024,£540.00,Allen Stichler
30247703,Economy,Promotions and Events,25/09/2024,£559.00,Karen Raithby
30242064,Economy,Publicity,01/09/2024,£762.00,Webcetera Uk Ltd
30247972,Economy,Vehicles Repairs,01/08/2024,"£1,404.00",Zenion Limited
30247963,Economy,Vehicles Repairs,01/09/2024,£936.00,Zenion Limited
30247647,Economy,Vehicles Repairs,03/09/2024,£734.98,Zenion Limited
30245397,Educational Standards & Early Years,Direct Payments,30/08/2024,"£2,232.36",Redacted
30243293,Educational Standards & Early Years,Direct Payments,10/09/2024,£590.00,Redacted
30247215,Educational Standards & Early Years,Other Establishments,24/09/2024,"£1,000.00",Michal Zaniewicz
30247216,Educational Standards & Early Years,Other Establishments,24/09/2024,"£2,800.00",Olufemi Stephen Olugbemi
30247242,Educational Standards & Early Years,Other Establishments,24/09/2024,"£2,800.00",Tim Elwess
30247250,Educational Standards & Early Years,Other Establishments,24/09/2024,"£2,500.00",Connor Wallis
42337458,Environment,Electricity,06/09/2024,£999.16,Npower Limited
30236099,Environment,Equipment Hire,02/03/2024,"£1,969.03",Algeco UK Ltd
30241576,Environment,Equipment Hire,27/04/2024,£760.83,Algeco UK Ltd
30236296,Environment,Equipment Hire,02/08/2024,£750.00,Lincs Hire And Sales Ltd
30244886,Environment,Equipment Hire,30/08/2024,"£6,480.00",Clearway Environmental Services Ltd
