Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,23/09/2024,116116,38863,LANDSCAPESUPPLYCO,Streetscene,886.55,Supplies and Services         -,Materials,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,116117,38863,LANDSCAPESUPPLYCO,Streetscene,512.01,Supplies and Services         -,Materials,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,122164,38864,CROWN LODGE GUEST HOUSE,Social Support,840,Third Party Payments          -,Emergency Accomodation,RBC Mosaic Invoice,R5790,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123273,38864,CROWN LODGE GUEST HOUSE,Emergency Accommodation,525,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,123277,38864,CROWN LODGE GUEST HOUSE,Emergency Accommodation,595,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,116902,38865,HOIST UK,Town Hall Operations,2147,Supplies and Services         -,Equipment Purchase & Repair,RBC Standard Invoice,R1210,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,115470,38867,FCC RECYCLING (UK) LTD,Streetscene,1548,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,115562,38867,FCC RECYCLING (UK) LTD,Streetscene,567.9,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,123115,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,12964.78,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123117,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,PS Acquired Community Services,11775.68,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123176,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,6174.56,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123177,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,4574.92,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123178,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,4165.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123179,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,6870.08,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123180,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,4265.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123181,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,6000.68,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123182,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,6000.68,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123183,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,Mental Health Community Servic,4783.52,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123188,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,Mental Health Community Servic,4641.44,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,123191,38869,TOTAL HEALTH SUPPORT & TRAINING SERVICES,LD Community Services,8114.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117039,38870,UPTON PARK HOUSING,Emergency Accommodation,11697,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,123614,38872,ALEX PERRY,JLT Disbursements,750,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,116126,38873,DENNIS EAGLE LTD,Replacement Vehicles,6600,Capital                       -,Vehicles,RBC Standard Invoice,C8270,Capital
Reading Borough Council,23/09/2024,118696,38875,DNA LEGAL LTD,JLT Disbursements,857,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,116683,38877,NLC NOVA LIFT CO LTD,Repairs,6549,Premises Related Expenses     -,HRA Cyclical Maint & Servicing,RBC CIS Invoice,R5970,Housing
Reading Borough Council,23/09/2024,115549,38880,CONSTRUCTION INDUSTRY TRAINING PROVIDERS,Crematorium,995,Employees                     -,Training & Development Costs,RBC Standard Invoice,R4606,Directorate of Resources
Reading Borough Council,23/09/2024,117015,38881,SYLVIANCARE LTD,PS Acquired Community Services,2918.16,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117016,38881,SYLVIANCARE LTD,PS Acquired Community Services,4516.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117017,38881,SYLVIANCARE LTD,PS Acquired Community Services,5525.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117018,38881,SYLVIANCARE LTD,PS Acquired Community Services,1459.08,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,121675,38890,F M CONWAY LTD,Highways Infrastructure,515.84,Capital                       -,Contractors,RBC CIS Invoice,C8280,Capital
Reading Borough Council,23/09/2024,116990,38895,MEDCARE HOME SERVICES LTD T/A PROACTIVE,LD Community Services,6159.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,116991,38895,MEDCARE HOME SERVICES LTD T/A PROACTIVE,LD Community Services,6159.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,116992,38895,MEDCARE HOME SERVICES LTD T/A PROACTIVE,LD Community Services,6159.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117250,38896,BTU (INSTALLATION & MAINTENANCE) LTD,Acre Business Park,2157.67,Premises Related Expenses     -,Water and Sewerage,RBC CIS Invoice,R2120,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,120374,38897,WELCOME TRANSLATION EXPERTS LTD,JLT Disbursements,2001,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,116710,38898,WHITESPACE WORK SOFTWARE LTD,Waste Disposal,950,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4562,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,123644,38905,KATHERINE WILSON LTD,JLT Disbursements,2987.2,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,123035,38906,SELECT SERVICED ACCOMODATION,Emergency Accommodation,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,121380,38910,YUNEX LTD,Network Services,5202.11,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,121381,38910,YUNEX LTD,Network Services,1773.03,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,123666,38913,PSYCHOLOGY ASSOCIATES LTD,JLT Disbursements,4589.5,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,119040,38917,MARTIN SCOTT,JLT Disbursements,800,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,87817,38921,MICHAEL FORSTER,Legal Services,6500,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,23/09/2024,116079,38922,RSK ENVIRONMENT LTD,LUDP: New perf space: Hexagon,4000,Capital                       -,External Fees  Misc.,RBC Standard Invoice,C8161,Capital
Reading Borough Council,23/09/2024,122154,38924,CHIRON CARE (UK) LTD,PS Acquired Community Services,2102.11,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,122155,38924,CHIRON CARE (UK) LTD,PS Acquired Community Services,2034.3,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,118274,38929,ARIANNA KELLY,JLT Disbursements,555,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,122968,38931,MICHAEL AUBREY BARROW LTD,Vehicle Maintenance Workshop,1199.25,Capital                       -,Building Works,RBC Standard Invoice,C8271,Capital
Reading Borough Council,23/09/2024,101441,38932,NEUROBOX LTD,Reviews Team,2958,Supplies and Services         -,Health & Safety,RBC Standard Invoice,R5727,Directorate of Social Care and Health Services
Reading Borough Council,23/09/2024,117584,38935,DARREN WARD,JLT Disbursements,4122,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,23/09/2024,123263,38937,DAWSON GROUP ENVIRONMENTAL MUNICIPAL CIV,Fleet Management,2620,Transport Related Expenditure -,Vehicle Spot Hire,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,122091,38940,NOVUS PROPERTY SOLUTIONS LTD,DLO Kitchen & Bathroom Trades,32637.55,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4042,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,23/09/2024,122221,38940,NOVUS PROPERTY SOLUTIONS LTD,DLO Kitchen & Bathroom Trades,27802.29,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4042,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,118109,38963,READIBUS LTD,Strategic Transport & Concessi,17317,Supplies and Services         -,Payments to Operators,RBC Standard Invoice,R4726,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,123875,38964,THE HILL PRIMARY SCHOOL,Reading Play Services,2400,Premises Related Expenses     -,Property Hire,RBC Standard Invoice,R3820,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,118073,38965,THAMES VALLEY POSITIVE SUPPORT,Voluntary Sector & Community G,3000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Standard Invoice,R2041,Directorate of Resources
Reading Borough Council,24/09/2024,116139,38967,TUNSTALL GROUP LTD,Sheltered Housing,3077.68,Supplies and Services         -,Equipment Purchase & Repair,RBC CIS Invoice,R5940,Housing
Reading Borough Council,24/09/2024,118638,38967,TUNSTALL GROUP LTD,Repairs,1171.04,Premises Related Expenses     -,HRA Cyclical Maint & Servicing,RBC CIS Invoice,R5970,Housing
Reading Borough Council,24/09/2024,116948,38968,NORTH AVS LTD,Repairs,2928,Premises Related Expenses     -,Building Maintenance,RBC CIS Invoice,R5970,Housing
Reading Borough Council,24/09/2024,122209,38969,ABSOLUTE CARE UK LTD,LD Community Services,625.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,122211,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,607.95,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,122212,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1343.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123066,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,3242.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123068,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,648.48,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123070,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1621.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123071,38969,ABSOLUTE CARE UK LTD,LD Community Services,949.56,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123073,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,810.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123077,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,726.29,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123078,38969,ABSOLUTE CARE UK LTD,PS Acquired Community Services,810.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,123854,38970,SUSAN QUINN,JLT Disbursements,4192.5,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,123355,38972,RENAULT TRUCK COMMERCIAL LTD,Replacement Vehicles,39163.5,Capital                       -,Vehicles,RBC Standard Invoice,C8270,Capital
Reading Borough Council,24/09/2024,117047,38973,CLC CONTRACTORS LTD,DLO Voids Trades,19108.48,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117501,38974,WOKINGHAM BOROUGH COUNCIL,HRA General Charges,1066.83,Premises Related Expenses     -,Council Tax,RBC Standard Invoice,R5905,Housing
Reading Borough Council,24/09/2024,118314,38976,HAGS-SMP LTD,Streetscene,578.48,Premises Related Expenses     -,Mtce : Childrens Playgrounds,RBC CIS Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,118720,38977,DSI BILLING SERVICES LTD,Revenues & Benefits Systems,3088.17,Supplies and Services         -,Postage,RBC Standard Invoice,R2266,Directorate of Resources
Reading Borough Council,24/09/2024,117265,38980,ALLPAY.NET.LTD,Self-serve payments,778.82,Supplies and Services         -,Credit Card Commission,RBC Standard Invoice,R2255,Corporate
Reading Borough Council,24/09/2024,122415,38982,SOFT EGG LTD,Reading Libraries,900,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1400,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,121587,38983,MEADEE FLOORING LTD,Sheltered Housing,1755.14,Supplies and Services         -,Health & Safety,RBC CIS Invoice,R5940,Housing
Reading Borough Council,24/09/2024,123927,38984,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Day to Day Trades,1252.08,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,118197,38987,READING HAMPSHIRE PROPERTY PARTNERSHIP L,DEGNS Management,9367,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R1500,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,123907,38988,BYTES SOFTWARE SERVICES LTD,Network Services,1027.99,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,123682,38992,THE OYSTER PARTNERSHIP LTD,Taxi & Private Hire Licensing,1582,Employees                     -,Agency Staff,RBC Standard Invoice,R4603,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,123840,38995,SHEILA SIDHU,JLT Disbursements,5865.65,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,123860,38996,ELEANOR HOWARD,JLT Disbursements,1100,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,118732,38999,DEBRA FERGUSON,New Directions,5250,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R3340,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,121225,39001,CARE4U WE LTD,Social Support,4769.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5790,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,120375,39003,WELCOME TRANSLATION EXPERTS LTD,JLT Disbursements,682.7,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,123915,39004,CLOSOMAT LTD,DFG & Priv Sector Adaptations,6190,Capital                       -,Grants Paid Out,RBC Refunds Manual Entry,C8120,Capital
Reading Borough Council,24/09/2024,122054,39005,SOPHIE CRAMPTON,JLT Disbursements,680,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,116892,39008,PERFECT CIRCLE JV LTD,New Build & Acquis: Phase 2-4,29400,Capital                       -,External Fees  Misc.,RBC Standard Invoice,C8712,Capital
Reading Borough Council,24/09/2024,117815,39008,PERFECT CIRCLE JV LTD,Highways Infrastructure,517.5,Capital                       -,Contractors,RBC Standard Invoice,C8280,Capital
Reading Borough Council,24/09/2024,117817,39008,PERFECT CIRCLE JV LTD,Civil Engineering,2655.25,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117818,39008,PERFECT CIRCLE JV LTD,Civil Engineering,8280,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117819,39008,PERFECT CIRCLE JV LTD,Civil Engineering,517.5,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117820,39008,PERFECT CIRCLE JV LTD,Highways Infrastructure,2587.5,Capital                       -,Contractors,RBC Standard Invoice,C8280,Capital
Reading Borough Council,24/09/2024,117821,39008,PERFECT CIRCLE JV LTD,Highways Infrastructure,517.5,Capital                       -,Contractors,RBC Standard Invoice,C8280,Capital
Reading Borough Council,24/09/2024,117822,39008,PERFECT CIRCLE JV LTD,Civil Engineering,1863,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117243,39009,THE OT PRACTICE,AWBH-OT Pathway,8350,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R5721,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,116903,39010,HUNT FOREST GROUP LTD,Fleet Management,1473.03,Transport Related Expenditure -,Vehicle Maintenance,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,116947,39010,HUNT FOREST GROUP LTD,Fleet Management,1093.95,Transport Related Expenditure -,Vehicle Maintenance,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117249,39011,CLAIRGLOW HEATING LTD,MRA Account,79905.52,Premises Related Expenses     -,Boilers & Heating Systems,RBC CIS Invoice,R5975,Housing
Reading Borough Council,24/09/2024,120992,39012,BIG YELLOW SELF STORAGE LTD,Mental Health Team,507,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5253,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,116933,39013,AGILISYS LTD,IT Management,4262.49,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,24/09/2024,116934,39013,AGILISYS LTD,IT Management,3710.37,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,24/09/2024,116935,39013,AGILISYS LTD,IT Management,3181.94,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,24/09/2024,116936,39013,AGILISYS LTD,IT Management,8354.91,Supplies and Services         -,Software Licences,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,24/09/2024,116938,39013,AGILISYS LTD,IT Management,66886.6,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,24/09/2024,117260,39014,NEWAUTO LTD T/A MOGO,Taxi & Private Hire Licensing,611.87,Supplies and Services         -,Equipment Purchase & Repair,RBC Standard Invoice,R4603,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117288,39015,TRASH UK LTD,Fleet Management,4400,Transport Related Expenditure -,Vehicle Spot Hire,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117441,39017,RIVERSIDE ENVIRONMENTAL SERVICES LTD,Park Lane Primary,1250,Capital                       -,External Fees  Misc.,RBC Standard Invoice,C8225,Capital
Reading Borough Council,24/09/2024,117571,39017,RIVERSIDE ENVIRONMENTAL SERVICES LTD,Valuation,1410,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R2100,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,117734,39017,RIVERSIDE ENVIRONMENTAL SERVICES LTD,Other Education Schemes,1250,Capital                       -,External Fees  Misc.,RBC Standard Invoice,C8518,Capital
Reading Borough Council,24/09/2024,122711,39017,RIVERSIDE ENVIRONMENTAL SERVICES LTD,Repairs,958,Premises Related Expenses     -,Asbestos,RBC Standard Invoice,R5970,Housing
Reading Borough Council,24/09/2024,122712,39017,RIVERSIDE ENVIRONMENTAL SERVICES LTD,Repairs,20488.5,Premises Related Expenses     -,Asbestos,RBC Standard Invoice,R5970,Housing
Reading Borough Council,24/09/2024,118758,39020,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,Finance system Re-procurement,1176,Capital                       -,Staff/Consultancy,RBC Standard Invoice,C8637,Capital
Reading Borough Council,24/09/2024,123882,39023,CARE OUTLOOK LTD,PS Acquired Community Services,2393.15,Third Party Payments          -,Purchased Care,RBC Refunds Manual Entry,R5771,Directorate of Social Care and Health Services
Reading Borough Council,24/09/2024,117583,39027,FCS-LIVE LTD,Corporate Maintenance Services,765,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4080,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,121450,39028,UNITY FIVE LTD,Special Parking Area,1830.49,Third Party Payments          -,Leasing Costs,RBC Standard Invoice,R4724,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,114247,39029,GILES BAIN,JLT Disbursements,700,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,24/09/2024,118085,39030,TURFLEET HIRE,Fleet Management,1900,Transport Related Expenditure -,Vehicle Spot Hire,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,122560,39031,TP ICAP BROKING LTD,Corporate Budget Financing,1216.44,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2835,Corporate
Reading Borough Council,24/09/2024,122563,39031,TP ICAP BROKING LTD,Corporate Miscellaneous,2410.96,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2855,Corporate
Reading Borough Council,24/09/2024,123922,39033,DAWSON GROUP ENVIRONMENTAL MUNICIPAL CIV,Fleet Management,4050,Transport Related Expenditure -,Vehicle Spot Hire,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,119007,39035,MIDDLESEX HOUSING LTD,Emergency Accommodation,8700,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,24/09/2024,121477,39037,O'NEILL ENGINEERING CONSULTANCY LTD,Parks&N'hood Svs Minor Sch,1000,Capital                       -,Staff/Consultancy,RBC Standard Invoice,C8290,Capital
Reading Borough Council,24/09/2024,123846,39038,DR IRENE MARTIN ALAM,JLT Disbursements,1444,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,25/09/2024,123048,39053,IMAGE BOX DESIGN LTD,New Directions,525,Supplies and Services         -,Publicity & Media Work,RBC Standard Invoice,R3340,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,25/09/2024,118739,39058,BOWAK LTD,Building Cleaning,1386.7,Supplies and Services         -,Materials,RBC Standard Invoice,R4351,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,25/09/2024,118740,39058,BOWAK LTD,Building Cleaning,635.29,Supplies and Services         -,Materials,RBC Standard Invoice,R4351,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,25/09/2024,118704,39059,GRUNDON WASTE MANAGEMENT LTD,Streetscene,2631.17,Supplies and Services         -,Waste Disposal,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,25/09/2024,116921,39061,AKZONOBEL T/A DULUX DECORATOR CENTRE,Void Property Management,847.63,Premises Related Expenses     -,Minor Voids : Repairs,RBC Standard Invoice,R5921,Housing
Reading Borough Council,25/09/2024,124107,39063,STUART DIGGENS BUILDING & ROOFING LTD,Cemeteries,8400,Premises Related Expenses     -,Grounds Maintenance,RBC CIS Invoice,R4607,Directorate of Resources
Reading Borough Council,25/09/2024,119090,39066,PANGBOURNE PLANT HIRE LTD,Cultural Development Minor Sch,3346,Capital                       -,External Fees  Misc.,RBC CIS Invoice,C8170,Capital
Reading Borough Council,25/09/2024,117230,39068,NEC SOFTWARE SOLUTIONS UK LTD,IT Management,1666.66,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,25/09/2024,117043,39070,SIMONE SURVEYS LTD,Bus Service Improvement,3589.29,Capital                       -,Contractors,RBC CIS Invoice,C8071,Capital
Reading Borough Council,25/09/2024,124589,39071,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,1600,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,25/09/2024,117446,39072,SMS ENVIRONMENTAL LTD,Corporate FM - Office Building,20533.46,Premises Related Expenses     -,Building Maintenance,RBC CIS Invoice,R3738,Directorate of Economic Growth and Neighbourhood Services
