Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218582,3526.68,Tapton Grove Nursing Home
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/08/2025,1900228554,1457,A Line (Chesterfield) Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900188779,669.33,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900052699,-26652.77,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900138722,1101.16,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900054977,1101.16,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227195,2288.96,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226313,667.48,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227767,770.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900227972,2373.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218728,-2146.2,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219225,-8559.1,Pinxton Manor Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225292,-1334.8,Cliff House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218137,-778.8,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223748,1101.16,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223753,3107.56,Somewhere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225348,-2064.4,Thornhill House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223240,-1004,Underhall Respite &Resource Ctr Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224030,-866.92,Belper Views Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224238,-2415.44,Westwick Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224930,-921,Ivonbrook-Darley Hall Resident Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221223,-1202.16,Roseberry Care Centres
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222535,-741.99,Ashbourne Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223870,-749.92,Spencer Grove Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225649,-2494.44,Valley Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224821,-953.2,Methodist Homes For The Aged
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225264,-1234.88,Methodist Homes For The Aged
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225572,569.1,Bakewell Cottage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223220,-785.8,Bakewell Cottage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224730,-930.84,Lavender Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220609,-3112.48,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220932,-1002.32,Presentation Sisters Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220553,-794.64,Presentation Sisters Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224192,-1859.64,Bakewell Cottage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218709,3228.04,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219262,2682,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225287,3335.6,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224798,3335.6,Firscare Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224370,3335.6,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225830,3335.6,Anchor Trust
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219266,3335.6,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220309,3228.04,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222239,7028.59,Ashlee Residential Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222810,3335.6,Ashlee Residential Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218237,2718.29,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223053,-2997.47,Long Eaton View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223737,3335.6,Ashlee Residential Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224168,3335.6,Firscare Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225592,3335.6,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225708,-1191.29,Newdigate Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218365,3335.6,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219449,3228.04,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220473,2160,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223367,1064.4,Oliver House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219184,3335.6,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224733,-953.03,Ashleigh
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224794,864.4,Firscare Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226094,3228.04,Church Farm at Rusticus
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219627,3228.04,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219511,3335.6,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217730,3228.04,Norton Lees Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222604,584.72,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220256,3228.04,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221700,3228.04,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222144,576,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217355,3228.04,Duffryn Ffrwd Manor Residential
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218571,3335.6,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219236,3335.6,Hill Care Ltd (Springbank House)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220193,3335.6,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223976,3228.04,Belvedere House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218821,3335.6,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219471,671.96,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220500,-534.32,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220577,3228.04,Barnfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221015,-1638.6,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218559,-8006.79,Millfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218216,849.69,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219120,-816.36,Millfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218398,-933.4,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225115,-1076.44,Hollybank Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222128,-1008.24,Magnolia House RCH
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219791,2890.62,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219395,-1495.08,Only care Blackwell LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220138,-602.96,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221801,-1139.84,Cliff House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219210,-785.8,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900217314,-3166.37,Berry Hill Park Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218352,3335.6,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218560,3335.6,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221016,3335.6,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223381,3335.6,Vital Balance Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219949,4526.89,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218449,3335.6,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218490,760.23,Barnfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222117,3228.04,Hazeldene House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223361,1081.2,Ashleigh
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221264,3335.6,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217646,6110.22,Haunton Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221300,3335.6,Only care Blackwell LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222161,3335.6,Ashleigh
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224015,4884.27,Nethermoor Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218410,2501.7,Elm Lodge Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218991,3335.6,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222882,3228.04,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219540,3228.04,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224247,3335.6,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220250,3228.04,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224546,-881.2,Ivonbrook-Darley Hall Resident Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219472,3335.6,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225150,-2859.09,Ridgewood House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218088,1371.96,Chatsworth Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228323,4481.68,Shirecare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228387,1891.15,Special Care Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218038,1515.24,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218577,3228.04,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219774,1171.96,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220966,3335.6,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225742,3335.6,Heather Vale
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226023,4646.01,Heather Vale
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220846,3228.04,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220908,3335.6,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220697,-6910.34,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218487,3577.2,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900224948,3469.64,Hill House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220114,3577.2,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900219786,1084.8,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223993,4510.2,Lime Tree Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218501,3469.64,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222591,3577.2,Langdale Lodge Home (Chesterfield)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222525,1186.48,Valorum Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218060,3577.2,Oaklands Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900217873,735.68,Oaklands Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900217915,3469.64,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223519,1154.8,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228498,-2399.04,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224310,3335.6,Cliff House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224594,-1419.43,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219663,3228.04,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225711,3228.04,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218130,3335.6,Eckington Court Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220000,3655.28,Eckington Court Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220646,6313.81,Whittington Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224921,3228.04,Hazeldene House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217987,3335.6,The Lodge Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224605,11674.6,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225329,3107.56,New Spring Lodge Int Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226999,1232.64,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,20/08/2025,1900226741,2932.88,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219570,-782.12,Hill Care Ltd (Springbank House)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222032,-896,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220683,-1571,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221288,-785.8,Goldwell Manor
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219659,-779.2,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222280,-1106.04,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219544,-1465.44,Brimington Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218590,-1483.4,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900220676,1614.02,Chatsworth Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221220,4664.4,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218536,2421.03,Chatsworth Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225080,1528.4,Langdale Lodge Home (Chesterfield)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219586,-1559.4,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218623,3469.64,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900218583,2295,Tapton Grove Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900220643,4657.94,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900222905,3469.64,Intacare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900223419,2938.08,Intacare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,20/08/2025,1900225554,3520.72,Intacare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228164,2775.5,Mediline Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228316,2620.9,Shirecare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222981,509.56,Ashleigh
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222558,3335.6,Riverdale Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221644,3335.6,Ashlee Residential Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222056,3335.6,Firscare Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224817,3335.6,Ashlee Residential Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225926,1304.4,Wallfield House Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226068,1482.32,Willis Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218693,3335.6,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219695,3228.04,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218293,3335.6,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218157,3335.6,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219385,3335.6,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218928,3335.6,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221349,3203.72,Achieve Together Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221788,661.2,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222505,3335.6,Camden Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900222733,2658.11,Bluebell Park
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900226178,-807.01,Grove House Ivanbrook Property
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218149,1031.96,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900218239,-22073.96,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225696,3335.6,Newdigate Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900217515,3228.04,Grand Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900219227,3228.04,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223699,3335.6,Pendlebury Care Homes Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228099,3333.01,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228131,1296.64,My Homecare
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/08/2025,1900228425,-2518.48,Serendipity Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900223704,-847.36,Pendlebury Care Homes Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900221259,-1081.4,Harbour Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900224074,-1245.08,Hollin Knowle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,20/08/2025,1900225570,-797.16,Guardian Care Homes Caledonia Ltd
