Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,17/08/2023,4828651,372597,RADIS COMMUNITY CARE,LD Community Services,2492.4,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4821967,372600,THE OYSTER PARTNERSHIP LTD,Planning Enforcement Team,1110,Agency Staff,Third Party Supplier,STANDARD,4616,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4821970,372600,THE OYSTER PARTNERSHIP LTD,Taxi & Private Hire Licensing,1330,Agency Staff,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4821973,372600,THE OYSTER PARTNERSHIP LTD,Taxi & Private Hire Licensing,1400,Agency Staff,Third Party Supplier,STANDARD,4603,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4825176,372602,EVERYCARE READING,Charles Clore Court,720.97,Agency Staff,Third Party Supplier,STANDARD,5157,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,-1983.2,Agency Staff,Third Party Supplier,CREDIT,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,-1983.2,Agency Staff,Third Party Supplier,CREDIT,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,3.15,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,3.15,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Advice and Wellbeing Service,3.37,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),3.65,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,5.4,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,6.57,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Reviews Team,8.1,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,238.78,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),354.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,395.73,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,395.73,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,526.45,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,526.45,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,528.23,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Procurement Services,586.28,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Streetscene,590.44,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Streetscene,611.72,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Streetscene,617.71,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Adults Quality and Safeguarding Team,628.5,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Coroner,636.76,Agency Staff,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Neighbourhood Services Support,647.88,Agency Staff,Third Party Supplier,STANDARD,4590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Licensing Administration,656.64,Agency Staff,Third Party Supplier,STANDARD,2269,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Licensing Administration,656.64,Agency Staff,Third Party Supplier,STANDARD,2269,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Contact Centre,656.64,Agency Staff,Third Party Supplier,STANDARD,2599,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Other HRA Capital,690.3,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,Accountancy,701.2,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Parking & Enforcement,708.18,Agency Staff,Third Party Supplier,STANDARD,4725,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Housing Maintenance And Repairs Staffing,730.22,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,758.4,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Streetscene,767.13,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Streetscene,767.13,Agency Staff,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Exchequer Services,767.72,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Personal Budget Support Team,779.18,Agency Staff,Third Party Supplier,STANDARD,5258,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,793.23,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Housing Maintenance And Repairs Staffing,827.58,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,931.98,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Reviews Team,963.7,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,985.7,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,985.7,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,985.7,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),991.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1027.49,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1032.75,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,HR & Payroll,1058.9,Agency Staff,Third Party Supplier,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1109.94,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1152.4,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,1207.8,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,1257,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1280.53,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Housing Maintenance And Repairs Staffing,1316.94,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,1328.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Advice and Wellbeing Service,1332.8,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1346.25,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Programme Management Office,1367.2,Agency Staff,Third Party Supplier,STANDARD,2033,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1382.7,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Accountancy,1402.4,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Advice and Wellbeing Service,1451.25,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1458.75,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1476.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1496.25,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,1513.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Housing Maintenance And Repairs Staffing,1532.44,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Mental Health Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Adults Quality and Safeguarding Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Adults Quality and Safeguarding Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Preparing for Adulthood Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5720,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Reviews Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Discharge to Assess Hospital Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1571.25,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1602.36,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1624.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1624.3,Training & Development Costs,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Reviews Team,1624.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Advice and Wellbeing Service,1624.3,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1698.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Refuse Collection,1906,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,1939,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,1940.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,1957.94,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1983.2,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,1983.2,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2031.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Localities Team,2053.39,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),2053.39,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Other HRA Capital,2070.9,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2144,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,2175.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2216.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,2216.3,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Accountancy,2240.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Exchequer Services,2256,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2263.95,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Other HRA Capital,2301,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,Valuation,2324.75,Agency Staff,Third Party Supplier,STANDARD,2100,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,2331,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),2373.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2375.75,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Accountancy,2393.5,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Legal Services,2396,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),2425.7,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Commissioning Team,2426,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,ASC Performance & Data Team,2478.5,Agency Staff,Third Party Supplier,STANDARD,5550,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2520,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Other HRA Capital,2531.1,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,Procurement Services,2668.5,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Policy & Performance,2676,Agency Staff,Third Party Supplier,STANDARD,2025,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Finance systems Re-procurement,2684.8,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,GIS & Mapping,2767.06,Agency Staff,Third Party Supplier,STANDARD,2135,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,2803.5,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,IT Management,2806,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Finance systems Re-procurement,2926,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/08/2023,4828918,372603,REED,Accountancy,3356,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Joint Legal Team,3469.21,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4828918,372603,REED,Finance systems Re-procurement,3476,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,18/08/2023,4828918,372603,REED,BFFC Agency Staff (Rechargeable),3494.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,18/08/2023,4821135,372604,M & B ELECTRICAL SERVICES,Energy Management,4512.99,Equipment,SUB-CONTRACTOR,STANDARD,8607,ZZZC-Capital
