Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,19/03/2024,45885,14353,STUART DIGGENS BUILDING & ROOFING LTD,Corporate Maintenance Services,694,Third Party Payments          -,Third Party Pymts: Other Estab,RBC CIS Invoice,R4080,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46695,14356,LANDLORDS & TENANTS,Guaranteed Rent Scheme,731.84,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46727,14360,BERKSHIRE REMAP,Voluntary Sector & Community G,1000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,46710,14361,GEOFFREY FIELD INFANT SCHOOL,School Grants Holding Account,856.93,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46699,14362,RANIKHET PRIMARY ACADEMY,School Grants Holding Account,12430.14,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46704,14362,RANIKHET PRIMARY ACADEMY,School Grants Holding Account,7374.31,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46711,14363,REDLANDS PRIMARY,School Grants Holding Account,856.93,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46712,14364,ST MICHAELS PRIMARY,School Grants Holding Account,1713.86,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46714,14364,ST MICHAELS PRIMARY,School Grants Holding Account,2400,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46701,14365,THAMESIDE PRIMARY SCHOOL,School Grants Holding Account,56486.1,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46706,14365,THAMESIDE PRIMARY SCHOOL,School Grants Holding Account,41219.59,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46371,14366,HOME OFFICE,Single Homelessness Grants,27000,Income                        -,Govt Grants : Other Revenue,RBC Refunds Manual Entry,R5860,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46716,14367,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2021,Chief Executive
Reading Borough Council,19/03/2024,46715,14368,READING COMMUNITY LEARNING CENTRE,Afghan Resettlement Programme,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2021,Chief Executive
Reading Borough Council,19/03/2024,46730,14369,NATURE NURTURE CIC,Voluntary Sector & Community G,9950,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,34627,14370,CREATIVE DESIGN & STRUCTURE LTD,MRA Account,1210,Premises Related Expenses     -,Roofs & Structural Repairs,RBC Standard Invoice,R5975,Housing
Reading Borough Council,19/03/2024,46266,14371,DIMENSIONS (UK) LTD,LD Community Services,6010.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46267,14371,DIMENSIONS (UK) LTD,LD Community Services,7955.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46268,14371,DIMENSIONS (UK) LTD,LD Community Services,13887.44,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46269,14371,DIMENSIONS (UK) LTD,LD Community Services,1225.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46270,14371,DIMENSIONS (UK) LTD,LD Community Services,9608.48,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46276,14371,DIMENSIONS (UK) LTD,LD Community Services,7294,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46279,14371,DIMENSIONS (UK) LTD,LD Community Services,6282.64,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,42846,14373,REED,Berkshire West Public Health H,297591.25,Employees                     -,Agency Staff,RBC REED Invoice,R2002,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46722,14374,PARENTS & CHILDREN TOGETHER,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,46720,14375,BERKSHIRE WOMENS AID,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,45640,14376,SANDS SECURITY LTD,Hexagon Operations,1360,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46231,14377,VOYAGE CARE,LD Community Services,3802.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46258,14377,VOYAGE CARE,LD Community Services,2552.24,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5741,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46719,14378,THE MUSTARD TREE FOUNDATION,Voluntary Sector & Community G,4231,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,39388,14379,CASSANDRA FRIEND,South Street Operations,750,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1220,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,34794,14380,ACORNS PROJECTS LTD,Strategic Transport & Concessi,800,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R4726,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,42738,14382,GREENWICH LEISURE LTD,Leisure Management,37565.74,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R1108,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46700,14383,THE WHITE HORSE FEDERATION,School Grants Holding Account,9893.53,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46702,14383,THE WHITE HORSE FEDERATION,School Grants Holding Account,9757.54,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46705,14383,THE WHITE HORSE FEDERATION,School Grants Holding Account,5523.27,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46708,14383,THE WHITE HORSE FEDERATION,School Grants Holding Account,3727.7,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46731,14384,CITY LIFE COMMUNITY PROJECTS,Voluntary Sector & Community G,1897,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,42172,14385,S H JONES & COMPANY LTD,Hexagon Operations,3178.98,Supplies and Services         -,Catering Stock,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,37626,14386,EDWARD KIRKWOOD,JLT Disbursements,1550,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,40481,14387,JAMES TURNER,JLT Disbursements,750,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,46262,14388,BROOK HOUSE RESIDENTIAL CARE HOME LTD,Mental Health Community Servic,3273.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46713,14390,WHITLEY PARK SCHOOL,School Grants Holding Account,856.93,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,19/03/2024,46725,14391,SPORT IN MIND,Voluntary Sector & Community G,10000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,45859,14392,THE ADVOCACY PEOPLE,Deprivation of Liberty Safegua,811.47,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R5729,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,45877,14392,THE ADVOCACY PEOPLE,Deprivation of Liberty Safegua,780.48,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R5729,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,45597,14393,OLIVER WRAIGHT,JLT Disbursements,750,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,46167,14394,GREEN METRO CARS READING LTD,Reading Play Services,1035,Transport Related Expenditure -,Travel Expenses,RBC Standard Invoice,R3820,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46717,14395,CAVERSHAM MUSLIM ASSOCIATION,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,34730,14398,NLC NOVA LIFT CO LTD,Corporate FM - Office Building,5502.53,Premises Related Expenses     -,Building Maintenance,RBC CIS Invoice,R3738,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46263,14399,SYLVIANCARE LTD,PS Acquired Community Services,1292.34,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46721,14403,AUTANGEL,Voluntary Sector & Community G,4850,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,38729,14404,K M STYLES,JLT Disbursements,750,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,28924,14405,CLIVEDEN CONSERVATION,Corp & Community Buildings,15980.29,Capital                       -,Building Works,RBC CIS Invoice,C8310,Capital
Reading Borough Council,19/03/2024,40176,14405,CLIVEDEN CONSERVATION,Cultural Development Minor Sch,3213.04,Supplies and Services         -,Professional Fees,RBC CIS Invoice,C8170,Capital
Reading Borough Council,19/03/2024,41522,14407,SHABANA B LTD,Bed and Breakfast,910,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,41523,14407,SHABANA B LTD,Bed and Breakfast,910,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,40150,14408,ALIS TEMPLETON,HSHAZ programme,4000,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1316,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,45870,14409,ENDEAVOUR DRILLING LTD,Highways Infrastructure,15567,Capital                       -,Contractors,RBC CIS Invoice,C8280,Capital
Reading Borough Council,19/03/2024,46281,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,735.54,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46282,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,1982.76,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46290,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,3965.52,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46292,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,3304.6,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46293,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,1801.54,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46294,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,2643.68,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46295,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,1487.07,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46296,14411,SUPERB HEALTHCARE LTD,PS Acquired Community Services,2974.14,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,45791,14413,WELCOME TRANSLATION EXPERTS LTD,JLT Disbursements,2626.1,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,37620,14414,MOTION CONSULTANTS LTD,New Build & Acquis: Phase 2-4,2098.8,Capital                       -,External Fees  Misc.,RBC Standard Invoice,C8712,Capital
Reading Borough Council,19/03/2024,45325,14415,JACKSON LIFT GROUP,Archives General,1842,Premises Related Expenses     -,Plant Maintenance,RBC CIS Invoice,R1256,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,37579,14416,AVC WISE LTD,HR & Payroll,1584.41,Supplies and Services         -,Miscellaneous Expenses,RBC Standard Invoice,R2600,Directorate of Resources
Reading Borough Council,19/03/2024,45205,14418,EDWARD ELTON,Legal Services,1000,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,19/03/2024,46726,14419,THE WELLER CENTRE,Voluntary Sector & Community G,4750,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,46297,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1216.32,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46298,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1064.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46299,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,608.16,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46300,14420,SPECTRUM GROUP SERVICES LTD,Mental Health Community Servic,1433.52,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46302,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,2432.64,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46304,14420,SPECTRUM GROUP SERVICES LTD,Mental Health Community Servic,593.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46305,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,760.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46308,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1433.52,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46309,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1303.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46310,14420,SPECTRUM GROUP SERVICES LTD,Sensory Support Community Serv,586.44,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5711,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46313,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,760.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46314,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,760.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46318,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1368.36,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46319,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1520.4,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46320,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1563.84,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46321,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1303.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46322,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1064.28,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46323,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1824.48,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46324,14420,SPECTRUM GROUP SERVICES LTD,PS Acquired Community Services,1629,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46693,14422,TOGETHER FOR MENTAL WELLBEING SUPPORT SE,Public Health Team Costs,1500,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R2065,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46728,14423,THE ENGINE SHED,Voluntary Sector & Community G,3900,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,46724,14424,GABRIELS WELLBEING & EDUCATION,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,34387,14428,PURCELL ARCHITECTURE LTD,Corporate Maintenance Services,1243.75,Third Party Payments          -,Corporate Maintenance Contract,RBC Standard Invoice,R4080,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,40177,14429,CONTENUR (UK) LTD,Refuse Collection,7998,Supplies and Services         -,Waste Collection,RBC Standard Invoice,R4561,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46375,14430,P G KEOHANE T/A HOME INSTEAD READING,Sensory Support Community Serv,3808.35,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5711,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,46723,14431,RABBLE THEATRE,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,19/03/2024,46694,14432,THE COWSHED,Public Health Team Costs,5000,Supplies and Services         -,Payments to Operators,RBC Spreadsheet Invoice,R2065,Directorate of Social Care and Health Services
Reading Borough Council,19/03/2024,45893,14434,DEFINITIVE CREW LTD,Hexagon Operations,1240,Employees                     -,Basic Pay : General,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,27598,14436,RHB PARTNERSHIP LLP,Cemeteries & Crematorium,1500,Capital                       -,Other Capitalisation,RBC Standard Invoice,C8356,Capital
Reading Borough Council,19/03/2024,41928,14437,ECOSAFE HEATING LTD T/A ECOSAFE GROUP,Repairs,7344.7,Premises Related Expenses     -,Maintenance - Highways,RBC CIS Invoice,R5970,Housing
Reading Borough Council,19/03/2024,42132,14437,ECOSAFE HEATING LTD T/A ECOSAFE GROUP,Repairs,723.28,Premises Related Expenses     -,Responsive Repairs,RBC CIS Invoice,R5970,Housing
Reading Borough Council,19/03/2024,39398,14439,DYLAN MORGAN,JLT Disbursements,8222.5,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,19/03/2024,34413,14441,CARTER JONAS LLP,Valuation,1000,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2100,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,29480,14442,NEUROBOX LTD,Legal Services,2456.99,Supplies and Services         -,Computer Purchase,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,19/03/2024,46697,14443,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,26885,14444,GHATAHORA PROPERTIES,Bed and Breakfast,3410,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,35066,14445,INCLUSIVE EMPLOYERS LTD,Corporate Organisational Devel,16290,Employees                     -,Training & Development Costs,RBC Standard Invoice,R3435,Directorate of Resources
Reading Borough Council,19/03/2024,45141,14446,PASS THE KEYS READING,Bed and Breakfast,3190,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,41541,14447,WAYNE COURTNAGE,Bed and Breakfast,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,45298,14447,WAYNE COURTNAGE,Bed and Breakfast,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,45299,14447,WAYNE COURTNAGE,Bed and Breakfast,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46373,14448,IMPERIAL TREASURY SERVICES,Corporate Miscellaneous,821.92,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R2855,Corporate
Reading Borough Council,19/03/2024,46369,14449,MICHELLE NELSON KC,Legal Services,3278.33,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,19/03/2024,46368,14450,NAOMI PARSONS,Legal Services,600,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,19/03/2024,35360,14451,INNOVATE TALENT MANAGEMENT,South Street Operations,750,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1220,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,19/03/2024,46374,14454,Sundry Supplier,Repairs,5500,Premises Related Expenses     -,Lifts,RBC Refunds Manual Entry,R5970,Housing
Reading Borough Council,19/03/2024,46380,14455,Sundry Supplier,Repairs,1000,Premises Related Expenses     -,Lifts,RBC Refunds Manual Entry,R5970,Housing
Reading Borough Council,20/03/2024,44711,14470,M&R SERVICES,Social Support,850,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5790,Directorate of Social Care and Health Services
Reading Borough Council,20/03/2024,40585,14472,A LANGHAM BUILDERS LTD,MRA Account,7796.31,Premises Related Expenses     -,Disability Mods & Adaptations,RBC CIS Invoice,R5975,Housing
Reading Borough Council,20/03/2024,46739,14474,READIPOP,Voluntary Sector & Community G,10000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Spreadsheet Invoice,R2041,Directorate of Resources
Reading Borough Council,20/03/2024,27558,14475,SIMONE SURVEYS LTD,Highways Infrastructure,22813,Capital                       -,Contractors,RBC CIS Invoice,C8280,Capital
Reading Borough Council,20/03/2024,46909,14476,DIGNITY FUNERALS LTD,Crematorium,1232,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R4606,Directorate of Resources
Reading Borough Council,20/03/2024,46879,14477,ROYAL INSTITUTE OF BRITISH ARCHITECTS,Nn-Housing Projects,5318,Supplies and Services         -,Software Licences,Invoice,R4065,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,41501,14478,SANDS SECURITY LTD,Hexagon Operations,1128,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47003,14479,M & B ELECTRICAL SERVICES,Corp & Community Buildings,8449.5,Capital                       -,Building Works,RBC CIS Invoice,C8310,Capital
Reading Borough Council,20/03/2024,40324,14480,F MUSA,Coroner,7750,Supplies and Services         -,Medical Fees,RBC Standard Invoice,R4605,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,45504,14481,BLUEMATCHBOX POTTERS SUPPLIES LTD,New Directions,666.66,Supplies and Services         -,Educational Supplies,RBC Standard Invoice,R3340,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,40180,14485,AFFINITY (READING) LTD,Private Finance Initiative,635106.36,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Standard Invoice,R5990,Housing
Reading Borough Council,20/03/2024,40093,14488,CHRISTIAN HOWELL CARPENTRY,Planned Maintenance Trades,21336.55,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,40096,14488,CHRISTIAN HOWELL CARPENTRY,Planned Maintenance Trades,24488.05,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46094,14489,MEADEE FLOORING LTD,DLO Voids Trades,1445,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46095,14489,MEADEE FLOORING LTD,DLO Voids Trades,1410,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46096,14489,MEADEE FLOORING LTD,DLO Voids Trades,1123.2,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
