Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,19/07/2023,4818544,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818546,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818547,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818551,369697,BUPA CARE SERVICES,PS Acquired Nursing,5862.32,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818569,369697,BUPA CARE SERVICES,PS Acquired Nursing,11713.76,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818570,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818572,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818573,369697,BUPA CARE SERVICES,Mental Health Nursing,2056.12,Purchased Care,Direct Payments,STANDARD,5733,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818594,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818595,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818596,369697,BUPA CARE SERVICES,PS Lifelong Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5783,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818598,369697,BUPA CARE SERVICES,PS Acquired Nursing,6073.8,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819007,369697,BUPA CARE SERVICES,Mental Health Nursing,1909.52,Purchased Care,Direct Payments,STANDARD,5733,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819024,369697,BUPA CARE SERVICES,PS Acquired Nursing,6085.32,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819055,369697,BUPA CARE SERVICES,PS Acquired Nursing,1456,Enhanced Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819055,369697,BUPA CARE SERVICES,PS Acquired Nursing,5273.04,Free Nursing Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819055,369697,BUPA CARE SERVICES,PS Acquired Nursing,121238.88,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819154,369697,BUPA CARE SERVICES,PS Acquired Nursing,6102.48,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,34.39,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,60,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,60.25,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,114,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,258,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,319.99,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,439,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,625,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,710,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4818116,369698,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,761,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,19/07/2023,4819065,369699,DIVINE CARE SOLUTIONS,LD Residential,2738.6,Purchased Care,Direct Payments,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818979,369701,THE ABBEYFIELD READING SOCIETY LTD,PS Acquired Residential,4276,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819036,369701,THE ABBEYFIELD READING SOCIETY LTD,M&C Acquired Residential,4295.96,Purchased Care,Third Party Supplier,STANDARD,5752,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819102,369701,THE ABBEYFIELD READING SOCIETY LTD,PS Acquired Residential,3800,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4816332,369702,BOWAK LTD,LD Respite,539.95,Cleaning Materials,Third Party Supplier,STANDARD,5064,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818969,369703,PURLEY PARK TRUST LTD,LD Residential,3547.32,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818970,369703,PURLEY PARK TRUST LTD,LD Residential,5141.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818982,369703,PURLEY PARK TRUST LTD,LD Residential,4751.96,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818984,369703,PURLEY PARK TRUST LTD,LD Residential,-676.4,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818984,369703,PURLEY PARK TRUST LTD,LD Residential,5371.16,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818995,369703,PURLEY PARK TRUST LTD,PS Lifelong Residential,5141.08,Purchased Care,Third Party Supplier,STANDARD,5782,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818999,369703,PURLEY PARK TRUST LTD,LD Residential,5543.76,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819041,369703,PURLEY PARK TRUST LTD,LD Residential,5141.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819048,369703,PURLEY PARK TRUST LTD,LD Residential,-691.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819048,369703,PURLEY PARK TRUST LTD,LD Residential,5141.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819125,369703,PURLEY PARK TRUST LTD,LD Residential,5141.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819152,369703,PURLEY PARK TRUST LTD,LD Residential,7793.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818939,369704,HOLLIES CARE HOME,PS Acquired Nursing,3410.76,Purchased Care,Direct Payments,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819054,369705,DUNRAVEN HOUSE,M&C Acquired Residential,-691.2,Client Contrib. Residential,SUPPLIER,CREDIT,5752,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819054,369705,DUNRAVEN HOUSE,M&C Acquired Residential,4303.96,Purchased Care,SUPPLIER,STANDARD,5752,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818947,369706,NORWOOD SCHOOLS LTD,LD Residential,10187.76,Purchased Care,GOVERNMENT,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819021,369706,NORWOOD SCHOOLS LTD,LD Residential,15373.64,Purchased Care,GOVERNMENT,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818929,369707,CHOICE LTD,LD Residential,7992.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818945,369707,CHOICE LTD,Mental Health Residential,3278.08,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818949,369707,CHOICE LTD,LD Residential,4163.76,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818985,369707,CHOICE LTD,LD Residential,9319.48,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818992,369707,CHOICE LTD,LD Residential,11251,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818994,369707,CHOICE LTD,LD Residential,8175,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819000,369707,CHOICE LTD,LD Residential,8809,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819004,369707,CHOICE LTD,LD Residential,10416.16,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819026,369707,CHOICE LTD,LD Residential,9416.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819034,369707,CHOICE LTD,PS Acquired Residential,4502.12,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819045,369707,CHOICE LTD,LD Residential,10512.04,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819049,369707,CHOICE LTD,LD Residential,4138.32,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819050,369707,CHOICE LTD,LD Residential,8655.88,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819051,369707,CHOICE LTD,LD Residential,8175,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819056,369707,CHOICE LTD,Mental Health Residential,7751.76,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819108,369707,CHOICE LTD,LD Residential,9377.2,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819109,369707,CHOICE LTD,LD Residential,8655.88,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819112,369707,CHOICE LTD,LD Residential,8339.04,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819113,369707,CHOICE LTD,LD Residential,7299.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819115,369707,CHOICE LTD,LD Residential,8160.56,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819128,369707,CHOICE LTD,Mental Health Residential,7529.64,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819078,369708,KERNOW HOUSE,Mental Health Residential,3586.96,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819116,369709,SENSE,LD Residential,-463.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819116,369709,SENSE,LD Residential,11929.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818955,369712,NORTHCOURT LODGE CARE HOME LTD,PS Acquired Nursing,3643.48,Purchased Care,SUPPLIER,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819012,369712,NORTHCOURT LODGE CARE HOME LTD,PS Acquired Nursing,3698.12,Purchased Care,SUPPLIER,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819087,369712,NORTHCOURT LODGE CARE HOME LTD,PS Acquired Nursing,4622.72,Purchased Care,SUPPLIER,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819088,369712,NORTHCOURT LODGE CARE HOME LTD,PS Acquired Nursing,3643.56,Purchased Care,SUPPLIER,STANDARD,5773,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4814010,369714,PARITY FOR DISABILITY,LD Community Services,2317.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4813450,369715,EAST SUSSEX COUNTY COUNCIL,IT Management,6000,Subscriptions,GOVERNMENT,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,19/07/2023,4818502,369716,M & B ELECTRICAL SERVICES,Sustainability,1763,Software Licences,SUB-CONTRACTOR,STANDARD,2026,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/07/2023,4819715,369716,M & B ELECTRICAL SERVICES,DLO Day to Day Trades,510,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/07/2023,4818561,369717,VOYAGE CARE,LD Residential,9715.08,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818926,369717,VOYAGE CARE,LD Residential,6515.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818932,369717,VOYAGE CARE,LD Residential,-691.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818932,369717,VOYAGE CARE,LD Residential,6852.16,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818933,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818933,369717,VOYAGE CARE,LD Residential,6466.6,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818935,369717,VOYAGE CARE,LD Residential,-415.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818935,369717,VOYAGE CARE,LD Residential,5801.76,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818936,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818936,369717,VOYAGE CARE,LD Residential,10477.2,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818942,369717,VOYAGE CARE,LD Residential,5932.64,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818943,369717,VOYAGE CARE,LD Residential,8390,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818986,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818986,369717,VOYAGE CARE,LD Residential,7967.48,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818988,369717,VOYAGE CARE,LD Residential,7107.96,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818989,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818989,369717,VOYAGE CARE,LD Residential,6466.6,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818990,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818990,369717,VOYAGE CARE,LD Residential,6466.6,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818991,369717,VOYAGE CARE,LD Residential,7181.36,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818993,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818993,369717,VOYAGE CARE,LD Residential,6911.68,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819003,369717,VOYAGE CARE,LD Residential,8619.52,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819009,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819009,369717,VOYAGE CARE,LD Residential,6179.84,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819016,369717,VOYAGE CARE,LD Residential,9172.12,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819017,369717,VOYAGE CARE,LD Residential,7972.68,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819032,369717,VOYAGE CARE,LD Residential,6175.96,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819046,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819046,369717,VOYAGE CARE,LD Residential,9025.2,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819053,369717,VOYAGE CARE,LD Residential,-475.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819053,369717,VOYAGE CARE,LD Residential,7181.36,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819057,369717,VOYAGE CARE,LD Residential,7415.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819070,369717,VOYAGE CARE,LD Residential,7503.44,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819071,369717,VOYAGE CARE,Sensory Support Residential,8292.36,Purchased Care,Third Party Supplier,STANDARD,5712,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819076,369717,VOYAGE CARE,Mental Health Residential,3837.68,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819081,369717,VOYAGE CARE,LD Residential,12964.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819100,369717,VOYAGE CARE,LD Residential,11385.96,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819106,369717,VOYAGE CARE,LD Residential,7514.64,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819117,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819117,369717,VOYAGE CARE,LD Residential,6876.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819118,369717,VOYAGE CARE,LD Residential,-483.2,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819118,369717,VOYAGE CARE,LD Residential,6876.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819119,369717,VOYAGE CARE,LD Residential,8338.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819151,369717,VOYAGE CARE,LD Residential,8354.32,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818925,369718,QUALITY CARE PROVIDERS LIMITED,LD Residential,6940.68,Purchased Care,Direct Payments,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818927,369718,QUALITY CARE PROVIDERS LIMITED,LD Residential,7523.72,Purchased Care,Direct Payments,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818981,369718,QUALITY CARE PROVIDERS LIMITED,LD Residential,11266.16,Purchased Care,Direct Payments,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819120,369721,GLOUCESTERSHIRE GROUP HOMES,LD Residential,-483.2,Client Contrib. Residential,SUPPLIER,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819120,369721,GLOUCESTERSHIRE GROUP HOMES,LD Residential,7520.04,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818946,369722,RESIDENTIAL COMMUNITY CARE,LD Residential,9449.76,Purchased Care,Direct Payments,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819157,369723,HUNTERCOMBE HALL LTD,Mental Health Nursing,6000,Purchased Care,Third Party Supplier,STANDARD,5733,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4813480,369725,A HILL,Town Hall Operations,500,Professional Fees,Third Party Supplier,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,19/07/2023,4819006,369726,CARETECH COMMUNITY SERVICES LTD,M&C Acquired Residential,7293.92,Purchased Care,Third Party Supplier,STANDARD,5752,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819008,369726,CARETECH COMMUNITY SERVICES LTD,LD Residential,7293.92,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819010,369726,CARETECH COMMUNITY SERVICES LTD,LD Residential,9966.84,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819014,369726,CARETECH COMMUNITY SERVICES LTD,PS Acquired Residential,6862.2,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819043,369726,CARETECH COMMUNITY SERVICES LTD,Mental Health Residential,-9573.07,Purchased Care,Third Party Supplier,CREDIT,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819103,369726,CARETECH COMMUNITY SERVICES LTD,Mental Health Residential,9955.92,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819143,369726,CARETECH COMMUNITY SERVICES LTD,LD Residential,7353.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818930,369730,LIVABILITY,LD Residential,4596.92,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819042,369730,LIVABILITY,PS Lifelong Residential,5831.68,Purchased Care,Third Party Supplier,STANDARD,5782,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819123,369730,LIVABILITY,PS Acquired Residential,5831.68,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4818944,369732,YEW TREE LODGE,Mental Health Residential,2342,Purchased Care,SUPPLIER,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,19/07/2023,4819133,369732,YEW TREE LODGE,Mental Health Residential,2280,Purchased Care,SUPPLIER,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
