Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1110489,Amanda Purnell,173534,28-MAR-22,28/04/2022,259.35,0,JBR,Lac - Placements,3101,Provisions,Children'S Services
Blackpool Council,1110489,Amanda Purnell,173538,07-MAR-22,28/04/2022,251.93,0,JBR,Lac - Placements,3801,Other Expenses,Children'S Services
Blackpool Council,1113313,Thomas Ireland,173558,19-MAR-22,28/04/2022,264.64,44.11,AHG,Art Gallery Summary,3801,Other Expenses,Places
Blackpool Council,1113313,Thomas Ireland,173562,19-MAR-22,28/04/2022,382.31,63.72,AHG,Art Gallery Summary,3801,Other Expenses,Places
Blackpool Council,1113313,Thomas Ireland,173564,19-MAR-22,28/04/2022,324.55,54.09,AHG,Art Gallery Summary,3801,Other Expenses,Places
Blackpool Council,1113612,Armand Balaj,173569,18-MAR-22,28/04/2022,2639.34,439.89,APFBAB,Vitaline,4501,Private Contractors,Adult & Families
Blackpool Council,1114092,Susan Eborall,173598,23-MAR-22,28/04/2022,679.99,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1114092,Susan Eborall,173599,03-MAR-22,28/04/2022,296.95,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1114595,Claire Greaves,173614,28-MAR-22,28/04/2022,314.1,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1114595,Claire Greaves,173615,21-MAR-22,28/04/2022,299,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1115183,Heather Morrow,173629,11-MAR-22,28/04/2022,658.8,109.8,AHH,Heritage,3012,Other Equipment,Places
Blackpool Council,1115185,Nick Moss,173638,03-MAR-22,28/04/2022,372.1,62.02,PRINTS,Print Blackpool,3001,Office Equipment Purchase,Places
Blackpool Council,1115185,Nick Moss,173641,23-MAR-22,28/04/2022,271.02,0,PRINTS,Print Blackpool,3001,Office Equipment Purchase,Places
Blackpool Council,1115185,Nick Moss,173643,22-MAR-22,28/04/2022,397.8,66.3,PRINTS,Print Blackpool,3001,Office Equipment Purchase,Places
Blackpool Council,1116111,Cath Mannion,173661,07-MAR-22,28/04/2022,352.32,0,APCBAA,Coopers Way,3801,Other Expenses,Adult & Families
Blackpool Council,1116395,Jody English,173686,30-MAR-22,28/04/2022,449.99,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1116395,Jody English,173700,09-MAR-22,28/04/2022,304,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1116396,Kira Daly,173705,02-MAR-22,28/04/2022,1747.95,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1116396,Kira Daly,173706,10-MAR-22,28/04/2022,353.99,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1116396,Kira Daly,173708,02-MAR-22,28/04/2022,259,0,ZS0001,Social Work And Safeguarding,96P8,Court Protection Suspense,Cafs
Blackpool Council,1119461,Matthew Dougall,173858,08-MAR-22,28/04/2022,305.93,0,HOPB,Housing Options,3801,Other Expenses,Chief Executive
Blackpool Council,1119461,Matthew Dougall,173860,25-MAR-22,28/04/2022,320,0,HOPB,Housing Options,3801,Other Expenses,Chief Executive
Blackpool Council,1119461,Matthew Dougall,173862,09-MAR-22,28/04/2022,280,0,HOPB,Housing Options,3801,Other Expenses,Chief Executive
Blackpool Council,1120883,Roberta Millington,173923,16-MAR-22,28/04/2022,296.89,0,APCBAA,Coopers Way,3101,Provisions,Adult & Families
Blackpool Council,1120954,Damian Seeley,173943,18-MAR-22,28/04/2022,293,0,APCBBE,Extra Support,3031,Cleaning Equipment - Purchase,Adult & Families
Blackpool Council,1120954,Damian Seeley,173945,19-MAR-22,28/04/2022,859.9,143.32,APCBBE,Extra Support,3801,Other Expenses,Adult & Families
Blackpool Council,1122238,St John Vianney Meals,176011,24-MAR-22,29/04/2022,338.86,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122238,St John Vianney Meals,176036,03-MAR-22,29/04/2022,284.58,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122239,Devonshire Meals,176058,24-MAR-22,29/04/2022,276.99,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122239,Devonshire Meals,176061,22-MAR-22,29/04/2022,273.68,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122239,Devonshire Meals,176087,03-MAR-22,29/04/2022,275.63,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122243,Anchorsholme Brew Cafe,176117,21-MAR-22,29/04/2022,261.71,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122243,Anchorsholme Brew Cafe,176149,24-MAR-22,29/04/2022,271.33,0,CATERG,Catering Services,3101,Provisions,Community & Env Services
Blackpool Council,1122368,Madison Skipworth,173948,31-MAR-22,28/04/2022,371.22,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122368,Madison Skipworth,173950,31-MAR-22,28/04/2022,528.28,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122775,Ian Butterworth,173960,29-MAR-22,28/04/2022,523.58,0,PVA,Other External Funding,3315,Marketing,Places
Blackpool Council,1122775,Ian Butterworth,173961,29-MAR-22,28/04/2022,483.44,0,MTEBF,Home Care,3315,Marketing,Adult & Families
