Body Name,Supplier Code,Supplier Name,Transaction Ref/No,Their Ref,Date Paid,Gross Value (Detail),VAT Amount,7CCC - Level 7 Cost Centre Code,7CCN - Level 7 Cost Centre Name,9AC - Level 9 Account Code,9AN - Level 9 Account Name,4CCN - Level 4 Cost Centre Name
Blackpool Council,1065947,REDACTED PERSONAL DATA,4691734,010322-280422,05/05/2022,251.5,0,APCBEA,Shared Lives & Volunteers,3411,Voluntary Workers Exps,Adult & Families
Blackpool Council,1134359,Djs Events Hire T/A Maydene Hotel,4691737,MH0917,12/05/2022,340,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122590,Templeton James Media Capital Ltd,4691739,12,16/05/2022,450,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122590,Templeton James Media Capital Ltd,4691741,14,16/05/2022,900,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122590,Templeton James Media Capital Ltd,4691744,17,16/05/2022,300,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1122590,Templeton James Media Capital Ltd,4691745,18,16/05/2022,900,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1133163,E.On Next Energy Limited,4691748,KI-B58D44C2-0005,16/05/2022,309.84,14.76,EA8201,Parks Green Open Space,1203,Gas,Community & Env Services
Blackpool Council,1114632,Gs Social Care Solutions Ltd,4691750,SI-14276,20/05/2022,476,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1080126,Jsa Psychotherapy Limited,4691751,INV-1483,09/05/2022,345,0,JEA,Senior Management,4820,Therapy,Children'S Services
Blackpool Council,1080126,Jsa Psychotherapy Limited,4691752,INV-1473,09/05/2022,440,0,JEA,Senior Management,4820,Therapy,Children'S Services
Blackpool Council,1087549,Merlin Entertainments (Blackpool) Ltd,4691753,INV13026-00011563,25/05/2022,640.66,106.8,ZX0501,"Tourism,Promotions & Conferen.",9687,Tourism Sale Of Tickets,Place Directorate
Blackpool Council,1131910,Sarah Hartley Therapy Services,4691756,00696,09/05/2022,270,45,JEA,Senior Management,4820,Therapy,Children'S Services
Blackpool Council,1087549,Merlin Entertainments (Blackpool) Ltd,4691757,INV13026-00011553,25/05/2022,379.19,63.21,ZX0501,"Tourism,Promotions & Conferen.",9687,Tourism Sale Of Tickets,Place Directorate
Blackpool Council,1087549,Merlin Entertainments (Blackpool) Ltd,4691759,INV13026-00011304,25/05/2022,3245.9,540.98,ZX0501,"Tourism,Promotions & Conferen.",9687,Tourism Sale Of Tickets,Place Directorate
Blackpool Council,1068962,Merlin Entertainments(Sea Life Blackpool Ltd),4691760,INV14004-00002386,27/05/2022,531.91,88.69,ZX0501,"Tourism,Promotions & Conferen.",9687,Tourism Sale Of Tickets,Place Directorate
Blackpool Council,1084652,REDACTED PERSONAL DATA,4691956,DIRECT PAYMENT,05/05/2022,410.1,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1088147,REDACTED PERSONAL DATA,4691957,DIRECT PAYMENT,05/05/2022,1329.79,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1090619,REDACTED PERSONAL DATA,4691958,DIRECT PAYMENT,05/05/2022,654.3,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1089478,REDACTED PERSONAL DATA,4691959,DIRECT PAYMENT,05/05/2022,742.57,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1120762,REDACTED PERSONAL DATA,4691961,DIRECT PAYMENT,05/05/2022,309.6,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1086414,REDACTED PERSONAL DATA,4691965,DIRECT PAYMENT,05/05/2022,720.39,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1123493,REDACTED PERSONAL DATA,4691966,DIRECT PAYMENT,05/05/2022,701.16,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1099724,REDACTED PERSONAL DATA,4691967,DIRECT PAYMENT,05/05/2022,347.42,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1081009,REDACTED PERSONAL DATA,4691969,DIRECT PAYMENT,05/05/2022,4682.54,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1115409,REDACTED PERSONAL DATA,4691973,DIRECT PAYMENT,05/05/2022,430.26,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1129618,REDACTED PERSONAL DATA,4691975,DIRECT PAYMENT,05/05/2022,306.78,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1120763,REDACTED PERSONAL DATA,4691976,DIRECT PAYMENT,05/05/2022,252.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1123398,REDACTED PERSONAL DATA,4691977,DIRECT PAYMENT,05/05/2022,327.36,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1122979,REDACTED PERSONAL DATA,4691978,DIRECT PAYMENT,05/05/2022,252.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1130893,REDACTED PERSONAL DATA,4691979,JF - DIRECT PAYMENT,05/05/2022,513.62,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1130893,REDACTED PERSONAL DATA,4691980,WF - DIRECT PAYMENT,05/05/2022,482.6,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1122652,REDACTED PERSONAL DATA,4691981,DIRECT PAYMENT,05/05/2022,474.62,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1116329,REDACTED PERSONAL DATA,4691982,DIRECT PAYMENT,05/05/2022,607.7,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1118645,REDACTED PERSONAL DATA,4691983,DIRECT PAYMENT,05/05/2022,652.06,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1119688,REDACTED PERSONAL DATA,4691984,DIRECT PAYMENT,05/05/2022,303.85,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1116693,REDACTED PERSONAL DATA,4691985,DIRECT PAYMENT,05/05/2022,250.34,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1108345,REDACTED PERSONAL DATA,4691986,DIRECT PAYMENT,05/05/2022,319.36,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1118289,REDACTED PERSONAL DATA,4691991,DIRECT PAYMENT,05/05/2022,560.07,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1106568,REDACTED PERSONAL DATA,4691992,DIRECT PAYMENT,05/05/2022,302.7,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1116039,REDACTED PERSONAL DATA,4691993,DIRECT PAYMENT,05/05/2022,363.74,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1115764,REDACTED PERSONAL DATA,4691994,DIRECT PAYMENT,05/05/2022,563.34,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1108692,REDACTED PERSONAL DATA,4691995,DIRECT PAYMENT,05/05/2022,1361.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1118887,REDACTED PERSONAL DATA,4691997,DIRECT PAYMENT,05/05/2022,363.72,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1132539,REDACTED PERSONAL DATA,4691998,DIRECT PAYMENT,05/05/2022,582.54,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1100583,REDACTED PERSONAL DATA,4691999,DIRECT PAYMENT,05/05/2022,807.32,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1109918,REDACTED PERSONAL DATA,4692000,DIRECT PAYMENT,05/05/2022,474.62,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1101716,REDACTED PERSONAL DATA,4692001,DIRECT PAYMENT,05/05/2022,541.16,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1094519,REDACTED PERSONAL DATA,4692002,DIRECT PAYMENT,05/05/2022,486.8,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1104199,REDACTED PERSONAL DATA,4692003,DIRECT PAYMENT,05/05/2022,762.96,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1099470,REDACTED PERSONAL DATA,4692004,DIRECT PAYMENT,05/05/2022,430.26,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1127782,REDACTED PERSONAL DATA,4692005,DIRECT PAYMENT,05/05/2022,503.88,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1109442,REDACTED PERSONAL DATA,4692006,DIRECT PAYMENT,05/05/2022,363.74,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1120512,REDACTED PERSONAL DATA,4692007,DIRECT PAYMENT,05/05/2022,252.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1122680,REDACTED PERSONAL DATA,4692008,DIRECT PAYMENT,05/05/2022,398.7,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1123564,REDACTED PERSONAL DATA,4692009,DIRECT PAYMENT,05/05/2022,260.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1097764,REDACTED PERSONAL DATA,4692010,DIRECT PAYMENT,05/05/2022,435.36,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1107312,REDACTED PERSONAL DATA,4692011,DIRECT PAYMENT,05/05/2022,413.01,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1133656,REDACTED PERSONAL DATA,4692012,DIRECT PAYMENT,05/05/2022,283.8,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1088565,REDACTED PERSONAL DATA,4692014,DIRECT PAYMENT,05/05/2022,1800.71,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1109302,REDACTED PERSONAL DATA,4692015,DIRECT PAYMENT,05/05/2022,541.16,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1134683,REDACTED PERSONAL DATA,4692017,DIRECT PAYMENT,05/05/2022,707.51,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1134587,REDACTED PERSONAL DATA,4692018,DIRECT PAYMENT,05/05/2022,329.76,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1134586,REDACTED PERSONAL DATA,4692019,DIRECT PAYMENT,05/05/2022,260.82,0,CWAN,Children With Additional Needs,5604,Direct Payments,Children'S Services
Blackpool Council,1106197,Hm Partnerships Cic,4692428,403,27/05/2022,2074.25,345.71,PUBH05,Licences,4501,Private Contractors,Public Health
Blackpool Council,1084160,Excel Fostering Limited,4692430,119973,09/05/2022,819.7,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1095986,Hawes Side Academy,4692431,HSAI0086,12/05/2022,4391.5,0,CWAN,Children With Additional Needs,4403,Special Needs - Children,Children'S Services
Blackpool Council,1123821,Jr Consulting,4692432,BBC22/04,11/05/2022,4200,0,PU0111,Contain Outbreak Mgmnt Covid,4501,Private Contractors,Public Health
Blackpool Council,1134092,Point,4692433,INV-0209,30/05/2022,4723.33,0,CWAN,Children With Additional Needs,3711,Subscriptions,Children'S Services
Blackpool Council,1102328,Revoe Learning Academy,4692434,RVLSI16,12/05/2022,2078,0,CWAN,Children With Additional Needs,4403,Special Needs - Children,Children'S Services
Blackpool Council,1084160,Excel Fostering Limited,4692435,119977,09/05/2022,819.7,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1084160,Excel Fostering Limited,4692436,119975,09/05/2022,819.7,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1084160,Excel Fostering Limited,4692437,120091,09/05/2022,9409.43,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1130699,Unity Foster Care Ltd,4692439,5205,09/05/2022,1134.43,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119800,Olive Branch Fostering Ltd,4692440,3385,09/05/2022,6000,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1130194,Affinity Fostering Services Ltd,4692441,9571,09/05/2022,3638.4,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1070979,King Street Dental Surgery,4692442,REIMBURSEMENT,11/05/2022,6097.44,0,CFCAAA,Cbd Phase 3,6501,Contract Payments,Capital - Commnctn & Regen
Blackpool Council,1099451,REDACTED PERSONAL DATA,4692443,ADDITIONAL PAYMENT,06/05/2022,1000,0,MSABB,Direct Payments,5604,Direct Payments,Adult & Families
Blackpool Council,1104552,Hexagon Care Services Ltd,4692444,26273,09/05/2022,12792.94,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1109519,You Chapter Ltd,4692445,INV-11677,06/05/2022,1152,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1053017,Sandcastle Care Ltd,4692446,6222,06/05/2022,3267,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1053017,Sandcastle Care Ltd,4692447,6221,06/05/2022,23123.57,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1031418,Oversands School,4692449,OVER122040005,06/05/2022,17878.08,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119897,Bay View Child Care,4692450,01473,06/05/2022,14592,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119897,Bay View Child Care,4692451,01476,06/05/2022,15035,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1127951,Quilligans Cafe Bar Limited,4692492,WITHOUT PREJUDICE PAYMENT,06/05/2022,7000,0,FMAK,Acquisitions 9/10,3313,General Expenses,Places
Blackpool Council,1134708,REDACTED PERSONAL DATA,4692515,310322-080522,06/05/2022,3292.9,0,LM2302,Personal Health - Direct Payme,5604,Direct Payments,Adult & Families
Blackpool Council,1134707,REDACTED PERSONAL DATA,4692516,160322-080522,06/05/2022,1752.74,0,MECBB,Direct Payments,5604,Direct Payments,Adult & Families
Blackpool Council,1087805,Blackpool Fc Community Trust,4692518,BFCCT1352,13/05/2022,50784,0,PU2064,Holiday Activities & Food(Haf),4501,Private Contractors,Public Health
Blackpool Council,1047848,REDACTED PERSONAL DATA,4692523,269127,27/05/2022,3348,558,BAAA,Legal Services,4707,Counsels Fees,Governance & Partnerships
Blackpool Council,1084280,Alpha Biolabs,4692526,INV607956,11/05/2022,541.8,90.3,JEA,Senior Management,4712,Experts Fees,Children'S Services
Blackpool Council,1084280,Alpha Biolabs,4692527,INV607811,11/05/2022,343.8,57.3,JEA,Senior Management,4712,Experts Fees,Children'S Services
Blackpool Council,1075971,Ccats Ltd,4692533,CC005129,11/05/2022,2160,0,JEA,Senior Management,4712,Experts Fees,Children'S Services
Blackpool Council,1084280,Alpha Biolabs,4692534,INV607045,11/05/2022,2416.68,402.78,JEA,Senior Management,4712,Experts Fees,Children'S Services
Blackpool Council,1119281,Fulcrum Global Advisory Limited,4692537,379030522,13/05/2022,1050,175,JEA,Senior Management,4713,Process Servers Fees,Children'S Services
Blackpool Council,1066073,Blackpool Coastal Housing,4692539,30001974,13/05/2022,4412.34,735.39,CORDEV,Corporate Delivery Unit,3801,Other Expenses,Chief Executive
Blackpool Council,1066073,Blackpool Coastal Housing,4692540,30002011,13/05/2022,735.4,122.57,CORDEV,Corporate Delivery Unit,3801,Other Expenses,Chief Executive
Blackpool Council,1087253,Routes Healthcare North Limited,4692541,290422,16/05/2022,23638.2,3939.7,MTEBF,Home Care,4512,Other Care Block Payments,Adult & Families
Blackpool Council,1055947,Cherish Uk Limited,4692542,1019124,16/05/2022,1080,0,MTEBF,Home Care,4512,Other Care Block Payments,Adult & Families
Blackpool Council,1007535,Pip (Play Inclusion Project),4692543,BSB322,12/05/2022,8336.95,0,JAB,Locality,3801,Other Expenses,Children'S Services
Blackpool Council,1123472,Lancashire Care Ltd T/A Lastminute Care,4692544,15179,16/05/2022,2052,0,MTEBF,Home Care,4512,Other Care Block Payments,Adult & Families
Blackpool Council,1123472,Lancashire Care Ltd T/A Lastminute Care,4692545,15203,16/05/2022,3078,0,MTEBF,Home Care,4512,Other Care Block Payments,Adult & Families
Blackpool Council,1119897,Bay View Child Care,4692546,01485,11/05/2022,15035,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119897,Bay View Child Care,4692547,01480,11/05/2022,15920.71,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119897,Bay View Child Care,4692548,01487,11/05/2022,15035,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1104552,Hexagon Care Services Ltd,4692549,26288,13/05/2022,13219.37,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1104552,Hexagon Care Services Ltd,4692550,26290,13/05/2022,12384.5,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1104552,Hexagon Care Services Ltd,4692551,26291,13/05/2022,13219.37,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1104799,REDACTED PERSONAL DATA,4692555,280422-270423,06/05/2022,621,0,EDDIV,Education Diversity,5604,Direct Payments,Children'S Services
Blackpool Council,1104799,REDACTED PERSONAL DATA,4692556,280422-270423,06/05/2022,500,0,EDDIV,Education Diversity,5604,Direct Payments,Children'S Services
Blackpool Council,1104552,Hexagon Care Services Ltd,4692557,26292,13/05/2022,13219.37,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1128692,Connect Care Solutions Limited,4692558,1032,12/05/2022,38550,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1121306,Sunbeam Fostering Agency Ltd,4692561,73600,11/05/2022,3192.86,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1096426,REDACTED PERSONAL DATA,4692620,STAYING PUT YR 1- RL,06/05/2022,338.3,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1134358,REDACTED PERSONAL DATA,4692632,SUPPORT - R-RR & J-JP,06/05/2022,326,0,JEA,Senior Management,5508,Temporary Financial Support,Children'S Services
Blackpool Council,1010648,Appletree Treatment Centre Ltd,4692726,2863,31/05/2022,28638.03,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1010648,Appletree Treatment Centre Ltd,4692726,2863,31/05/2022,57258.87,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1010648,Appletree Treatment Centre Ltd,4692727,2864,31/05/2022,18897.32,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1010648,Appletree Treatment Centre Ltd,4692727,2864,31/05/2022,66999.58,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1127866,Little Sprout Medical Limited,4692733,DM15/ADOPTION/BLACKPOOL,31/05/2022,7756.8,0,JBR,Lac - Placements,3801,Other Expenses,Children'S Services
Blackpool Council,1113946,Time Psychology Ltd,4692734,INV-2206,13/05/2022,280.5,0,JBR,Lac - Placements,3801,Other Expenses,Children'S Services
Blackpool Council,1010300,Blacktax Radio Taxis T/A Blackpool Courier,4692736,266,17/05/2022,344.6,0,APBBAD,Keats Day Centre,2241,Scheduled Taxi Use,Adult & Families
Blackpool Council,1045649,Independent Living (North West) Ltd,4692743,WM105C-19,23/05/2022,14373.53,2395.59,MTEBG,Day Services,4508,Day Care,Adult & Families
Blackpool Council,1045649,Independent Living (North West) Ltd,4692744,HDC 105C-19,23/05/2022,5343.95,890.66,MTEBG,Day Services,4508,Day Care,Adult & Families
Blackpool Council,1067361,Meadows Care Limited,4692745,8428,27/05/2022,24556.43,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1120755,Creative Living Care Limted,4692746,INV-0830,09/05/2022,5314.33,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1111078,Dr Y P Shukla,4692749,16/2022,31/05/2022,1050,0,JDEAAA,Safeguarding Adults,4501,Private Contractors,Adult & Families
Blackpool Council,1114605,Charnwood Kennels Ltd,4692750,0331,23/05/2022,578,0,MVA,18-64,4502,Dog Kennelling Contractor,Adult & Families
Blackpool Council,1010554,Baines Endowed C Of E Academy,4692753,0000000415,11/05/2022,43141,0,CWAN,Children With Additional Needs,4403,Special Needs - Children,Children'S Services
Blackpool Council,1106127,Mishcon De Reya Llp Client Account,4692770,RH/46120.1,09/05/2022,2733.31,0,ZF0011,Finance & Audit,9586,Vat Holding Account,Resources Directorate
Blackpool Council,1104767,North Star Environmental Ltd,4692771,INV-25492,27/05/2022,1158,193,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1002210,Read & Errington,4692773,369,16/05/2022,272.83,45.47,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1002210,Read & Errington,4692777,MRC0159/V2,16/05/2022,81616.21,13602.7,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1105889,3d Environmental Limited,4692780,BPCBCH-0046,16/05/2022,642.66,107.11,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1006196,Prism Medical Uk Ltd,4692782,5519624,31/05/2022,1710,285,MTEAJ,Equipment,3006,Hire Of Equipment,Adult & Families
Blackpool Council,1067361,Meadows Care Limited,4692815,8414,27/05/2022,20371.43,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1119301,Next Stage 'A Way Forward' Youth Dev Ltd,4692816,4383,13/05/2022,5025,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1074693,Care & Community Ltd,4692817,INV-1406,10/05/2022,750,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1119301,Next Stage 'A Way Forward' Youth Dev Ltd,4692818,4386,13/05/2022,5025,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1119301,Next Stage 'A Way Forward' Youth Dev Ltd,4692820,4385,13/05/2022,3182.5,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1006099,Blackpool Teaching Hospitals Nhs Ft,4692821,1110061160,16/05/2022,5582.98,0,BSTPRJ,Better Start Projects,3401,General Services,Better Start Projects
Blackpool Council,1119301,Next Stage 'A Way Forward' Youth Dev Ltd,4692822,4387,13/05/2022,5025,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1122304,Guidance Care,4692824,00106,10/05/2022,27280.09,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1122304,Guidance Care,4692826,00109,10/05/2022,19815.2,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1122304,Guidance Care,4692828,00108,10/05/2022,19815.2,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1004960,Renaissance Uk Limited,4692835,HARM REDUCTION,09/05/2022,44871,0,PUBH09,Harm Reduction,4501,Private Contractors,Public Health
Blackpool Council,1004960,Renaissance Uk Limited,4692836,HARM REDUCTION,09/05/2022,44871,0,PUBH09,Harm Reduction,4501,Private Contractors,Public Health
Blackpool Council,1006099,Blackpool Teaching Hospitals Nhs Ft,4692837,SEXUAL HEALTH,09/05/2022,100000,0,PUBH02,Sexual Health Services-Contrac,4501,Private Contractors,Public Health
Blackpool Council,1006099,Blackpool Teaching Hospitals Nhs Ft,4692838,SEXUAL HEALTH,09/05/2022,100000,0,PUBH02,Sexual Health Services-Contrac,4501,Private Contractors,Public Health
Blackpool Council,1122304,Guidance Care,4692840,00107,10/05/2022,19815.2,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1104552,Hexagon Care Services Ltd,4692841,26293,13/05/2022,24274.15,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1121079,My3 Ltd,4692843,643,10/05/2022,67547.1,0,JEA,Senior Management,4501,Private Contractors,Children'S Services
Blackpool Council,1130767,Alexander Hotel Bpl Ltd,4692858,0017,17/05/2022,10030.3,0,HOPB,Housing Options,1704,Bed & Breakfast Accomm.,Chief Executive
Blackpool Council,1039653,Patrol,4692862,12928,25/05/2022,2296.2,0,PARADM,Parking Administration,3801,Other Expenses,Budgets Outside Cash Limits
Blackpool Council,1123190,Cder Group Limted,4692864,207118,20/05/2022,6823.28,1137.21,FV6705,Phoenix Commercial Collection,7366,Car Parking Fees,Budgets Outside Cash Limits
Blackpool Council,1123190,Cder Group Limted,4692865,207998,27/05/2022,10809.74,1801.62,FV6705,Phoenix Commercial Collection,7366,Car Parking Fees,Budgets Outside Cash Limits
Blackpool Council,1123638,Inspire Training & Education Services,4692867,1047,30/05/2022,10819.49,0,CWAN,Children With Additional Needs,4501,Private Contractors,Children'S Services
Blackpool Council,1029276,David Manley,4692871,493058 040522,18/05/2022,3600,600,CGIBAA,Land Release Fund,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1119281,Fulcrum Global Advisory Limited,4692889,383030522,13/05/2022,468,78,JEA,Senior Management,4713,Process Servers Fees,Children'S Services
Blackpool Council,1084280,Alpha Biolabs,4692890,INV607951,11/05/2022,346.7,57.79,JEA,Senior Management,4712,Experts Fees,Children'S Services
Blackpool Council,1117705,Rhea Projects Ltd,4692891,RP-1619,25/05/2022,10306.8,1717.8,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1078418,Lisclare Limited,4692895,SINV03118787,24/05/2022,295.2,49.2,MTEAJ,Equipment,3006,Hire Of Equipment,Adult & Families
Blackpool Council,1073538,Dac Beachcroft Llp,4692896,01-10079114,27/05/2022,2407.2,401.2,CFCAAA,Cbd Phase 3,6506,Consultants Fees,Capital - Commnctn & Regen
Blackpool Council,1078418,Lisclare Limited,4692897,SINV03118789,24/05/2022,4633.84,772.31,MTEAJ,Equipment,3006,Hire Of Equipment,Adult & Families
Blackpool Council,1118765,Dwf Law Llp,4692898,157-0286169,13/05/2022,924.28,94.88,FMAB,Commercial Propereties,3807,Legal & Court Costs,Resources
Blackpool Council,1041219,Abelglass Trade Supplies Ltd,4692899,INV-7487,16/05/2022,1826.4,304.4,CXC31,Hra Capital Programme 2022/23,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1002210,Read & Errington,4692902,MRC 109090/2,31/05/2022,4053.79,675.63,CXC11,Site Development,6501,Contract Payments,Capital - Chief Executive
Blackpool Council,1105882,Northern Community Pathways,4692903,3002,11/05/2022,4315.71,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
Blackpool Council,1105882,Northern Community Pathways,4692905,3008,11/05/2022,3025.71,0,JEA,Senior Management,5551,Rent & Rent Bonds,Children'S Services
