Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418795,-2311.86,Chatsworth Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420966,3236.6,Hill House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422213,3236.6,Hill House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900426450,3236.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900426290,-1027.84,DJB Care Services Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418602,3118.8,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418951,3118.8,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421790,2898.84,Magnolia House RCH
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900420123,3118.8,Cliff House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421020,3118.8,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419792,3118.8,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424446,7770.56,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420089,3344.16,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420246,3344.16,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418938,7380.36,Loxley Court LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422554,1334.96,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427220,1040.96,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427998,3028.56,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427405,1942.56,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428684,806.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426937,921.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427400,1360,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428591,1708.08,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427226,5932.52,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426930,863.24,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426888,2764.48,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427285,1500,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427771,1612.8,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428213,1978.68,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427156,900,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427468,9117.6,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425024,-4453.33,Langdale Lodge Home (Chesterfield)
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425644,-1825.16,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419162,3011.24,Swallownest Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422770,-3118.8,Raisu & Amani Care Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423507,3118.8,Hollybank Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425282,3011.24,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419030,3118.8,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419921,3118.8,Normanton Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422958,668.32,Hollybank Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422562,3118.8,Hollybank Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425230,3011.24,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424821,3416.96,Only care Blackwell LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419501,3118.8,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422352,3309.44,Markham House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423251,3118.8,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424160,3256.89,Long Eaton View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422743,3118.8,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422756,3011.24,Long Eaton View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422009,3118.8,Sandiacre Court Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423336,3118.8,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423039,3118.8,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423515,1947.2,Langdale Heights Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426810,1200,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419924,3118.8,Kilburn Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421067,3118.8,Camden Care Home - Fees
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424271,1237.2,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419892,3011.24,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421927,661.2,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900419494,3236.6,Silverwood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900423368,3344.16,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418421,3118.8,Wallfield House Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425454,1393.6,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418312,11789.32,Silverwood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424820,3118.8,Jason Hylton Court
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422724,681.2,Willowbank Residential Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425430,3011.24,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424149,509.56,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423678,681.2,Amicus Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424552,-2450.49,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425519,5569.28,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423431,731.2,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424893,3452.96,Hollin Knowle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419408,3011.24,Borough Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424094,681.2,Chapel Lodge Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419189,3011.24,Rosedale Nursing home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424505,1357.72,Hawthorns
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421453,655.84,Chapel Lodge Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421458,3344.16,Chapel Lodge Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425881,1115.4,Cherry Tree House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425725,3112.36,Maria Mallaband Care Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425126,3118.8,Woodville Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423799,981.2,Sonic Silver Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425684,3118.8,Gresley House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421232,3118.8,Ahavah Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428811,3037.44,Generations Care Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428938,2138.08,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425382,1781.2,The Green Nursing Homes Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418818,3118.8,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421270,3118.8,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424782,3011.24,Castle Park Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900420233,3118.8,Longmoor Lodge Res Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425492,693.88,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423402,942.86,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900419487,3344.16,Cedars and Larches Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420445,3515.84,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900425335,3344.16,Old Vicarage Care Home  Long Eaton
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424894,3344.16,Rutland Manor Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429452,868.05,Avanti Homecare Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429223,827.6,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424737,-724.36,Ladywood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419928,-752,Springcare Ltd Ilkeston
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424125,-821.92,Alexandra Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423583,2258.43,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429118,516.72,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429168,1393.28,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429217,2531.28,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429430,1859.49,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429253,1420.88,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417881,1696,Edmund Street Activity Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417642,640,Just Good Friends
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417755,561.44,Enable Housing Association Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428452,1192.28,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429410,908.08,Angels Care Management Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429467,2775.02,Avanti Homecare Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429220,787.36,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423213,3011.24,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423900,569.56,Welby Croft
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424685,3118.8,Watford House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900426143,-894.76,Millington Springs Nursing
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420356,-579.44,Pinxton Manor Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424264,-812.6,Woodlands Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418451,2116.76,Reinbek Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422073,584.72,Old Vicarage Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423007,1670.79,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422156,509.56,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423556,3118.8,Meadow Grange Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418800,3011.24,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424862,1113.85,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419194,3011.24,Holmewood Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421839,3118.8,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426710,1561.2,Meadow Grange Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418537,3011.24,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419096,3011.24,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425078,3011.24,Meridian Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426659,3118.8,Meadow Grange Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429518,787.36,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428804,827.6,Generations Care Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429240,2734.18,WEF Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428964,2492,Caring Hands
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428999,3486.88,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429391,1783.4,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427818,3639,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423729,-1379,Bramble Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900420251,-1481.2,Sandiacre Court Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418873,-3814.29,The Gables
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421940,-1019.4,The Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424180,-1450.29,Long Eaton View Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424730,-1663.04,Ashfields
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421370,-1459.44,Spencer Grove Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422260,3118.8,Autumn Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424366,-827.36,The Grange Shirebrooks Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418498,3011.24,Ashmere Nottinghamshire Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424292,3011.24,Magnolia House RCH
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418415,7996.32,Putney House Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422343,3118.8,Only care Blackwell LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423300,-3230.19,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419818,3118.8,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423855,3118.8,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423430,6955.95,Rosecare Shirebrook Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418936,3236.6,Loxley Court LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900423448,5971.71,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422353,3344.16,Millfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900419007,1649.44,Eden Holme Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900417937,-515.6,David Lewis Centre for Epilepsy
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900420201,-1088.52,Watford House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425664,-591.84,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425164,-664.24,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423189,-11436.6,Willowbank Residential Home Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426547,-2097.52,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422669,-1302.32,Guardian Care Homes Caledonia Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423428,-752,Watford House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425343,-752,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421047,-977.2,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419623,-752,Millbrook Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426443,-763.12,Pennine Care Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424035,-751.32,Haddon Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425266,-8700.86,Haddon Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425826,-881.8,Hawthorns
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425579,-1277.28,Hollin Knowle
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424706,-636.76,Watford House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418635,3011.24,Willows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421199,3011.24,Barnfield Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426694,3118.8,Meadow Grange Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428548,864,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417956,1203.36,A Berry Support Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428375,2172.44,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428619,800,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427892,691.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429005,792.53,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429172,1374.36,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422482,5444.04,Achieve Together Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422488,2988.56,Achieve Together Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422393,2967.44,Winslow Court Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900422503,3074.96,Intacare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420437,3074.96,Burton Closes hill Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428779,1535.53,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428745,3742.48,REACT Homecare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428810,1152.2,Daisychain Homecare Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429350,665.2,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429083,1275.12,Premier Nursing Agency Ltd
